id,text,emocion
1537110573640466432,"Esta es la última encuesta del CNC que Semana no quiso publicar y que ahora Vicky no quiere aceptar. Ojo, no es la misma de hace 15 días, aquí Petro subió muchísimo respecto a la última.   Petro: 48,6 % Rodolfo: 39.1 %   #DebateObligadoEs #YoBloqueoASemana #LoCorrectoEs https://t.co/CaOsoQdUEX",
1537088760545951745,#DebateObligadoEs un exabrupto para el Uribista promedio... Un Derecho que se estaba negando a los Colombianos honestos.,
1537059184835014661,"@lafm #DebateObligadoEs arrogancia, que se da por capricho del señor de las bolsas.",
1537112611912810501,"#DebateObligadoEs totalmente constitucional y bien fundamentado, por lo cual abro hilo del porque el fallo es perfectamente válido",
1537064385889325056,#DebateObligadoEs el derecho de los colombianos de escuchar los candidatos y ver cómo se podría comportar en una situación de tensión real siendo presidente,
1537052258503995395,@petrogustavo .La justicia también nos obligará a votar por un pacto delincuencial? #DebateObligadoEs clara participación de la justicia en política a favor del candidato q se negaba ir a debates !! Cínicos !! https://t.co/ZcCXffOU2w,
1537039905255219200,#DebateObligadoEs una medida que evidencia una vez mas la politización de la justicia y sus visos totalitarios. El indicio preocupante de lo que sería el Estado bajo un gobierno de Gustavo Petro.,
1537150076962865158,"La campaña electoral terminó porque ya empezaron las votaciones en el exterior. No se puede violar la ley electoral para cumplir un capricho de petro!.  #DebateObligadoEs el desespero del candidato del ""amor"" de irse a pique.",
1537042775673274368,@darcyquinnr Aquí la periodista muy amable ella le recomienda al @ingrodolfohdez y como es característico de el limpiarse el culo con la ley #DebateObligadoEs,
1537118781838860292,#DebateObligadoEs absurdo de lo absurdo. Antenas Mockus llegó a la alcaldía de Bogota en una olvidada campaña de silencio. Nunca hablo y el pueblo lo eligió.,
1537069252389359617,@lcvelez @lafm #DebateObligadoEs innecesario y más cuando ya demostró que es capas de ser un payaso en tiktok... Le faltó saber jugar con el balón para ser su candidato ideal,
1537065196694515718,#DebateObligadoEs la mejor de las excusas para una reforma a la justicia. No más mafia de magistrados.,
1537025078571028480,#DebateObligadoEs cumplirle la orden a petro,
1537065628514848773,"#DebateObligadoEs una tortura, es mejor escuchar a Mafe Walker hablar marciano.https://t.co/ScbJe1oG9g",
1537160161969811456,PETRO Y ROY BARRERAS NO CONTABAN CON ESTO – QUEDARON DENUNCIADOS PENALMENTE https://t.co/75ZunkNJlg #DebateObligadoEs #LoCorrectoEs #CaracolPetrista Tribunal  #PresidentePetro  SOAT Alocución Gio Moreno Miguel Uribe Guanumen Tutela Sofía Petro El Espectador Nefasto Registrador,
1537200718624477185,"#DebateObligadoEs necesario ya que hay miedo a discutir. Mientras tanto, súbanse a la rodolfoneta: https://t.co/FThiH9oAIq",
1537127333408215040,"#DebateObligadoEs, cuando será q se va a reformar la Justicia?, no puede seguir pasando!,  son la causa directa de  la desgracia por la q está  atravesando Colombia, es un Golpe de Estado a nuestra Democracia, desde q se prostituyó y se vendió a la izmierda. NO MÁS NARCOJUSTICIA",
1537174573636104193,Es lo que necesitamos para que el vegeto dé la cara y la muestre a los colombianos el continuismo que representa. #DebateObligadoEs,
1537041579957006340,"#DebateObligadoEs una payasada. Según el Tribunal Superior de Bogotá tener disponible un programa de gobierno para leerlo ""no es un mecanismo idóneo"".  Hay que entenderlos, son Petristas.",
1537089733045768192,"#DebateObligadoEs que @ingrodolfohdez vaya al #DebatePresidencial pero que se quedé en silencio cada vez que le pregunten, haber que se van a inventar. @darcyquinnr",
1537063709868273665,"#DebateObligadoEs  que ya no es viable pues en el mundo entero ya están votando los colombianos, las elecciones ya abrieron. Sres jueces por favor, que no se les note tanto el sesgo. Gracias.",
1537134794227826691,#DebateObligadoEs Desenmascarar al cobarde de @ingrodolfohdez.  Allí sus asesores no le podrán libretiar las respuestas y las ideas como lo hacen en tik tok.,
1537215646953615360,"#DebateObligadoEs Que el medio de comunicación que vaya a generar la transmisión del  debate  , que le deje la silla vacía a Rodolfo sino va.",
1537057089289322497,#DebateObligadoEs un derecho de todos y todas las colombianas. Hoy más que nunca es un deber de Rodolfo Hernández y Gustavo Petro que veamos cara a cara sus propuestas definitivas para gobernar. No se contrata a un empleado sin entrevistarlo.,
1537055051587387392,"#DebateObligadoEs Algo nunca antes visto en la historia de Colombia, el poder judicial opinando en politica, ahora se demuestra la poca objetividad de los jueces de la República.",
1537077310456832000,El #DebateObligadoEs mayor ridículo que ha hecho la justicia política-progre.,
1537146822501838850,"#DebateObligadoEs mentira, #LoCorrectoEs lo que ordena la rama judicial, que se basa en derecho y ley emanados por el legislativo y la CN Así que no es verdad que sea #CaracolPetrista, no desinformar para vulnerar. #YoBloqueoASemana porque lo hace con el #PresidentePetro https://t.co/fnebWB4rLs",
1537054333237350401,"@lcvelez @IJJUANBARRIOS @lafm Vergonzoso, Petro decidió no debatir en primera vuelta como buen cobarde que es y absolutamente nadie lo abrigó! Entonces siguen torciendo las reglas del juego siempre a su favor. #DebateObligadoEs",
1530734425075507200,"Tenemos una cita importante mañana, cedula y esfero en mano. #ElCambioEnPrimera #YoVotoPorPetroPresidente. Por la esperanza de un país mejor.",
1530812883382292481,@sergio_fajardo @petrogustavo Al que tenía que sacarle votos con esos arranques de histeria era a la veleta de Fico. Con Petro el voto es por convicción. Allí la embarró demasiado.  #ElCambioEnPrimera https://t.co/INw9hYp6aO,
1530928782139396096,"Hoy mi voto es por el camino, hoy mi voto es por mis hijos y por tus hijos. Hoy se cambia la historia. #ElCambioEnPrimera",
1530726452278214656,Díos mío no pu do dormir hace tres días #ElCambioEnPrimera,
1530945587427819520,"Hoy el deber no solo era votar, era ser guardianes de los votos✊🏼  Hoy soy testiga electoral en mi punto de votación.  #ElCambioEnPrimera https://t.co/UsPogOBwlh",
1530799818402144256,Vamos hacer el cambio que se puede no olviden ir a votar sin importar el cambio es hoy es hoy es hoy #ElCambioEnPrimera https://t.co/RVC1G2p5Ir,
1530985970128064514,Hasta me levanté temprano salí a votar muy a mis 8 y piquito 🤣  #ElCambioEnPrimera https://t.co/4YLVllZR1v,
1530886855234822144,"Primero que todo, buenos días. Segundo y no menos importante, #ElCambioEnPrimera es HOY, Petro Presidente, bien juiciositos pues a votar por el que es❤️. https://t.co/r478x9cps4",
1530988985924964353,"@OrlvndoA @petrogustavo No a la corrupción, acciones como esa son reprochadas y más cuando no son necesarias.  #ElCambioEnPrimera",
1531000584756727809,"@Residente Esto lo hago, pa divertirme. Pero hoy nos llevamos la presidencia.🇨🇴 #ElCambioEnPrimera",
1530953213872115715,"Gocemos está fiesta por la patria, ejerzamos nuestro derecho al voto. Quitemos el poder a las generaciones pasadas que NO HAN SABIDO ELEGIR.   #ElCambioEnPrimera",
1530711104804077568,"@AlejandroChar @FicoGutierrez Pero narcotráFICO ayer dijo que ud era un bandido y que no lo conocia, viejo, esa platica de la compra de votos se perdió.   igual, que @FicoGutierrez tenga apoyo de esta lacra es una razón más para votar por @petrogustavo  #ElCambioEnPrimera",
1530893117699784705,"Que ansiedad el día de hoy, salgan a votar con tiempo  #ElCambioEnPrimera",
1530890961307459584,"#ColombiaConPetro ES HOY!! Lleva tu cédula, tu lapicero, y tu MEMORIA intacta de lo que ha sucedido en este país por  años. #PetroPresidenteEnPrimera #ElCambioEnPrimera https://t.co/vv6mHccWDB",
1530761294311194625,Listo ya en mi ciudad después de un viaje largo. Lista y ansiosa por votar por el cambio. #ElCambioEnPrimera #FranciaMarquezVicepresidenta #PetroPresidenteEnPrimera,
1530701052948922369,"#LaVidaEnUnVoto tengo  miedo qué lo qué será el día de mañana, creo que va hacer un día demaciado tenso y largoo, ojalá todo salga bien y #ElCambioEnPrimera sea @petrogustavo",
1531005388631552002,No soy de cancelar a nadie pero si denunció públicamente a @Gilbert3429 por estos mensajes en mi DM ... Los que queremos el cambio no somos drogadictos ni vandalos #ElCambioEnPrimera #PetroPresidenteEnPrimera #ColombiaDecide https://t.co/Qd6lxgnJrN,
1530966105962971136,"Casi 500 k vuelo ida y regreso desde putumayo a Cali, para ejercer mi derechosky al votosky. #ElCambioEnPrimera #PetroPresidenteEnPrimera",
1530861091307282433,Vota hoy 29 de mayo. Vota por el cambio que queremos para Colombia. #ElCambioEnPrimera  #ElCambioPorLaPaz 🕊💚💚 https://t.co/tKeLLd9ysJ,
1530896223783239683,Amigos en bogota cruzen su tenedor y cuchillo en el piso para que deje de llover hoy 🤞🏽 #ElCambioEnPrimera,
1530941704735449088,"@tobonsanin LAS PALMAS GRAN CANARIAS 🇪🇸 #PetroPresidenteEnPrimeraVuelta #ElCambioEnPrimera   PETRO BARRE, TRAPEA Y LES SACUDE EL POLVITO A LOS TRES DEL Ubérrimo. RESULTADOS FINALES 👊🏾",
1530970792892186630,"Con ganas de cantar a todo pulmón give me tha power hoy a las 10pm, #ElCambioEnPrimera",
1530889929500381186,"Soy Angie Vanessita, madre ilustradora migrante. Yo quiero que @FranciaMarquezM sea mi vicepresidenta y @petrogustavo sea mi presidente. Vamos a vivir sabroso Colombia 🇨🇴 que ya es hora!! #ElCambioEnPrimera",
1530905965213671424,Hoy #29M llegó la hora de la verdad de salir a defender el sueño de una mejor  🇨🇴 #ElCambioEnPrimera   Me llamo Walmy Cuello y quiero que @petrogustavo sea mi Presidente y @FranciaMarquezM mi Vicepresidenta.,
1530915060616515586,"@VickyDavilaH DIOS es petrista , la historia habla de Jesucristo el primer hombre que puso en jaque un estado y fue muerto, acá no es diferente los poderosos los que  ud defiende y sus intereses se han valido de la muerte para perpetuarse  @petrogustavo  #ElCambioEnPrimera",
1530869370221694977,"Buenos días, rayitos de luz ☀️ Hoy es un buen día para dar el primer paso en el ✨entierro de Uribismo✨ Vamos por #ElCambioEnPrimera ❤️‍🔥",
1530762545056960512,"@SaninPazC ¿Se imaginan a Rodolfo en una cumbre internacional con Putin, Kim Jong-un y Xi Jinping, diciéndoles: ¡les pego su tiro, hijueputas!? Piensen bien el voto. #ElCambioEnPrimera #EleccionesPresidenciales2022 #EleccionesColombia #29Mayo",
1530879574887829505,"BUENO... SEÑORES, SEÑORAS(RITAS) de #ProgresistaSigueProgresista #ElCambioEnPrimera y seguidores del @PactoCol @petrogustavo y @FranciaMarquezM LLEGÓ EL DÍA TAN ESPERADO! VAMOS YA Y CON TODA A LAS URNAS ! No Olvidar Foto a mi voto. HAGAMOS HOY CESAR LA HORRIBLE NOCHE! 💪💪💪",
1530924718395645954,"Por Carlos Pizarro, por Jaime Garzón, Por Lucas Villa... Por Petro &amp; Francia. #ElCambioEnPrimera  #PetroPresidente2022",
1530896054861930496,"@Paoamargo No soy médico, Pao... pero ahí dice clarito que gracias por votar por el proyecto correcto 😉 #ElCambioEnPrimera",
1529817989268111367,"#ElDebateDecisivo Sergio es parche, todo bonito para darle la palabra a Fico y se toca sus crespos 😂😂😂",
1529813202531409921,"@petrogustavo @FicoGutierrez @sergio_fajardo “Tenemos que lograr cobertura para dos y medio millones más de jóvenes en educación superior, a partir de la gratuidad, la más fuerte inversión de mi programa. A partir de ahí, el Icetex debería pasar a financiar los estudios en el exterior”, @petrogustavo en #ElDebateDecisivo https://t.co/MxIjrvgB5h",
1529812356016095232,"#ElDebateDecisivo en @CaracolRadio ... Segura de mi voto por el nuevo futuro de 🇨🇴, la calidad de vida de nuestras nuevas generaciones, mi comunidad, mi familia. Yo quiero que #VivamosSabroso.  Próximo domingo este será el tarjetón. https://t.co/khLAu0a1I8",
1529816312381177858,"En #ElDebateDecisivo deberían haber invitado a @Enrique_GomezM, pero de nuevo como pasó con @RevistaSemana no fue así.  ¿Acaso unos candidatos si tienen estrella para ser invitados y otros no? #InvitenAEnrique",
1529820058997772290,"#ElDebateDecisivo Federico parece que ha escuchado y leído muy bien las propuestas de Petro, lo veo haciendo copia y pega.",
1529837008520105985,#ElDebateDecisivo A la señora que acaba de llamar desesperada por una solución W le dijo que mejor vote bien en vez quejarse en la emisora,
1529810865754718209,"“Debe recaudarse de las capas más pudientes de la sociedad”, dice @petrogustavo cuando habla de la reforma tributaria que haría si gana la presidencia con menos exenciones o subsidios a los más ricos del país #ElDebateDecisivo https://t.co/d0XHaQuNyY",
1529806076526399490,en #ElDebateDecisivo me recuerda cuando el personero del colegio prometia hasta piscina olimpica.,
1529814604506972161,Fico va a acabar adición a cocaina de Estados Unidos Va a derrotar a Rusia Va a acabar la pobreza en Afríca Va a sacar petroleo del nucleo de la tierra Va a repartir la luna para que todos coman queso Va a colocar piscinas y a dar v bombones en los parques 🤣🤣  #ElDebateDecisivo,
1529816421466767361,"Con argumentos sólidos y cuentas claras, Petro va ganando de lejos el debate. El que peor va sin duda es Fico, una persona con un completo desconocimiento del país, él tiene que usar el celular para que le soplen respuestas.  #ElDebateDecisivo https://t.co/RWbWHVqJEz",
1529814222263271424,"#ElDebateDecisivo Estoy de acuerdo con @sergio_fajardo en lo de los acuerdos con el ELN.  Si se firman unos acuerdos, se cumplen. Y si no, pues se respetan las reglas",
1529816915035709442,"#ElDebateDecisivo ""Tengo claro como actúo, no tengo ni un solo escándalo o investigación, tengo claro como voy a gobernar el país. Sobre el continuismo, eso fue algo que se inventaron en otras campañas porque no tienen nada en contra mío"" @FicoGutierrez  https://t.co/sc0TzbyZfy https://t.co/xxKmKsOhvz",
1529801358257311744,#ElDebateDecisivo que bien @FicoGutierrez le aprendiste a @petrogustavo ya no le hechas la culpa  al paro por el alza de los alimentos.,
1528927559508971521,"#ElDebateDefinitivo Petro otra vez miente, los medicamentos en Colombia, bajaron contemplada en la Circular 10 de 2020 de la Comisión Nacional de Precios de Medicamentos y Dispositivos Médicos, llegamos a 2.487 medicamentos con precios controlados. Gobierno de Duque. https://t.co/9xnQHZw2Pd",
1528921258607497221,Ya empezaron con las preguntas tontas #ElDebateDefinitivo,
1528916511699701766,Quiero escuchar propuuuuuestaaaaaas.  Moderadores de mierdaaaa #ElDebateDefinitivo,
1528918574965919744,#ElDebateDefinitivo el único candidato que demuestra ser un estadista se llama @petrogustavo.,
1528919115775238144,"Federico: bueno dos cosas • Cuando fui alcalde de Medellín • Los consejos que mi papá me daba  Fin, gracias por su atención que gran debate   #ElDebateDefinitivo",
1528907246901637124,Si ese debate se sigue calentando fico saca el cuchillo 🔪 🤣  #eldebatedefinitivo https://t.co/B8v84EQPMS,
1528918883087818752,Lo único que me gusta de Fajardo son sus cejas. 👀 #ElDebateDefinitivo,
1528934297280950273,"#ElDebateDefinitivo Petro dando clases de matemáticas en pleno debate y fico: TAAA RA RA RARA HEY!, TA RAAARARARARAAA, TAAA RA RA RARA HEY!, TA RA RARA https://t.co/RYZTv3AWd8",
1528898652340625408,Un debate moderado por Vicky Dávila? Eso debe ser como jugar contra Nacional y que el árbitro sea Imer Machado #ElDebateDefinitivo,
1528939977375195136,El viejito Rodolfo por que no fue al debate le dio culillo? #ElDebateDefinitivo,
1528927937457704961,"#ElDebateDefinitivo Qué nivel argumentativo el de @petrogustavo está fuera de competencia, expone cada propuesta detalladamente.",
1528922634485915648,Las preguntas a Fico eran para limpiarle el nombre -¿Qué quiso decir con plata es plata?-; las preguntas para Petro eran para generar más miedo -¿Impuestos para las iglesias?-.    ¿En serio ustedes no ven a quién le hace campaña los medios?   #ElDebateDefinitivo,
1528934138597752834,"El senador Petro, para ""peinar"" a Fico, pone palabras en la boca de Fico que Fico nunca dijo. Eso es trampa.  Fico jamás hizo referencia a quitar derechos adquiridos. #ElDebateDefinitivo",
1528935691505262593,#ElDebateDefinitivo  La política de la decencia se salió de los calzones @sergio_fajardo,
1528922962828709889,Gutiérrez y Fajardo acusan a Gustavo Petro de crear 'cortinas de humo'.  🔴 Los candidatos se refirieron al supuesto aplazamiento de las elecciones de este domingo. #ElDebateDefinitivo ► https://t.co/Pm8486AmSz https://t.co/7GjesWF4Ha,
1528927536658493443,"Este debate está muy aburrido, solo falta que nos vendan inscripciones a Revista Semana y a El Tiempo.🤦🏻‍♂️  #ElDebateDefinitivo",
1528941565670047746,#ElDebateDefinitivo en el que queda una vez ma demostrado que Petro es Petro los demas son unos debiles de propuestas y mente   Mejor me veo #LaTeleletal con Lord Petrosky   #PetroGanaDebate 🥰✊ #elcambioesenprimera 🥰✊ #MiVotoEsPetroYFrancia,
1528938192891695104,Fajardo diciendo que cuanto dura el debate ya tiene sueño #ElDebateDefinitivo,
1528927193954504704,Siempre lo hemos dicho: ¡el cambio será de la mano de las colombianas o no será!  En el Gobierno de @sergio_fajardo el Ministerio de la Mujer será una realidad.  #YoVotoPorFajardo  #FirmeConFajardo  #ElDebateDefinitivo https://t.co/9uwYwcZqep,
1528940553475432450,"#ElDebateDefinitivo un título pretencioso para preguntas sin hilo conductor, para moderadores que no cumplen su función y para candidatos que hablan pero no se escuchan.",
1528920700798517250,Sergio Fajardo solo da lástima. Y da lástima porque un buen candidato que por orgulloso y ególatra hoy no es nadie en la contienda electoral. #ElDebateDefinitivo,
1528937435094208512,Da pereza escuchar al señor Federico Gutiérrez. #ElDebateDefinitivo,
1528906248762048512,"#ElDebateDefinitivo | ""Miles de esos jurados invisibilizaron centenares de votos del Pacto Histórico al Senado irregularmente, quizás criminalmente"": @petrogustavo en #DebateElTiempoSemana    Vea más: https://t.co/p9EVekYjS4 https://t.co/vgCLNd0b1V",
1528935914680070147,"@MdeFrancisco12 Pero Francisco, nos invitaste a #ElDebateDefinitivo ¿Y ahora que pretendes? 🤭",
1529454820427501568,"@RICHENAO @Rodrigo3edu @petrogustavo #NoEsCapazDeGobernarLaNación el eterno mitómano que jamás será presidente de los Colombianos.  #FicoPresidente2022  #ElDebateDefinitivo  Si Petro tuviese palabra hace tiempo hubiera dejado la política, porque es el N`1 ofreciéndose el desistimiento pero jamás cumple",
1528936002265432064,Que deli escuchar a petroski decirle a fajardo que ni pa las matemáticas 💕 #ElDebateDefinitivo,
1528940188889653248,Fajardo está cansando... Llueven memes... @sergio_fajardo Vete a dormir #ElDebateDefinitivo,
1528913794973433857,#ElDebateDefinitivo Fajardo no solo perdió capital político por lo del voto en blanco sino por no opinar en temas de país en momentos clave.,
1528915555645800448,Fico no pudo reconocer que en el gobierno de Duque se han presentado hechos de corrupción.   #ElDebateDefinitivo,
1529111776796848129,.#ElDebateDefinitivo de @ELTIEMPO y @RevistaSemana fue pensado para no permitir exposiciones de dondo.   Y para no exponer a su candidato a explicar propuestas por que no las tiene. Solo ataques y monosílabos. @petrogustavo les dio sopa y seco!  #NoMásPrensaParcializada https://t.co/F2cpEfF5NM,
1529077667630391296,@Zuletalleras Una respuesta de @petrogustavo que no sabe uno si es para reírse o para generar alarma por semejante sujeto que es Petro.  Probadamente dirá o hará cualquier cosa para ser presidente o mantenerse allí  @FicoGutierrez_ @RHpresidente #ElDebateDefinitivo #DebatePresidencial,
1528931202345861125,"#ElDebateDefinitivo Fajardo lanza la pregunta de los subsidios y presupuestos a Petro... Pregunta SUICIDA, lo terminaron peinando...",
1528932360279846913,#ElDebateDefinitivo  que vergüenza en menos de 3 min te destruyen en tú propia cancha. Fajardo es nada.,
1528928404380303360,"Ningún presidente podrá unir al país cuando su campaña se basa en la confrontación y el odio.   Nuestra campaña siempre se ha basado en la decencia, la empatía en el marco de la diferencia para construir una 🇨🇴igualitaria.  @sergio_fajardo  #ElDebateDefinitivo  #YoVotoPorFajardo https://t.co/nINZItOFzh",
1528928758824112128,#ElDebateDefinitivo es la exposición en el Colegio: bis a lo que dijo el compañero @petrogustavo.,
1528907795290112000,Deje el Resentimiento @FicoGutierrez que ya se sabe que ud no va a poder #PetroPresidente #ElDebateDefinitivo,
1528941341367050243,"#ElDebateDefinitivo | ""Colombia si tiene la necesidad de un cambio. Nosotros vamos a representar un cambio con objetividad"": @FicoGutierrez en #DebateElTiempoSemana    Vea más: https://t.co/ky0YflPJTI https://t.co/TtVGdYzvvF",
1528919589526114304,"#ElDebateDefinitivo  parece una vecindad , un poco de viejas chismosas , sacándose los trapitos al sol y echándose vainas, propuestas cero !!",
1528907130341826560,"Lo que esta pasando ahora en #ElDebateDefinitivo es una muestra del clima político actual con acusaciones, injurias, y demás señalamientos que solo impulsan la ira y el odio.  @sergio_fajardo se ha expresado con mesura y respeto, por eso #YoVotoPorFajardo  #FajardoPresidente https://t.co/zgKeZGsP08",
1528930992454569984,Uy padre! la peinada que le está dando Petro a @sergio_fajardo en su terreno de las matemáticas no tiene nombre.  #ElDebateDefinitivo https://t.co/kHVtybUlg5,
1528967521222672386,#ElDebateDefinitivo  Preguntas a Gustavo Petro: Explique la teoría de la física cuántica.  Preguntas a Fico: ¿Ajiaco o bandeja paisa?  🤡,
1528910511676567552,"Gutiérrez diciendo que él hace la política del amor, hágame el 70Uribe favor.  #PetroGanaDebate #ElDebateDefinitivo",
1528925023016300544,"Desmintiendo al candidato de la incoherencia:  1. El Centro Nacional de Memoria Histórica deslegitimó la cifra de 6.402 falsos positivos 2. Es un total desatino decir que Colombia está peor que Venezuela, cuando ese país tiene una pobreza del 90%  #ElDebateDefinitivo https://t.co/iNlnXgaVKx",
1528921515806400512,Doña Alicia sigue sentadita esperando… yo creo que no va a alcanzar a oírlas. #ElDebateDefinitivo https://t.co/d9laEDdgCM,
1528927356504662016,"#ElDebateDefinitivo la propuesta de  @FicoGutierrez en salud es dejar todo igual, solo que las EPS que no funcionen se liquiden, perdón la ignorancia pero, ¿eso no es lo que ya pasa?",
1528954614414024704,"@palabraseca Si q feo ese berrinche q hizo y también el reclamo por el sofá ""incómodo"" dónde lo estaban entrevistando en Noticias Caracol. Parece q no necesitará a los medios para poder conectar con los electores q tanto necesita 🤷🏻‍♂️ #ElDebateDefinitivo",
1528928718709727233,"#PetroGanaDebate #ElDebateDefinitivo Fico dice que el programa para el campo se llamará Agro Social, en lugar de Agro Ingreso Seguro. El chiste se cuenta solo.",
1529075316714614784,"@Salamac Por eso Petro no iba a debates todas estas semanas o la gente vería las contradicciones con este y debates anteriores, las cifras que no cuadran, las promesas sin base. Queda expuesta la demagogia y el populismo. #ElDebateDefinitivo",
1528917821496991744,"@FicoGutierrez : ""mi papá siempre me dijo, duro con los argumentos""  Señor Gutiérrez lamento decirle que su hijo no aprendió.  #PetroGanaDebate  #ElDebateDefinitivo",
1528908746805678081,"La diferencia de preguntas de Fico-Petro y de Petro-Fajardo, válgame Dios. Que vaina bonita #ElDebateDefinitivo",
1528925884748640258,#ElDebateDefinitivo de forma decente por parte de los periodistas y demás candidatos sin atacar a @petrogustavo y planteando cada uno sus ideas claro decir que Petro siempre adelante la experiencia no se improvisa,
1528939900304863235,Duque II tiene el micrófono como tiene su conciencia: torcido. Pienso que es el fruto del nerviosismo y la inseguridad; la cual es evidente.  #PetroGanaDebate  #ElDebateDefinitivo  #MiVotoEsPetroYFrancia,
1529226480454098944,@sergio_fajardo @LaLuciernaga @CaracolRadio Pero no vaya a ir muy cansado... Ah y por favor no bote el chupo como lo hizo ayer en #ElDebateDefinitivo,
1528952854668578818,#ElDebateDefinitivo Alias Fico @FicoGutierrez entonces su Secretario de Seguridad no fue condenado por sus vínculos con la Oficina de Envigado? https://t.co/DitCG07JgE,
1529078784669929472,#ElDebateDefinitivo Le preguntaron a Federico que era lo que más le gustaba de Petro... Lo pensó y le dió pena decir que sus propuestas. Pero ya se a copiado varias ...,
1528936530064056323,Haremos preguntás incómodas: Que va primero: la leche o el cereal?  #ElDebateDefinitivo,
1528917448380100608,Fajardo los convocará pero en su casa. #ElDebateDefinitivo,
1528942855305175040,"#ElDebateDefinitivo Petro el verdadero cambio, Fico lo mismo o peor que Duque, Fajardo no inspira nada.",
1528917769730895881,"Que triste que esto se convierta en un concurso de quién hace mas, de un tira y afloje, es una vergüenza, no hay orden, no hay propuestas. Hablen de cosas importantes @RevistaSemana @ELTIEMPO  #ElDebateDefinitivo",
1528933581472530434,"Ya Petro no peina a sus compañeros de debate, ahora abusa sexualmente de ellos y su falta de preparación. Bárbaro mi presidente. #ElDebateDefinitivo",
1529225478665826304,¿Que opina sobre el manejo que se dió en #ElDebateDefinitivo por parte de los presentadores?,
1528954294690512896,"Fico: puedo rematar mis 2 minutos? Petro: terminar, no rematar JSHSHHSHSJS nombe fico  #ElDebateDefinitivo",
1528914606848196610,"en definitiva Fajardo es de lo más tibio, primero dice “voten a conciencia y por el que ustedes crean que tiene las mejores propuestas, y luego dice: voten por mi” JAJAJAJ QUE PAYASO  #EldebateDefinitivo",
1528905411117588482,Empezó fico con los ataques estúpidos... @FicoGutierrez cuente todo el proceso de su secretario de gobierno.  #ElDebateDefinitivo,
1528946725871837184,¿Si se dieron cuenta que Fajardo cree que el tiempo de él es mas valioso que el de los demás? Pelo el cobre en el debate y dejo ver que es igual a todo lo que se pasa criticando. Que decepción esos dos candidatos Antioqueños. Mi tierra esta mal representada. #ElDebateDefinitivo,
1528909904186118144,"En  #ElDebateDefinitivo y en toda la campaña Petro ha puesto la agenda, los temas. Una pena su incoherencia nivel Bogotá al adicionar a quién tuvieron que sacar de su puesto para quitarle los medios de encima por clientelista.",
1532505072759865358,"⚠️Actualización de #ElDebateFeminista| El candidato @gustavopetrourrego tuvo algunos inconvenientes pero el debate sigue en pie, estén pendientes de la redes sociales. 💜 https://t.co/hLkI7x3YUK",
1530199185705865218,"@gusgomez1701 @6AMCaracol #ElDomingoVoyA, Votar por la menos PEOR opción, y a celebrar el triunfo del LIVERPUL",
1530177612601081857,"#PetroEsElCambio #ElDomingoVoyA votar por #ElMejorCandidatoEs Petro, el único hombre que con su actuar hace temblar al señor Alvaro Uribe Velez. A tal punto de pedir reforma a la justicia,  pero ya!!! https://t.co/u2mfEsyXCj",
1530149318010712064,"¿Y usted qué va a hacer el domingo? #ElDomingoVoyA votar por quién, o en blanco, o no lo haré. #ElDomingoVoyA esperar que pase exactamente qué para el país en materia electoral. Tema de viernes en @6AMCaracol. Opine usando #ElDomingoVoyA https://t.co/kyOJbs2R32",
1529821390018293760,"@WRadioColombia #ElMejorCandidatoEs @ingrodolfohdez a excepción de @sergio_fajardo los otros 2 son la misma vaina, uno de derecha y otro de izquierda pero la misma vaina.",
1529806987856338947,"@WRadioColombia #ElMejorCandidatoEs el que esta hablando multicrimen,  el que si conoce el país y no declama libretos, se nota la oratoria.  #PetroYFranciaSonElCambio  Haga una peque encuesta!!!",
1529824564745674753,"#ElMejorCandidatoEs @petrogustavo su capacidad de argumentacion está por encima de los demás, se nota que sus propuestas son cuidadosamente estudiadas y esteucturadas ✌🏻🇨🇴 #ElDebateDecisivo #PetroEsElCambio",
1529822134318485506,"#ElMejorCandidatoEs el que su conciencia le dicta, el que es capaz de sacarlo de su casa a salir a votar, al que le leyó las propuestas y le escucho los debates. https://t.co/dy5CdrbJg7",
1529839577527107585,"@WRadioColombia #ElMejorCandidatoEs Sergio Fajardo, un hombre decente y que genera confianza, lejos del populismo que incita al odio.",
1529822259551973382,"#ElMejorCandidatoEs NO ES ni la""Pobre Viejecita sin nadita q comer"" pero""vive sabroso"" con el dinero d los pobres y tiene infinidad d propiedades,NI el otro ""Pobre viejecito sin...""pero usa correas d más d  $2 millones,zapatos d millonario,propiedades..licor...",
1529822455631532034,"@WRadioColombia #ElMejorCandidatoEs Gustavo Petro Urrego, por propuestas, por conocimiento de la constitución y del país, por inteligencia, por el pacto que convoca liberales, conservadores y demás sectores de opinión.",
1529821488416575489,"#ElMejorCandidatoEs @FicoGutierrez con propuestas sensatas, discurso de unión y porque a mi no me meten el cuento que es el continuismo! No ha sido y no será un títere de nadie!",
1529802361278955520,"#ElMejorCandidatoEs @petrogustavo porque tiene una lectura de las necesidades de nuestro país más completa. Con solo escuchar a los candidatos debatir, se sabe quién conoce de verdad nuestro país. #PresidentePetro.",
1529824087366782979,"Fico Gutierrez, por su claridad, sus propuestas, por su capacidad de unir, por su capacidad de conciliar con la diferencia en un país polarizado por eso #ElMejorCandidatoEs @FicoGutierrez",
