text,label
"Barcelona jugando en su cancha de contra, haciendo tiempo y pidiendo tarjetas. Hay que terminar con esta mentira. Vamos Liverpool! #ChampionsLeague",3
#ChampionsLeague Henderson la cagó... Vidal buena vista... mejor pasé https://t.co/gs1gM4PBH8,6
"El goleador, el mejor jugador de USER , el Dios de USER que fue a darle la biblia al Camp Nou y quien para muchos es el mejor del mundo hoy por hoy le está dando la liga al USER , como tenía que ser. #LaLiga #Barcelona #Messi https://t.co/aD5Ku7QZHI",3
En este #DíaDelLibro recordamos los mejores libros de música del 2018 ¿Cuál es tu favorito? 📖📖🤩 #EstásEnVELv #VELVmúsica #DíaInternacionalDelLibro https://t.co/33khNPJTD8,6
#Campions #Campeones #Barça ⚽️ “Lo extraordinario es que parezca normal”. #LaLiga,6
#PedroPresidente #ElecccionesGenerales28A #psoe. Que feliz estoy ahora y orgullosa como siempre de ser española. Y que reflexiones los que le llamaban usurpador y antipatriota.,6
#VenezuelaLibre Fuera las manos golpistas de Venezuela y lacayos. Viva el pueblo venezolano y viva USER venceremos.,3
Donde está el fuego valyrio cuando hace falta? #JuegoDeTronos,6
"#juegodetronos No puedo asumir el episodio, ese final me ha dejado K.O Eres un diosa #AryaStark https://t.co/kxiUbuhYM4",5
No puedo creer tanta crueldad contra su propio pueblo 😢😢#VenezuelaLibre https://t.co/p6fK59iJn7,2
✅ Barcelona es el CAMPEÓN de #LaLiga 🏆 Jugará la final de la #CopaDelRey y está en semis de #ChampionsLeague 🤔¿Conseguirá el triplete? https://t.co/SnzNhF0Irr,5
El primer libro que me leí fue Humillados y Ofendidos porque estaba en la biblioteca de mi abuela. Tuve que leerlo de nuevo unos años después para lograr acogerlo con amor. Así inicio mi elevado gusto por Rusia ¿Te acuerdas de tu primer libro? #DiaDelLibro,3
En la Embajada de #Venezuela en #México que se localiza en Polanco ya hay movilizaciones. https://t.co/fn9uc6jdbv,6
"HUELGA GLOBAL POR EL CLIMA #15MClimatico #FridaysForFuture #Fridays4Future Una jornada de protestas que será secundada por jóvenes de 89 estados de todo el mundo. La huelga internacional contra el cambio climático, impulsada por la joven adolescente de 16 años #GretaThunberg. https://t.co/jc1GrNyNXN",6
"Esta Génova que no coge un alfiler, están los del USER eufóricos por este gran resultado 😂😂 #ElecccionesGenerales28A",3
Feliz #DiaDelLibro que disfruten del mismo https://t.co/CPCJvvbt5g,3
“¡Yo vi jugar a Lionel Messi!” - exclamaré con una sonrisa 30 años después. 🤩 #CHAMPIONSxFox #ChampionsLeague,3
En otra época hubo personas que lucharon para que hoy puedas depositar libremente tu papeleta en una urna. Ejerce tu derecho al voto 🗳 ✉️ #ElecccionesGenerales28A,6
Fuerza Francia en esta hora triste. Pronto volverá hermosa Nuestra Señora #NotreDame https://t.co/beRfOElpIW,2
"En Invernalia nadie, NADIE tenía ni puta idea de estrategia militar. En serio lo digo... ¿Cómo son tan gilipollas? #Got8x03 #juegodetronos8x03 #JuegodeTronos",0
Me causa una tristeza inmensa lo que está pasando en Notre Dame.. No es mi país.. no conocí.. pero no deja de angustiarme la pérdida! #NotreDame,3
📚📙📖 Feliz #DiaDelLibro en las bibliotecas y salas de lectura públicas de #Totana 😍 https://t.co/e9nDF3fNWA,3
Felicidades al USER que se ha proclamado campeón de la #LigaSantander tras vencer al Levante. #LaLiga,3
Guarda Nacional atacando guarda nacional na #Venezuela https://t.co/Q2PsCQWLNd,6
"Ejerciendo mi derecho al voto , en una Elecciones decisivas para la historia de la democracia de nuestro país. #28APSOE #ElecccionesGenerales28A 🌹 https://t.co/2uK1VHqAIu",6
"Ver salir al USER desde el fondo y llegar al arco rival en 8"" , es orgasmico. #ChampionsLeague",3
"Por el #DiaDelLibro me he dado el capricho de empezar a leer este libro. En español creo que se titula ""Hacía rutas salvajes"". ¿Qué libro estáis leyendo vosotros ahora? ¿Os han regalado (o habéis autoregalado) algún libro hoy? https://t.co/VaEadGJX2Y",3
"La lectura es el camino para salir de la ignorancia, y el camino hacia el logro. 🍃🌾🍃 #DíaInternacionalDelLibro #DiaDelLibro",6
#DíaDelLibro (y otra vuelta más al sol para mí) 💙💙💙💙💙 https://t.co/F8z7WbiZou,2
"Ya lo dijo USER en su libro, en #politica hay que sorprender, emocionar, y hoy creo que Pablo Iglesias lo consiguió. #DíaDelLibro #ElDebateDecisivo https://t.co/cfnG5hrWQR",3
"¿Quién es el amo del fútbol? Meeesssi, Meeeessi #Messi #BARLIV #ChampionsLeague https://t.co/BtKx6Tg15y",6
Me gustaría ver a Soraya por un agujerito.....#ElecccionesGenerales28A #EleccionesA3N #EleccionesL6 https://t.co/PNBSoysZJN,6
Los islamistas que quieren destruir Europa y la civilización occidental celebrando el incendio de #NotreDame. Tomemos nota antes de que sea tarde.,4
"USER Una tristeza infinita, estamos en Ecuador consternados, #NotreDame maravilló a quienes la conocimos y al mundo entero, solidaridad con todos los franceses que sufren por este desastre",2
"Este sábado en Playa Lido estaremos dejando 20 Libros libres para que nuevos lectores los abracen y los disfruten, así celebraremos el #DiaDelLibro",3
"Los ideales de izquierdas, son como un cuento de hadas precioso, pero puestas en prácticas son nulas, la historia y los datos hablan por sí solos. #Elecciones28A #ElecccionesGenerales28A",4
"Igual Tezanos no estaba tan loco, digo yo.#ElecccionesGenerales28A",6
Hoy es el #DiadelLibro y queremos recomendar 20 excelentes libros de Historia Feminista! 🎉🎉💖En los comentarios sugiéranos más de sus favoritos! #Hilo En orden alfabético son:,3
"Una pérdida para la humanidad. Recuerdos de un viaje de mochilero que ahora son solo eso, un recuerdo. #NotreDame https://t.co/k5IrNFzMTa",2
Los resultados parciales son muy interesantes. Me considero precavido y considero bueno que los extremos tiendan a ser marginales y los moderados mayoría. #ElecccionesGenerales28A,6
"Desolados por el incendio de Notre Dame, hoy recordamos otros monumentos que también fueron devorados por las llamas 🔥 https://t.co/sZPCJ7KMwt #NotreDameEnLlamas #MuyHistoria",2
"USER USER Siempre estará el típico listillo que lo comparará con los libros. A quien no les guste que no lo vea ,y sobre todo,que dejen de joder con sus comentarios típicos y de mal gusto, a los que realmente disfrutamos de esta maravillosa serie.#GameOfTrones #Got8x03 #JuegodeTronos",0
"#ChampionsLeague qué oso con el tiro de Dembélé, le pego mejor yo y eso que le pego horrible hahahaha",6
Rezando el ave María #NotreDame impresionante 🙁 https://t.co/KxmApaAlNC,2
"Parece ser que los candidatos no conocen la pregunta inicial que les harán en #ElDebateDecisivo. Hoy, 23 de abril, #DiaDelLibro, bien podría ser cuál es el último que han leído. Así nos aseguraríamos de que al menos, como anécdota, se hablase de #Cultura en el #DebateAtresmedia",6
Día 14: hoy es un día duro después de ver #NotreDameEnLlamas #NotreDameCathedralFire ha sido un shoc muy grande y más sabiendo todos los recuerdos que tengo vividos ahí,2
¿Saben quien en Mexico va a apoyar la huelga global por el clima? #GlobalStrikeForClimate el próximo viernes 15 de marzo. #GretaThunberg https://t.co/zWqUFddIrp,6
Gol de Lucho Suarez !! 1-0 gana Barcelona #ChampionsLeague,3
😂 😂 😂 😂 Jamás he disfrutado tanto viendo USER y su especial #ElecccionesGenerales28A #Ceuta #SeAcabaElChollo,3
Min.88 [1-0] Se ha revisado en el VAR un posible penalti por manos de Arias. No se concede. #LaLiga,6
"#PatrimonioDestruido Que lo sucedido hoy en #NotreDame nos devuelva la mirada a la grave pérdida del patrimonio histórico y cultural en Siria a manos del Estado Islámico, ciudades enteras destruidas ante el silencio mundial. https://t.co/5Vf6GLid1B",2
TENGO MIEDO. QUE NO MUERA NINGUNO DE MIS FAVORITOS POR FAVOR #JuegoDeTronos #GameofThronesSeason8 #GamefThrones https://t.co/Cky8ogU7Ys,1
"La respuesta al intento de golpe de Estado contra #Venezuela nos hace recordar a Fidel: «... Vivimos en una época en la que hay y habrá cada vez armas más poderosas que cualquiera de las nacidas de la tecnología: las armas de la moral, la razón y las ideas». https://t.co/iQYEF9oD41",6
"#GretaThunberg lo dice bien claro, les estamos robando el futuro. Una gran bola contaminante envuelta en plástico, ese es el #Planetatierra que les estamos preparando. ¡Actuemos! Foto Christian Aslůnd USER #Cambioclimatico #DesarrolloSostenible #environmentalprotection https://t.co/jUbi8XLypO",0
“No deberíamos tener que faltar a clase por luchar contra el cambio climático” #GretaThunberg #GlobalWarming #ClimateChange #FridaysForFuture https://t.co/CwrvTCXCZf,6
USER USER Sigue el circo machista… ahora le agregan la correspondiente campaña del terror con #Venezuela; son horribles,6
"""El mejor amigo del hombre también es un buen libro"" #DiaDelLibro",6
#ElecccionesGenerales28A Este país se va a la mierda😭,0
Porque gritan los de USER ?Creen que los Españoles ademas de tontos somos sordos o que?#ElecccionesGenerales28A,0
USER Putin dictador no tiene porqué meterse en #Venezuela! Está acostumbrado a hacer lo que se le da la gana! Acá no lo va a lograr! #FueraRusia #FueraPutin,0
#ElecccionesGenerales28A Gracias a todos los que habéis votado izquierda. Esos cabrones No Pasarán!! Mañana habrá que romperse la cabeza con los pactos. Hoy pienso disfrutar!!! https://t.co/lJg8XUw5Rz,3
Uno de mis libros favoritos es “el cuaderno azul” de James A. Levine #DiaDelLibro 📚,6
Mi animal político favorito es el votante de izquierdas que piensa que el PSOE de las reformas laborales va a frenar al fascismo 👌🏻#ElecccionesGenerales28A,6
El feminismo inmerso en una vorágine intentando demostrar que feminismo=igualdad y llega USER y suelta que los hombre no podemos hablar de feminismo #ElDebateDecisivo #EleccionesGenerales2019 #DiaDelLibro #DiadeCastillayLeon #DiaDeAragon https://t.co/AMme85W3Md,0
"Quiero tomarme unos minutos para pedirle a Dios ,al universo y ala vida que Venezuela sea libre y bendecida! #Venezuela",6
El próximo miércoles hablaremos sobre el #cambioclimático y USER ya está preparando su especial sobre nuestra querida #GretaThunberg Pueden ver el #trailer aquí: https://t.co/5rpZ330r16,6
"El tema del #CambioClimático cada día toma más relevancia, gracias al movimiento mundial de huelgas estudiantiles que comenzó en agosto de 2018, cuando la activista sueca #GretaThunberg, de 16 años, comenzó a protestar los viernes frente al #Parlamento. https://t.co/KJSWnlvnLv https://t.co/UIJvhrMPCY",6
Una historia interesante al hilo de lo sucedido en #NotreDame 👇🏻🎹 https://t.co/djLa7UNo68,6
Gracias a Leo Messi. Barcelona se quedo con el título del fútbol español. Llegó a su título número 26°. ¡Mira el gol del argentino! https://t.co/KBqYutjubB #BarcaCampeon #Noticias #LaLiga 🎉👏,3
"Al receso... USER le gana 1-0 a USER , con anotación de Luis Suárez que aprovecha a la perfección un estupendo pase filtrado, para empujar la de gajos a la red. #BARvsLIV #Semifinal #UCL #Champions #ChampionsLeague",6
#JuegodeTronos me esperaba un combate entre Jon y el Rey de la noche pero este ultimo es muy ruín y mezquino,0
"USER Y qué me dicen de tarado USER diciendo que lástima en vez #NotreDame no hubiera sido la Almudena? ""El destino es gilipollas"" según él. Para mí que el gilipollas es él, digo.",6
Justo cuando era el mejor momento del francés: https://t.co/TMSv7639FA #LaLiga,6
No me seáis hijos de puta... No... Joder. #JuegoDeTronos,0
Que esta pasando no se escucha nada de nada. Que pasa en estos momentos? Que estres #Venezuela,6
USER USER USER USER USER USER USER USER Si os gusta se agradece un retuic 🔁 ❤ #JuegodeTronos #AryaStark #GameOfThrones,6
#LaLiga ⚽️🇪🇸 Valverde tras ganar LaLiga: Ahora tenemos más retos por delante https://t.co/CofuCMyPuZ https://t.co/b54ff6kc9b,6
Mis dos mejores equipos europeos se enfrentan. #ChampionsLeague Siempre seré del USER https://t.co/A3p1HwCmDx,6
Creo que nunca había seguido unas elecciones con tanto interés. Estoy cambiando de canal compulsivamente. 😄 #ElecccionesGenerales28A #28Abril #28A #Elecciones2019 #Elecciones28A,5
"""Hay grandes libros en el mundo y grandes mundos en los libros"". ¡Feliz #DiaDelLibro! 🌎📚",3
"cuando sabes que sin ti no ganan nada y mejor levantas el trofeo tu solo. felicidades Messi, ganaste La Liga #LaLiga #Barcelona #Messi https://t.co/5VIUc5oou3",5
Este #Libro 📘 me lo regaló mi papá cuando yo tenía 12 años. Y para mí su contenido es un relato y su significado es la vida misma. #DiaDelLibro #23deabril #LaUltimaNocheDelTitanic #Bestseller https://t.co/2b99AFqt3J,3
"Con Messi en este nivel, el resto pelea por el 2do puesto. Ya está. El mejor de todos! #Barça #ChampionsLeague",3
"Feliz #DiaDelLibro , espero que haigan disfrutado de una buena lectura hoy.",3
"Pequeños gestos que puedes hacer por el medio ambiente: https://t.co/PCRmqXr4b3 #Adiósalplástico, mira con qué te vistes, come como tu abuela querría que lo hicieras, cambia tu forma de pensar, tu forma de moverte cambia el mundo. #comesano #aporunmundomejor #gretaThunberg",6
Aria Stark o lo q es lo mismo PUTA DIOSA 😍😍😍😍 #GameOfThrones #JuegoDeTronos #VivePoniente #Got8x03 #BattleOfWinterfell # https://t.co/nGTkTBsScp,2
"#LaLiga: USER enfrenta a USER y USER nos envió esto: “Los 🥒 tienen lo necesario para manejar los ⏰ y controlar a su🤕. Si hablamos de 🔵, es un equipo 🥊 y 🤔 gracias a 🧐” ¿Quieres el tip completo sin emojis molestos? Solo ve a https://t.co/HJHwUVIwPo https://t.co/SJDOT6q1FB",6
30' Media hora de juego (LEG🔵⚪0-CEL💙💙0) #LeganésCelta🔵⚪💙💙#LaLiga,6
Gracias Pedro Brieguer por tu honestidad #StornelliHabloConMauricio #Venezuela #NoAlGolpeEnVenezuela,6
El Valladolid alegó por un penal contra el Atlético de Madrid... #LaLiga https://t.co/VuEIIicZoF,6
Me informan que la oposición golpista volvió a hacer el ridículo en #Venezuela,6
¿Qué dijo el Grupo de Lima? https://t.co/pPuS2dMBln #30Abr #venezuela,6
Ojo: Los dos grandes protagonistas del #1O USER USER sacan la mitad Sembrar el odio no compensa #EleccionesL6 #EleccionesGenerales #ElecccionesGenerales28A,6
"MESSI QUE BELLEZA DE GOL, JODER! LO AMOOOOO #ChampionsLeague #vamosbarça",0
"Nuestra Secretaria General USER felicita a todos los lectores destacados de #PuenteAlto, que en el #DíaDelLibro fueron premiados por su amor por los libros e incansable ganas de viajar, soñar y aprender mediante las palabras https://t.co/7PdxWpA95X",3
"#NotiPost #30Abr Secretario general de la OEA USER manifestó su apoyo a la adhesión de militares a la Constitución: ""Es necesario el más pleno respaldo al proceso de transición democrática de forma pacífica"" #Venezuela 📸 USER / USER https://t.co/8PxZTiltJM",6
Años de historia perdidos ante nuestros hijos... #NotreDame https://t.co/ECvlRsQdK1,2
#ChampionsLeague Aprovechar este año que no está el USER,2
Excelente USER diciendo que los medios oficialistas aprovecharon el golpe en #Venezuela para tapar el enorme #ParoNacional que hicimos. #StornelliHabloConMauricio #YoParo #ParoGeneral #30A,6
"#GretaThunberg una niña activista sueca, que mediante #redessociales ha logrado integrar a varios países de #Europa para luchar contra el cambio climático, y ha logrado convocar una #huelgamundial de escolares con su iniciativa #FridaysforFuture #GenZ #T…https://t.co/rMEsTWctaG",3
¿Ya se inventaron alguna profecía apocalíptica con respecto al incendio de #NotreDame? 🔥🕍,6
"La Extrema derecha moviliza a la izquierda, parece ser que la razón y el sentido común va ganando frente a los insultos, amenazas, homofobias.... #ElecccionesGenerales28A #eleccionesmediaset",6
"Cuando acabe todo esto, que me expliquen los socialistas, que disfrutan del capitalismo, la razón de su voto. Pq esto es alucinante🤦‍♀️#ElecccionesGenerales28A",6
¡Éste es nuestro regalo de Sant Jordi! Muchas gracias USER por crear un movimiento para transformar la salud. #SantJordi #DíadelLibro #SantJordi2019 #nutricion #realfooding #realfood https://t.co/7OshkX8gfh,3
Tras los resultados de anoche da la sensación de que los españoles queremos una España que ni nosotros mismos conocemos. Y sabiendo cómo somos nos vamos a acabar arrepentimiento. Será tarde. Al tiempo. #ElecccionesGenerales28A #EspañaViva 🇪🇦,2
A cantar el alirón. #Messi es un monstruo. Honor a quien honor merece. 🇦🇷⚽🏆 | #LaLigaSantander #LaLiga #Barça #BarçaLevante,6
"""El soldado que le dispara a un civil desarmado es un cobarde cerdo asqueroso."" #Venezuela🇻🇪 https://t.co/yJ41zNl47c",0
Viendo el triunfo de la izquierda del USER y USER en estas #ElecccionesGenerales28A solo puedo decir una cosa: ¡Qué bien estoy en Polonia 🇵🇱!,3
"Las cosas claras, NOTRE DAME la a quemado el dragón de el Rey de la Noche (VISERION). No puede ser coincidencia que se queme cuando cruzan el muro. #got #GameOfThrones #NotreDame #JuegodeTronos #Paris",6
Desconsolada me siento #NotreDameEnLlamas Todo mi apoyo!,2
"Bueno, y como #AsíEsLaChola asistí al #klimaatmars en Bruselas para ver a #GretaThunberg. Desde el tren que partió de Leuven pude ver a los cientos de jóvenes que iban a la marcha. Algunos iban con sus carteles muy felices de poder ir.",6
"Ayyy si esa ✋ es en área VALLISOLETANA eh, patéticos, eternos SEGUNDONES #ForçaBarça … nosotros a lo nuestro, sentenciar otra #Liga 🏆en vuestros morros👄, hoy ganais, pero con #ROBOalVALLADOLID #AtletiRealValladolid #LaLiga hace meses que tiene un solo COLOR el del #BARÇA 🔴🔵",3
#ElecccionesGenerales28A Me da miedo la falta de principios de PSOE y la veleta de Ciudadanos.,1
Maduro genocida vete ya usurpador VIVA VENEZUELA LIBRE LOS ESPAÑOLES LIBRES ESTÁN CON VOSOTROS ÁNIMO #Venezuela,6
"La joven activista de 16 años, que tuvo hace pocos días entrevistas con el Papa y con el encargado de medioambiente en el Parlamento Europeo, convocó en el centro de Roma a miles de seguidores. #GretaThunberg #FridaysForFuture #CambioClimatico https://t.co/f2ryalE9vW",6
¡Hoy vamos por el título de #LaLiga! https://t.co/qwkSLEE4Er,3
Po en verda Lo llevo bien En plan No las #ElecccionesGenerales28A El fracaso,6
"Pues lo del chasquido de Thalnos ha sido real, al menos en los escaños del PP #EleccionesL6 #ElecccionesGenerales28A #EleccionesRTVE #Elecciones2019 https://t.co/1UVUshyIwU",6
"Si llega a ganar VOX y el rey de la noche el mismo día, este si que hubiera sido un lunes realmente negro. #28A #EleccionesGenerales28A #EleccionesL6 #ElecccionesGenerales28A #GameOfThornes #Arya #AryaStark",2
"Bonito primer tiempo, a pesar del árbitro visitante y de que la posesión del balón no fue absoluta del Barça #ChampionsLeague",6
#DiaDelLibro #VenezuelaBellaEnMarcha La lectura lleva a mundos desconocidos inimaginables .Atrevete a Entrar. USER USER USER USER USER USER https://t.co/6EC2hc7m5P,6
"Venezuela: el liberado USER y el líder opositor USER ó llaman a la ""fase final"" contra el gobierno de Nicolás Maduro. Se teme un golpe de estado. #Venezuela #Conflictos #GolpedeEstado https://t.co/Ki9aCKxjLS",6
Todos hablan de lo bien que juega el Barça pero y lo mañoso o sucio? #ChampionsLeague #barcalfc,0
Nominan a #GretaThunberg al Nobel de la Paz: https://t.co/KYxgIZX69D https://t.co/A0OmDLFB7A,2
"Quien crea que eso es mano del Liverpool, o le va al Barca o quiere que los jugadores jueguen sin brazos. #UCL #Champions #ChampionsLeague #Barca #Barcelona #Liverpool",0
"USER USER USER USER USER El Gobierno de #España hace un llamamiento para que se celebren, inmediatamente, elecciones democráticas #Venezuela Aún están a tiempo evitar un derramamiento de sangre",6
USER hola buenísimos días hoy juega el Barça #ForçaBarça #CHAMPIONSLEAGUE,3
"No ha habido daños personales... no hago más que leer esto. Solo un necio puede contemplar esta foto de Notre Dame en llamas y decir que no hay daños personales. PUES CLARO QUE HAY DAÑOS PERSONALES!! Cuantiosos y terribles daños personales. Hoy, todo el mundo llora. 😢 #NotreDame https://t.co/CvsiXluzhk",2
"Leer un libro te alegra el alma, te da conciencia de la unidad. Acabo de leer uno #DiaDelLibro",3
USER Esta imagen me resultó fantástica #NotreDame https://t.co/ThyILQyQWe,3
"Quiero que entréis en pánico, porque la casa está en llamas, afirmó #GretaThunberg https://t.co/NjxKGbseuY",6
España es claramente un país de izquierdas cuyos ciudadanos solo votan masivamente a la derecha cuando se quedan sin trabajo y dinero. #ElecccionesGenerales28A,6
Ganó el Barcelona. A un paso de la Final #ChampionsLeague #MiercolesDeGanarSeguidores #Messi https://t.co/nRoYHIImOy,6
"Una estupida salvajada lo de Messi, el mejor jugador del mundo. #ChampionsLeague",2
"En el #DiaDelLibro 📖 te recomendamos ""Espacio, movimiento y energía"" de Juan Allende. Obra que hace un análisis específico de la escritura en relación al espacio gráfico, al tipo de movimiento que desarrolla y las formas de energía que emanan de su pulsión. #Grafología https://t.co/oQRvuuwrHV",6
La periodista Paula Hawkins reflexiona sobre la vida con esta frase de enorme calado 🤗 Cualquiera de sus obras es una excelente opción para celebrar el #DíadelLibro hoy. ✌️ Estamos en https://t.co/GoZY08va1i 📖Feliz día del Libro 📖 #JuntasValemosMás https://t.co/Va4aCaXBYH,6
Messi es un auténtico francotirador que gola o #ChampionsLeague,6
Las evangelicas de mi casa felices por que se quema #NotreDame la ignorancia es atrevida. -.- provoca es darle un solo derechazo en la jeta,6
Trifachito te vas a quedar con las ganas parece ups #ElecccionesGenerales28A,3
El líder opositor Leopoldo López solicitó protección como huésped en la embajada de Chile en Caracas #Venezuela #30Abr https://t.co/3PbYkdYsK7 https://t.co/BmstNrQwr4,6
🔉 Que calidad argumentativa la de estos dos políticos; - Mientes - No mientes tu - No el mentiroso era tu - No tú más 🤦🏽‍♀️ #DiaDelLibro #ElDebateDecisivo https://t.co/KtByrNQ19C,0
CORDIAL RECORDATORIO .... HOY GANA EL BARÇA HJPTAS‼️‼️🔵🔴 #ChampionsLeague #Semis #VisçaBarça https://t.co/OXK8QiSmFn,6
Sala Plena recibió solicitud de antejuicio de mérito contra Juan Guaidó https://t.co/60T7YlRk9Y #AvengersEndgame #GretaThunberg #RitaPavone #ei https://t.co/t6VCcUVczr,6
"Que bien sienta saber que Vox no va a decidir por mí, gracias a todos por evitarlo #ElecccionesGenerales28A",3
"Entiendo que quieras asistir a Messi pero el fue, es y seguramente será el mejor, pegale vos al arco papa 😤 #ChampionsLeague",6
"No seas malo. Solo aplaude y disfruta, que no volverá en años uno igual a #Messi #LaLiga https://t.co/nlguVwPJO6",6
"Talvez no debería iconizar a #GretaThunberg , pero es una jóven mujer tan valiente, inteligente e inspiradora, que no puedo más que decir que soy su fan. Me motiva a hacer más por nuestro planeta. #ClimateJustice #FridaysForFuture https://t.co/G60pYnTXNK",3
El otro día vimos en clase de 3°ESO esta magnífica intervención de #GretaThunberg ante el Parlamento Europeo. El debate es claro: ¿Debemos actuar como si nuestra casa estuviera en llamas? ¿se podrá recontruir el planeta como quien reconstruye Notre Dame? https://t.co/k6K0OaH8mB,6
"Ea, pues ejercito nuevo pal Rey de la Noche #JuegoDeTronos",6
#MVPArya La mejor de #JuegoDeTronos en USER es Arya. Por todo lo que ha aguantado. https://t.co/wx5BBgnaMf,6
Por Dios!!!!! Que el mundo lo vea!!! Así son los gobiernos populistas!!!! Dios nos libre que vuelvan las mierdas a la argentina. #venezuela rezamos por ustedes!!! #TodaVenezuelaALaCalle https://t.co/7MLqod10M5,4
USER Busquen más fotos viejas rápido rápido #ElPuebloEnMirafloresConMaduro #Venezuela #30Abr,6
"🔴🇻🇪 #Venezuela - Un autobús incendiado en el centro de #Caracas, muestra de la creciente violencia en esta jornada ►►► https://t.co/hjwbFtL4wY https://t.co/Bx1yolSSUl",6
"Se acaba de liberar en el Camino de Santiago,cerca de San Juan de la Arena,el libro ""los dioses guardianes"" . #DiaDelLibro #emaus #biblios Queremos fomentar la lectura y la #reutilizacion https://t.co/RzwLw6xM1c",6
"No quiero que me deis esperanza, quiero que actuéis como si la casa estuviese en llamas. Porque lo está. #GretaThunberg Escuchad a los jóvenes #YouthForClimate #SingForTheClimate #FridaysForFuture #PsiquiatríaInfantilYA! https://t.co/Ouvr2JRnJI",6
🏆😁 La felicidad de Leo Messi levantando su décimo trofeo de #LaLiga 🇪🇸 🔴🔵 Es el título número 33 de su carrera profesional en el #Barcelona. https://t.co/qTuEI3d8ST,3
#ElecccionesGenerales28A lo dije y lo repito. Salga lo que salga es una puta mierda porque tenemos unos dirigentes mediocres. Vaya panorama.,0
Sin tiempo para descansar. Llevamos 8 horas y las urnas se van llenando. #ElecccionesGenerales28A https://t.co/r5suslvOPe,6
"Libros, caminos y días... dan al hombre sabiduría... #proverbioarabe #diadellibro #leer #leerdasueños #leeresvivir #leeresvolar #diaadia #lalecturaescultura https://t.co/7kcyxqtAyn",3
"Tuits idénticos del dictador cubano y de Padrino, ministro de defensa del régimen de Maduro. A alguien le quedarán dudas de quien dirige a los militares en #Venezuela...? https://t.co/YOYgY4HrrX",6
"Ya tengo el ron, hielo y la Coca-Cola, solo faltan los 3 puntitos de hoy jajaja día de celebración VAMOS BARÇA 🔴🔵❤️💙 USER #ForçaBarça #ViscaBarça #Campeones #FelizSabado #FCBMasia #FCB #FCBarcelona #BarçaLevante #Barça #LaLiga #LaLigaSantander",3
"Con el corazoncito lleno ❤️ porque esta hermosa familia USER que conocí por sentirme más cerca de USER y que me han acogido como una más de ellos, siempre me demuestran su cariño y apoyo en las malas y en las buenas. Graciasss!! #VenezuelaLibre #GraciasChile https://t.co/gENoafv4ad",3
"Triste, muy triste lo de #NotreDameEnLlamas. Cómo pudo pasar? Hora de poner atención en lo que hacemos va? Quizá un error por eso, que por pequeño que parezca un descuido, un “ahí se va” puede derivar en algo catastrófico.",2
"De veras tengo pena por lo de notre dame, mas que su valor religioso es su historia su arquitectura y representa una epoca que todo giraba en torno a la iglesia nos guste o no #NotreDame",2
#Brasil estudia posible incursión militar en #Venezuela para “evitar derramamiento de sangre” https://t.co/Q1YrThqq5l,6
Fotos exclusivas (pero pendientes de comprobación de su veracidad) del interior de Notre Dame durante el incendio. #notredame https://t.co/k1nsPz2zcx,2
Que triste que una de las cosas más sagradas ya es polvo y escombros. #NotreDame #NotreDameEnLlamas,2
Odio tener que esperar por el paquete 📦 para poder ver #JuegodeTronos cuando ya medio planeta vivió la emoción de su último capítulo. Odio tener que esperar meses para ver #AvengersEndgame 😢😢😢,0
#30Abr || USER : Los países de la Alianza Bolivariana para los Pueblos de Nuestra América (ALBA-TCP) rechazan de manera contundente los intentos de violentar el orden constitucional de #Venezuela #PuebloEnMirafloresConMaduro USER USER USER https://t.co/K2uyYK7nPF,6
"Eslóganes reivindicativos en un ambiente juvenil: ""Podéis engañar a los votantes, pero no a la atmósfera"" USER #FridaysForFuture #GretaThunberg https://t.co/6WdtXWfIwP",6
"La historia se escribe con cosas como estas. Cuando, sin hacer ruido, un pais entero se movilizó frente a un enemigo común, la derecha extrema. #ElecccionesGenerales28A #EleccionesL6",6
La policia de USER hace esto..... En #Argentina no en #Venezuela ..... Hijo de remil mierda https://t.co/THBfqi7YCL,3
"#TheQueen Siempre fue mi personaje favorito 😏 Muy épico todo, joder. Yo con este subidón post capítulo a ver cómo consigo dormirme!!! #JuegodeTronos https://t.co/gFG1GI1Ttu",3
No sé qué estoy viendo en directo en Venezuela en este canal https://t.co/1ZC91dNk2E #Venezuela #Guaidó #HandsOffVenezuela,6
"Si alguien sabe donde se consigue que me lo diga por favor, me llevo 200 #GameofThrones #JuegoDeTronos https://t.co/61dFXBUoAV",6
Es INDIGNANTE las imágenes donde los tanques pasan por encima de las personas. Como pueden ser tan hijos de mil puta. #Venezuela 😥,0
Yo sólo quiero ver a Son Heung-min en la final 😭 #ChampionsLeague,6
El Culo que tiene el Barça mamita querida es desesperante #ChampionsxESPN #ChampionsxFOX #ChampionsLeague,0
Mañana sí que va a ser día para sacar la bandera porque vaya ORGULLO de país. #ElecccionesGenerales28A,3
Tenéis hasta la canción final que suena en las últimas escenas (que seguro que más de uno se ha fijado en lo maravillosa que era). Todo vuestro #JuegodeTronos #juegodetronos8x03 https://t.co/IZFN8Gwv1x,6
Me lo estoy pasando genial leyendo 'Candidato' de USER en plena campaña. Estoy intentando encajar quien es Simón Soria antes del domingo. Buenísimo. 🙌 #DiaDelLibro https://t.co/ji0n1F7IHr,3
