text,label
"Sumar con los deds, no saberae bien las tablas, confundir el compas con el transportador, y seguir pasando de año ",5
 Tener ganas de entrar al baño y que estes lejos de casa,0
 Mr Bean hace de las suyas en los nuevos anuncios publicitarios de Snickers: ... http://t.co/maPTSWaEpO by @PuroMarketing,5
 Empresa norteamericana desarrolla una pasta dental para niños con sabor a  http://t.co/mma4lGsQL5,5
Tanta gente que quiere adoptar y no hay niños en los juzgados. Y si está llena la calle de niños que equivalen a planes. ,2
Bueno después de una buena noche con amigos.. tranqui en casa y sin pasar frio :) ,3
La muertede dos zorros de  Groenlandia  para acompañar a una vaca con dos patas ...   @susanagimenezz,4
"la moda de muchas!!! ser vegetariana,  no es moda, es amor real  ",0
"Tras de ir d culo, cuesta abajo y sin frenos y acabar la temp en caída libre, dicen q el prox año se notará + a Jagoba  ",1
 te hagan creer en algo que nunca va a pasar,0
"@Villarruel_clau "". . . la suerte de tener un genio, quiero decir. Ahora, a agradecerle a la mamá, que lo parió acá"" ",5
"Seguiros metiendo mierda en el cuerpo para estar mas fuertotes, que vais a acabar bien...  ",4
Yo no puedo creer que anoche me dormí a la 1:30 y hoy me levante a las 6 solo y sin despertador ,5
"Que bien la paso en azul! Amo venir, toda la onda y la calidez de la gente, me hace sentir tan plena, lejos de los problemas ",3
 haya gente que a visto a su ídolo mil veces cuando hay otros que no le han visto no de lejos.,0
"Hay que ser muy chico para festejar una clasificación , ni siquiera ganaron esa copa. ",4
@DelCaos @CdteTransitoBog y dónde pongo el denuncio nos tomaron foto para intimidarnos por q les hicimos el reclamo. @PoliciaColombia ,1
 que te habla lo mas bien por chat y después te mirar cara a cara y ni bola te dan! -.-,0
"Orgulloso del equipo del cual formo parte, unos huevos, corazon y garra :)  ",5
Los meses siguen y esta historia se va haciendo la más importante de nuestras vidas 😍❤️#sorprendente @pabloromans,5
He sido amiga de gente de la cual ahora mismo me arrepiento ,4
"Vale, 38 minutos de  y todo es súper bonito. Me van a dar un mazazo de los buenos en cualquier momento. ",1
Paso por la grifo y hay una gorda de las que atiende sentada en el piso limpiando los vidrios y le le veía toda la raya... TODAAAA ,4
"En mi paraíso... con mi Reina. Encima... entro, me agarro a Sus varales y me abrazo a Su manto.  http://t.co/sX776g5xpi",5
Mira como es el salto de un perro en cámara lenta http://t.co/ioS77rx1Fm    ,5
Ver la foto del cuerpo nuevo de maradona y acabar de cenar no son buena combinacion  ,4
Y el año q viene GRACIAS a la LOMCE habrá menos horas d inglés en los CEIPS BILINGÜES d  pero las horas d religión INTOCABLES ,4
 darte cuenta de que en la parejita de aun lado hay un travesti,0
"Y stan l@s q no""sienten""o se""identifican""con su bandera y la selección d su país y sn los 1º q celebran si ganan y critican si pierden ",4
"Puse un video en Youtube, y cuando vi que venía publicidad me arranqué los auriculares como si fueran veneno  ",1
Gracias san martin!! Siempre me haces hiciste y haras bien !! ,3
 quieras dormir hasta 3 de la tarde un domingo y te despierten a las 12 tu familia -_-,0
"http://t.co/3jprWgaZwW otro mas !!!! ...quiero ver uno ! este es un mall / la cara de asombro de la gente,como cambian sus caras  !",5
"•Cualquiera me puede hacer sonreír, Pero no cualquiera puede hacerme  como lo haces Tu.. -… http://t.co/NyYZaxVy1X",3
"Lo malo de los días de solfeo es que acabo muerta mucho antes. Mañana a terminar el tercer repaso,hacer el 4o ",1
"Y si hay algo que me enferma , es que las negras hagan tanto el papel de ""fumo porro"" ",4
"No entiendo como algunos panameños apoyan a los equipos europeos, si deberiamos apoyar a los latinos que son de aca ",0
aca en el comedor de chapa esperando la comida que la hacen sin amor 💔 :'(    te amo… http://t.co/rQikwGQKVu,2
"@Soraya_G_R @saludmaria92 tengo k meditarlo largo y tendido xk si lo k e exo hasta ahora es muy importante, lo k viene, lo es mas :) ",3
  por ser tan care raja y ser ministro de hacienda después del desfalco de más de 1200 millones a FFEE,0
" Piano,Piano se va lontano, decia mi abuela...Pero siempre algo nos hace saltar la termica, y a vos que TE... http://t.co/5Dj4y9SKzw",0
"No juzguen mi rostro, la verdad hace una noche divertida de trabajo.     http://t.co/zQ2SgNzyDJ",3
@A_MiguelMarti @ddlovato si  es muy hermosa y es muy amable la adore por ser tan humilde y habla muy bien español :) no puedo dormir ,3
"tengo puesta la campera de ATLÉTICO , ademas de frió tenia paja para levantarme a buscar algo para ponerme!! ",5
"@carcasor es q es mucho mas facil pedir explicaciones q darlas!  Adems, hay cosas q son inexplicables!",5
Dormir con lluvia es como tomar cerveza con mani una combinación perfecta ,3
"Que lindas son las tardes con mi gorda. Mañana me despierto, la voy a buscar, venimos a casa y después al cole juntos. ",3
Carlos Franco expone instrumentos de apoyo financiero a la I+D+i a nivel nacional y europeo  @red_chil http://t.co/KJt2xR6J6Z,5
" este día. No se si empezar por ser Lunes, por la lluvia, por la humedad o por la tos.",0
"La mejor noche con mi bebe , mi amor , amigas y familia !!! ",3
"Traigo ganas de chambiar y no derecho..♬ Mentira! Jajaja! Ya tengo trabajo, estoy FELIZ!  :D",3
"Tu y yo podemos estar juntos viendo como sale el sol, si la noche nos deja voy a regalarte mil estrellas (8.    ",3
Que onda con que ayer invoque a medio mundo y de la nada aparecieron jajajaja  @valmtzal,1
 la gente por la que das TODO y no te devuelven ni la mitad de la ayuda que les brindaste.,0
Por mas qe no vaya a la escuela voy a tener qe madrugar ,0
Muy triste porque se va el crucero sin mi... Me toca quedarme dando clase jo  http://t.co/TpK3i0eOak,2
Increíble Costa Rica pasa a Octavos de Finales  ,5
Mis viejos ya me dijeron que si los pibes vienen con OTRAT voy :D ,3
Qué bonito el paraguayo chupanaranjas insultando a la hinchada de Peñarol!! Qué más se puede esperar de un burro que una patada...#asco,4
 San Marino cortó una racha de 61 derrotas consecutivas al empatar con Estonia.,5
"La típica broma de ""y si votamos a VOX? jajajaja aro aro"" y resulta que hay gente que los vota y cree en su causa. ",1
Si pretendes que deje la carrera nose porque me mandas esos artículos tan motivantes       @aintzami,1
"@GuusSuarez noooo! jajaja. A ese chiquito y bonito no, pero si vimos al primo que es gris con verde oscuro y GIGANTE  ",4
"Hoy a las 9 en la parada del colectivo una vieja me dijo q lindas pestañas , son parecidas a las de mi hermana. ",1
 acostarse que se haya ido la luz y haga tronco de calor!,0
 18 Razones Por Las Que Tener Un Perro Es Mejor Que Tener Una Pareja. No Puedo Con La  http://t.co/WMlMQUvbx1 ,5
Que tus sobrinos oigan canciones tan raras jajajaja xD dioosss!!   ,3
Una imagen vale mas que mil palabras    http://t.co/RmyDJa16hN,3
Y nada... aca la nena dejando la puerta abierta de la habitacion por miedo que se le aparezca el cuco.. o algo parecido u.u...  ,1
@CF_America  es vapuleado  por @Cruz_Azul_FC     y pierde 4-0   La Maquina arroyo  a la Aguilas  en otra ,5
"A dormir, pego el buen humor todo el dia!  Mañana cole se arranca con todo hasta las 4 ahi adentro, bajon! En fin vale la pena todo!",3
me preguntaron de donde era olmedo &amp; Estaba san pedro jaja somooss   Conocidos Guarda ,5
"Al fin voy a leer esto, gracias gracias gracias  @ChupiCba ♥ http://t.co/vDJVYpsK7M",3
Formular esta pregunta se podria considerar como algo normal? Seran malnacidos...   http://t.co/vmBYmR2OJK,4
 a la pesadilla de @AnaGallardo_97 Yo con que no me mandes audios en inglés enfada me conformo ;)    ,1
"Que paranoia, veo clones de cierta persona por todos los sitios. ",1
"Simplemente ha sido un dia perfecto... Lo ha tenido todo... Excursión, grupos, filosofeo, fiesta franceses, y ahora música... ",3
"Cada día la gente me sorprende más con las cosas que dice o hace, todavía me sigo sin explicar muchas cosas.  ",5
Un corte  de cabello: 120bs y yo lo que tengo son 4 pelos.... mejor me afeito yo mismo...jajajaja ,5
Esas caritas de  y sus ojitos brillantes de felicidad cada vez que destapabamos un regalito… http://t.co/gAO2j3lCv0,5
@elmundoes mucha muerte súbita pero bien que se le aplaudía a la salida del hospital.  de paletos que apoyan a esta gentuza,4
"Creo que hoy me entregan la nota de geografía, espero aprobar ",1
La vida encuentra un buen pretexto para juntarnos en otros terrenos#sorpresa,5
"Q compleja q es la vida, pero q tranquila q estoy  ",1
Hoy me doy el lujo de comer cosas con sal y tomar fernet. ,3
 levantarte un domingo y descubrir q una vez más ha entrado a robar a tu casa ,0
Ir al cine y encontrarte una cola de monjas y demás seres católicos apostólicos romano practicantes que van a ver  ,1
"Después de dos años de insistencia, traen de vuelta la mecedora a mi habitación  http://t.co/MHyiSlOjuQ",3
"Ya de por sí es muy triste el asesinato de la presidenta, pero más triste es oír en la calle ""se veía venir"" ""ya ha caído la primera"" ",1
"Su Paella, NewAge, velas, cartita de amor y disculpas x tanto trabajo, a pesar de su cansancio, eso es amor  http://t.co/jhEMPcjCC9",5
La bocca della verità. Si no digo la verdad que me coma la mano!! Soy  http://t.co/GTtUHO4FW2,3
gente tan emocionalmente inmadura que miente y manipula con tal de evitar sentirse solos... ,4
Esta tan motivado el Barça que se ha tocado los huevos en la primera. Me voy a ver al Atleti ,4
" bancarme las ganas de putear a alguien solo por no querer pelear, dios *putea con la mente*",0
"“@atletista1989: @felixirdelpolo Si pudieran cerraban como Canal 9, estoy seguro.” Ojalá ! Los TD parecen un tríptico del PP ",4
"Primero vinieron a por los tuits, luego a por los retuits, despues a por las menciones, y finalmente fueron a x los mensajes directos ",1
"Darte cuenta de que ni el amor es capaz de curar las pequeñas heridas, será este el punto donde todo acaba...  a no poder recuperarte",1
Las monjas azules son mi cábala cada vez que van me toca conducir!    ,3
La carne es débil literal.. Jaja feliz fin de semana bendiciones :)  http://t.co/Fr1uzdwPr9,3
"Siempre he sabido que tengo unas paletas potentes, pero no como para hacerme un corte en la mano.    😲😲",5
Llevo 50 minutos diciendo una cosa pero no quiero engañar a nadie jajaja el Atm no me gusta pero el Fcb me da lo que se dice  jajaja,4
"""@PPopular http://t.co/tZLMCPOHmg"" Qué me decís? Debo estar agilipollado,porque salir todos los días a la calle y no dar con ninguno! ",4
" lastimarte y esperar para volver a jugar , puta espera",0
Menos mal que pude entrar a la cancha en el segundo tiempo. ,3
Por fin en casa libre de esos males que llaman ropa y zapatos. ,3
Quien iba a pensar que ibamos a comer escabeche gracias a un vizcachon que mataron en el GIMNASIO! ,5
"@SayuriRedPin jajaja es tan genial! los únicos ships que si no te soporto en el rivamika, petraxhanji (osea) y farlan o levi x isabel ",4
Resulta que le tatue un pan con manteca y ahora el tatuaje es el mas comentado de Facebook y twitter...#panConManteca ,5
No te da para tener una buena relacion con nadie y  tratas de romper relaciones ajenas ,4
Por favor a mi Maxi Diorio me hace ese baile ylo escupo para que se aleje  ,4
"Que lindo mañana levantarme sin apuro, tomar mates en la cama, mirar la tele.. ya me lo estoy imaginando ",3
"Que pocas ganas habeis tenido de luchar por ese play-off cabrones. Ni con todo de cara, aficion, marcador, un rival k apenas tiraba... ",4
Aprendí que siempre hay que buscarle el lado bueno a las cosas y recordar que todo pasa por algo... Buenos Dias  :) ,3
@mechperezok jajajajjaja pero siempre pensamos que ibas te nos ibas a aparecer en la oscuridad ,1
" ""ordenar"" esconder todo en una caja y que encuetren la caja y te digan ""De ahi fíjate que es que sirve y que no""",0
"@1005FmCordoba @FLAVIALOCUTORA hola me cai de la cama todo a mil, a trabajar caminando con ustedes porfa un tema de @pabloalboran  bss",1
BOCA CHUPAME BIEN LA CHOTA! CEBOLLITA Y SUBCAMPEÓN.. RIVER SOS LA ALEGRÍA MÁS LINDA DE MI VIDA !!   ,3
@PSOE y CC recurre a Junta Electoral en Madrid para impedir que @iunida participe en el debate electoral de la Television Autonomica ,1
" las personas que son falsas, que te da bronca escuchar como habla mal de los demas y sabes que tambien debe hablar mal de vos.""",0
"Tengo 26 años y en mi  vida vi pasar dos reyes de España, tres Papas, pero solo un presidente de la AFA ",5
Aprobar dos parciales que pensaba que me habia ido mal no tiene precio ,3
Mañana mi vieja va a ir a sacar las entradas para ir a ver a la beriso! ,3
El gorro rojo de Vans esta demasiado quemado ya   😂,5
Brasil y Chile se van al descanso con triunfo chileno por la mínima diferencia  ,5
Si elegís un lugar para previar por una hora antes que un amigo definitivamente tenes que replantearte tu escala de valores y la vida ,4
Aumento del 40% a la asignación universal x hijo... si los negros eran conejos ahora van a ser lauchas!!! ,4
 ESA GENTE QUE TE ROBA LOS TW. POR LO MENOS CAMBIA UN PAR DE PALABRAS PARA QUE NO SEA TAN ENVIDENTE.,0
Grax Dios que esta bella mujer sea La Abuela de mi hija☺  http://t.co/iKgsRcEZIZ,3
Ademas de pito corto no tenes huevo... Sos un goma ,0
AÑOS que no pololeo... y si lo intento?? Y si primero encuentro alguien que tenga la suerte que me quiera y sea lo que yo quiero... ,1
"Se acaban de robar el cajero automático del redbanc que esta frente a mi pega en el salto, el estruendo se escucho hasta africa ",1
"fue muy satánico que en mi colegio nos hicieran llevar un animal para abrirlo, yo no llevé pero me obligaron a ver ",1
"Primer día de entrenamiento, que lindo fue!!! Ir a descargarse y no pensar en nada 👏 ",3
" que a veces las personas jamás cambian, solo aprenden a mentir mucho mejor. ",0
"   ! tengo la familia mas linda, mis amigos mas lindo, el novio mas, lindo y viene lali a Uruguay! que mas puedo pedir :3",3
Visiten nuestra pagina web! http://t.co/rk1HMZGDxl estaremos dando a conocer un regalo sorpresa!    ,5
Ganas de asesinar a mi hna cuando me dijo que una pibita que estuvo con mi novio tiene buen cuerpo  ,4
Ustedes entienden que hoy veo a Pedro? akdfgfgfg HOY akdfghifg! ,3
@malepichot la peor de las mierdas. Una cumbia horrenda que dice que todo mal porque le vino  .#asco,4
Pase de ver la noche del demonio a ver Dragón ball z. Todo x no irme ya a dormir ,1
Mejor liarse a tiros  PP tilda d «nazis» a quienes boicotean los comercios que hagan descuentos a sus militantes http://t.co/z0UgE8201m,4
Para que todos sepan no voy a ver Sr Papis xq voy a estudiaaar... ,1
"Me puse la alarma a las 9, me terminé levantando a la hora de siempre como si fuera al colegio, y no puedo dormir mas. ",0
"Me saca completamente la mente las minas q ponen ""odio ser mujer"" ""quisiera ser hombre"" osea flaca no me interesa si estas indispuesta ",4
Descubren por qué la sombra reduce las defensas de las plantas &gt; http://t.co/4TrtIX6iVP /@biovegen/  ,5
Hace 10 años me diste el honor de ser tu padre y hacer mi  muy     http://t.co/O41ZLSzedO,3
 no encontrar el celular y tener ganas de tirarte derecho a la senda peatonal cuando esta en rojo.,0
Ole ole y ole💃💃 Guaposss os quiero demasiado 😊😊    http://t.co/8qJ9Rqvpat,3
Gran partido de mi elche hoy q n le a ganado nadie en toda la segnda vuelta :) ante un barça en baja forma  ,3
Esta mañana mi diosa que llevo dentro de siente hermosa por dentro y por fuera.....   http://t.co/Kmsad3sDWz,3
 cuando acabas de comprar tu helado y termina en el suelo alimentando hormigas...  ,2
"Qué lindo llegar del boliche, sacarte los zapatos y ponerte mínimo, 10 camperas. A eso sumale un cafecito con facturas  ",3
" las mujeres que dicen que aman el fútbol, solo para llamar la atención de los hombres (:",0
Verr y decir todo lo que tengo y todo lo quee me pasa me lo merezco!#feliz feliz feliz♥,3
Vienen las sobris :) y la mas linda de mi hermana  hacia como dos meses que no las veía.,3
Recien ahora vengo a caer en cuenta de que mañana tengo que volver a la escuela ,4
 la gente que se la da de amigos y son re falsos  xd,0
Y ya me ha dicho una antes de irme que mañana cuando este no me preoucupe y no me acobardase si viene una montandola ;___; ,1
"Que lindo es cuando dejas de preocuparte o hacerte mala sangre por alguién, y empezas a precouparte por vos misma.  ",3
El comentarista de FPT está haciendo cuentas sobre cuantos goles le hacen falta a bosta para entrar a la Copa. ,4
Loly dijo que le encantaba el jurado. Preguntenle si sigue con la misma opinión después que le den el puntaje. ,1
 El valor de la información: Casi dos tercios (62%) de las empresas medianas en... http://t.co/CNlNGGm32Y by @wSolomarketing,5
" RoomAlive, el proyecto con el que Microsoft pretende transformar cualquier habitac... http://t.co/oA7GEcg30m by @wwwhatsnew",5
 cuando a las personas le explicas algo con lujo de detalle y no entienden,0
"Ya cumpli 17 años de vida, ahora si empezando a transitar los 18 ! ",1
@SANTIAGODELMORO Prepárate Santi que la  dijo que mañana te va a pelear xq vos te haces el bueno y siempre decís algo de ella ,1
"Mi domingo no puede haber sido mas hermosooo. River campeón, y de cena sushi con muchas risas!   ",3
"""@Alan_Dlc: Que gente que merece lo peor la que habla mierda de las personas para lavar sus cagadas y quedar bien! ",4
"tengo que seguir jugando al ""preguntados"" con @LuliCuello...eso sí, ni chatearle porque se pone BRAVA ",1
"Estoy podrido de escuchar duro revés para Boudou,y el motochorro sigue libre y se dirige a la Corte Suprema de Justicia K para Zafar! ",4
Muy raro. Me empieza a seguir alguien q no tiene ningún seguidor ni sigue a nadie y cuando vuelvo a ver su perfil ya se lo ha borrado ,1
@MatiiChiesa   es el que tenes vos. Mepa que vos estas celoso de que hoy Ema la  abrazaba  a Merlii,1
"una noche increíble tras ver a la increíble Macedonia en el barón rojo chapultepec    
https://t.co/kAT4bEo8T3",5
que pena que un pais tan hermoso como españa este hundido en la mierda por culpa de la clase politica que lo gobierna...  ,2
"Encima, estoy esperando a comer con una persona que está en un examen y no puedo comer aún porque no quiero comer sólo. ",0
No se que es peor si saber que mañana me dan la nota de álgebra o tener que rendir análisis el miércoles.   ,1
La gente habla sin saber lo que tiene al lado jajaj si supieran 🙏 ,5
Debería poderse dormir 5 min el domingo y despertarse el lunes ya. Detesto cada vez más los domingos lejos de casa. ,2
:) si asi empieza la semana pues q venga mas cosas  ,3
" los rumores de si hay clase o no , vos te re ilucionas que no va a haber clases y termina habiendo clase .",0
"Darte cuenta que en una Auditoría (ya enviada) pusiste ""posesionando"" en lugar de ""posicionando""... ",0
"Él si que sabe endulzarme la vida, gracias amor. Pequeños detalles que te alegran el día  http://t.co/HQZgDFSmVT",5
"@chichevidal @diarioas si si , es precioso q esto se siga llenando de billeteras y jeques... no digas memeces  ",4
"""Todos flashean que en verano van a estar panza para arriba en una playa paradisíaca.Después terminan en su casa con la luz cortada"" ",2
"Mierda, a un puto le gusta una foto mia de instagram ",1
"@FollertF @ptomonttweb Con esta galería me da para pensar, estoy en el 5to piso del  y siempre se mueve este edificio! ",1
Pintada enfrente del conservatorio... Ya vemos como el fascismo sigue vigente. Hay que acabar con él.  http://t.co/gRoFOQ1U7e,4
"""@flor_marto: No la banco a la camila por hacerme escuchar la grabación de la changuita muerta  Ya me paso y la noche no termino bien",1
@Atletico_MD Me parece un desproposito y tomadura de pelo que estos dos sigan dando la nota en los campos de futbol. ,4
"Y es que lo bueno siempre tarda en llegar, pero de que llega, llega!!   ☺",3
@Albert_Rivera la encuesta buena la dan el domingo que viene por la noche   @CiudadanosCs,5
Cada esfuerzo vale la pena. Si me lo aceptaron despues de que me sacó canas verdees!   http://t.co/bOECtHxI8L,3
"Comunión de mi sobriniyo!! Ai mi Manu, Dios mio, si parece que fue ayer cuando me lo pusieron en brazos :( como te reqetequiero enano ",3
@mayca_GH15 todos.Omar ha sido el saco de palos donde han volcado su ira a los q algun dia dejaron por otr@.#tristeza,2
"@AbelPintos miraaaaaaa, ya tengo mi entrada, Platea Preferida G fila 1 asiento 8   http://t.co/xFGVM7otZ7",3
La Visa B-1 está destinada a visitantes de negocios ,5
"""Coolest"" la nevera multifuncional que triunfa antes de estar a la venta http://t.co/BP6h8lXYgp  ",5
"La vedad es que este país es una mierda. Retrasos en los buses, taxistas que no te llevan porque vas cerca y metros averiados. ",4
@ElTuiterMaTador están jugando el peor torneo del mundo y están naciendo criaturas q mañana van a ser de Talleres.  Jajaja,5
 la gente creta! detesto la hipocresía de decir yo soy re santo y no serlo...,0
"Purito se parte unas cuantas de costillas y no pasa nada,Cristiano se cambia de peinado y hacen un programa de 24H ",4
Increíble como tan rápido se le puede ocurrir a una persona mil modos de prender fuego todo lo referido a Lep. ,0
me están siguiendo el canal de la ciudad y la legión anti k...algo está muy mal ,1
"Mejor picheo en los últimos 7 días: Astros de Houston 8 juegos 7-1 con efectividad 1.63, en 72 innings solo recibió 13 CL, ",5
"Conchuda hija de puta, a qué da turnos si despues no va a alcanzar a atender? ",0
" Que se quieren hacen los qe saben de futbol y no entienden nada, y terminan diciendo cualquier pavada",0
 la gente que habla atrás de mi y todavía te lo dicen en tú cara fingiendo que otro lo hizo.,0
"Nose si la gente es pelotuda o se hace,porque me sigue gente que no tiene twits ah? osea son muchos,por eso me es raro ",1
 si los  son  será hermosa  darle a  un detalle con las  de esa personita tan  para ambos,5
En la estación de bus se me acaba de sentar un chico. Lo malo es que justo cuando se ha sentado ha empezado a oler a caquita ,1
" las personas que ""aman"" a su pareja y están de pichis coquetas con otras. 😠",0
@TonyBerber_ @ESMEOFICIAL Y nosotr@s te amamos a ti Tony x siempre estar al lado de los bellos Esme y @johnnysigal y esperar esa ,5
Enfermera del orto:( me quede pensando como no vas a encontrar mis venitas ,0
Primero temblor y ahora tromba en Xalapa...a donde vamos a parar???? ,1
"De la mejor sonrisa que me lleve, ahora me llevo la peor decepcion sleep  :/",2
En la conferencia de Rigoberta Menchú Premio Nobel de La Paz... Casi comienza estoy ,3
Cada vez mas segura de las elecciones que hago en mi vida ,3
Típica se estaciona un colectivo enfrente del depto y coje el colectivero con una mima y sasso y yo de la ventana gritando. ,4
@Mariazelzel Zeel como tas està   tu nueva pic de perfil te vez    que tengas buen  besos!,5
Y queremos que vuelvan los visitantes....Lo veo oscuro...Terrible violencia...#Tristeza,2
 presentará en  nuevos estudios sobre la eficacia de sus antitumorales de origen marino   http://t.co/caY4HaP1bz,4
"Parcial de Enfermería aprobado con 10. Vale la pena estudiar todos los días, mañana tarde y noche. ",3
Mi vida sigue cocinando por tercera vez el Sabor de un mejor mundo. ,3
Pase por la vuelta  de mi casa y quienes estan? los negros vagos de mierda drogandose  .,4
100 años después d este pronóstico d Thomas Alva Edison sobre la medicina del futuro estamos IGUAL O PEOR!  http://t.co/P8cRcKV07W,2
"En mis tiempos los pájaros disparaban a las escopetas, ahora los conejos muerden a los humanos...#Increible.",5
Y aunque tengas todo lo que ostentas en la vida...nunca vas a ser feliz  :(,2
Escuchar el debate de  y acordarme de Pilar Manjon.. Cuando les toca a otros no tardan en lanzar el grito en el cielo! ,4
Este ladron entra a robar una farmacia y le roban el carro (+Video) http://t.co/U71I7N9q55  ,5
"En algún momento tenia que pasar, no esperaba que hoy jajajaja ",1
"Nos pegamos 20 min corriendo para ir a comprar alcohol, la tienda está cerrada. ",0
Dias Como hoy! Es lo que Generan tanta Felicidad para continuar la Semana     Hahaha Te Amo @Laladyna,3
Tener una confianza y unas conversaciones geniales con una persona q ni lo hubieras imaginado.. ,5
Detalles y sorpresas inesperadas que definitivamente te sorprenden!   http://t.co/1GPQy7bQvU,5
La real razón de que las celebridades se echen agua helada te partirá al alma http://t.co/gvhvhG6Jbu  ,5
"listo, lo termine, que bien quedo el proyecto de  ",3
Mi hermano se acaba de reir... va.no sé si se rió o si lloró pero todo dormido ,1
" que cuando comienzo a leer a personas interesantes, mis ojos ya no aguantan el sueño :/",0
"Si el jueves me va mal, el viernes no voy a la facu porque obvio que me quedo llorando todo el fin de semana   ",1
 darte cuenta q con quien te encamaste el sábado a la noche no estaba tan buena el domingo a la mañana,0
"Ok, las cosas de mi casa se mueven solas   ",1
" El Diputado Felipe Avalos de la UDI. Dice tantas burradas que le hace la competencia a la @EvelynCTMatthei , la dejará cesante.",0
Alguien se esta pudriendo en  carro del metro donde voy! ,4
"Que propagandas electorales tan sucias, dedicadas para atacarse entre candidatos. ",4
Vamoss boquita este es el camino te amo boca juniors ,3
"Dolor de cuerpo, cabeza, ojos, decaimiento, fiebre ",1
Estos son los cuerpos de las cabezas de la Isla de Pascua (+Fotos) http://t.co/o1XBhJE3U1  ,5
Cada día me asombra más el arte tan sutil que tienen las personas mayores para colarse en una fila... ,5
"Ahora, a ver que pasa cuando se me despierte del todo la boca de la anestesia  .",1
 foto de la catedral y Giralda de noche con la luna en Sevilla http://t.co/BRw6fgdbB0,5
" comerte 7 de local, no tener barrio, gente, ni una Libertadores...",0
Me voy a dormir con una sonrisa pensando en la sonrisa de emiliano ,3
"Yase q es ree conocido y ahora muy marketingueado, pero mi preferido de todos es Dali y hoy me gane una bolsita con su cara ",3
Y el tiempo vuela cuando uno se divierte y no te enteras te salen Canas y la barba crece jaja me hago viejo  gracias a tod@s !!  ;D,3
 tener que esperar a alguien y tener cara de naipe,0
Mamá me hizo el desayuno y me trajo galletitas que esta abiertas hace dos semanas  ,4
"Que buenas profesoras Sandra y Caro, no las cambio por nada! Y a mi grupo tampoco! Los errores quedan para corregirlos la proxima. ",3
@diegoleuco @Acontre27540902 @natashanieb habrá pensado lo mismo que se se puede pensar de cualquier fascista como Maduro o CFK. ,4
" Las hueonas sobradas que se juran modelos profesionales y weas así, cuando no les alcanza ni pa promotora de machas",0
Selecciono tren en la web de @renfe completo todos los datos y... no hay plazas. Repito e igual. ,0
No le estaría encontrando el lado normal a que en mi pieza haya olor a milanesa ,1
 apendicitis y dolor  quiero hacer wake ya!  DualSelfie esta a punto de llegar a 1000 descargas. http://t.co/1chDbdejuC,0
@lmacosta68 que tan grande es el aburrimiento de una ostra ? ,5
Y los domingos ya no van a volver a ser lo mismo sin vos...  ,2
Esta es la parte de los  en que @Su_Gimenez se entera que murieron un montón de colegas.  Igual la banco a full,5
A la gente q no se baña no le tendrian q permitir subirse al colectivo ,4
Hay q ser un mamarracho ultimate para tener a Julio Coco como líder... ,4
"Ps ya tienes internet, ya ni p/k ponerle saldo a mi cel si solo es x wifi como nos comunicamos x whats y las llamadas bay😭😭#triste ",2
Que sepáis que los buenos de @pepephone dan de baja las líneas de prepago sin pre-aviso en caso de que no se recarguen en 5 meses. ,0
Hoy me dieron la mejor noticia del mundo!  es poco!,3
Cómo es posible que en cada concierto estes mas guapa qe el anterior  @monicanaranjo   http://t.co/vVS8hqeaZX,5
Fotoooo! Lo mas lindo que despues quiere ver la foto...#increible http://t.co/pklJf5H7ir,5
Y también vino aquel te quiero tuyo susurrado. Vino y se quedó a vivir conmigo @MonicaCarrillo   @danielnze,5
El día va hoy sobre ruedas! Espero que no se estropee     👏👏👏💃💃💃❤️❤️❤️😛😛 http://t.co/1dcUi8ive0,3
“@Culturizando:   a permanecer en un espacio cerrado? ► Entonces sufres de  http://t.co/XSLYlakjHO”/🙋,1
"Me eshuevo vivo, viendo a esta gente y que aun haya GILIPOLLAS que les voten, el del jamon no ha tenido cojones de memorizar el final ",4
Estamos viendo un informe especial de ciudades fantasmas en familia. Tuve que pedirle a mi viejo que me valla a buscar la notebook. ,1
" golpearte el codo y te agarre esa clase de ""electricidad"" o golpearte el dedo chiquito del pie!!!!",0
"Cuando vemos en Navarra la bandera navarra y el arrano juntos, y con el viento se entrelazan el rojo, el amarillo y el águila... ",1
"Lo peor que le puede pasar, es que mientras duerma sienta que le tiran los pies.... ",1
Hubiese pagado por ver tu caraaa!!!! Y bueno... si viene viene... sos un amor!!! Me haces morir de risa!!! ,5
No podes ponerte a trabajar en atencion al publico con una mala onda ,0
 decirle a tu novia que ese vestido que se quiere comprar la hace ver gorda...,0
"No se entiende, que le den el medio a las universidades privadas antes que a las públicas, todo MUY socialista. ",4
" la gente que crítica a los que ven el mundial, si no les gusta el fútbol ese es SU MALDITO PROBLEMA.",0
"Hermosa jornada la de hoy en Biei con mamà y Giuli... una gran noticia para el pròximo 20 de mayo, un gran gran dia :) ",3
Fiel a su ADN @PedroBordaberry bloquea las cuentas que se expresan libremente discrepando con él.  @_vamosuruguay,1
Que pocamadre q me pongan a lavar trastes q no yo ocupe apart huele horrible a  comida ya pasada iuuuuuu ,0
En Hearthstone me ha salido repetida por primera vez una legendaria: Molino Tormento de maná   ,4
"Maestro que bien estamos aca, ¡Ay si todos pudieran sentir tu paz! A dormir con una sonrisa inmensa. ",3
"Me salio un salto nuevo, el martes empiezo con las combinaciones ! ☺ ",3
