created_at	updated_at	id	emocion	lead_time	text	ironia	tweet_id	sentimento	relevancia	annotator	annotation_id
2023-03-03T17:33:08.707203Z	2023-03-03T17:33:08.707279Z	102	Si	3828.946	Vea, @FicoGutierrez se acaba de quedar sin nada que hacer en #ElDebateDefinitivo.  @petrogustavo de nuevo le ha dado una cátedra de economía y desarrollo al país. #PetroGanaDebate   #DebateElTiempoSemana	No	1528931674905526273	{"choices": ["Desagrado", "Confianza"]}	Si	1	105
2023-03-03T17:33:23.507251Z	2023-03-03T17:33:23.507334Z	103	Si	14.416	#ElDebateDefinitivo Fico ¿50 billones de dónde? Que tipo tan bruto. Tergiversando la realidad como siempre.	No	1528933041535598593	Asco	Si	1	106
2023-03-03T17:33:42.353720Z	2023-03-03T17:33:42.353789Z	104	Si	18.469	Fico se aprende lo que va a decir antes de los debates cómo hacía Duque hace 4 años, hablando por hablar luego de esa peinada de Petro al profesor 😂 #ElDebateDefinitivo	No	1528933046015107072	Desagrado	Si	1	107
2023-03-03T17:34:11.627029Z	2023-03-03T17:34:11.627107Z	105	Si	28.893	En #ElDebateDefinitivo Fajardo con sus preguntas hizo subir de votos a @petrogustavo en los votos de los indecisos. La ausencia del ingeniero ayudó a Petro, Fico pierde sólo. #PetroGanaDebate, es el único candidato que gana con argumentos.	No	1528933743200718848	{"choices": ["Desagrado", "Confianza"]}	Si	1	108
2023-03-03T17:34:21.900447Z	2023-03-03T17:34:21.900489Z	106	Si	9.882	Comenzo el entrampamiento público en el debate presidencial. Ya ni disimulan. #ElDebateDefinitivo	No	1528935468351504384	{"choices": ["Decepción", "Asco"]}	Si	1	109
2023-03-03T17:34:40.805417Z	2023-03-03T17:34:40.805494Z	107	Si	18.515	#ElDebateDefinitivo petro no supera a Uribe Vélez en su intervención, lo primero que le sale de la boca es Uribe. Así gana votos; es su bandera del engaño, lo convirtió en el malo del paseo cuando los violentos fueron otros !!	No	1528934860546523138	Desagrado	Si	1	110
2023-03-03T17:34:53.382697Z	2023-03-03T17:34:53.382842Z	108	Si	12.194	A Vicky Dávila le fue mejor conduciendo el debate hace 4 años. Cuando no fue nadie.  #ElDebateDefinitivo	Si	1528934091428593665	Desagrado	Si	1	111
2023-03-03T17:35:13.686093Z	2023-03-03T17:35:13.686160Z	109	Si	19.911	#ElDebateDefinitivo @petrogustavo no tiene competencia, definitivamente es el ganador. Gana con argumentos claros y bueno, al parecer le va a enseñar a sumar a Fajardo.	No	1528935646378840066	Admiración	Si	1	112
2023-03-03T17:35:34.393955Z	2023-03-03T17:35:34.393988Z	110	Si	20.364	Fajardo quedo tan peinado que ya se quiere ir #ElDebateDefinitivo	No	1528935706625773568	Decepción	Si	1	113
2023-03-03T17:35:52.705480Z	2023-03-03T17:35:52.705553Z	111	Si	17.945	nadie pero de verdad nadie, Fico:  Cuando yo fui alcalde   #ElDebateDefinitivo	No	1528937331113218048	Desagrado	Si	1	114
2023-03-03T17:36:11.094077Z	2023-03-03T17:36:11.094109Z	112	Si	18.04	Conclusión del Debate, quiero tener la paciencia de Petro para aguantar a gente como Fico  #ElDebateDefinitivo	No	1528938119038488576	Admiración	Si	1	115
2023-03-03T17:36:33.938244Z	2023-03-03T17:36:33.938280Z	113	Si	22.473	Pues si es re tibio, además como hablas de respeto si ahorita insultaste re paila a Petro, wtf   #DebateElTiempoSemana  #ElDebateDefinitivo	No	1528938096313737222	{"choices": ["Ira", "Desagrado"]}	Si	1	116
2023-03-03T17:37:00.572035Z	2023-03-03T17:37:00.572078Z	114	Si	26.265	Hace preguntas y no le gustan las respuestas. El presidente profesor es Petro. A todos nos enseña!! #ElDebateDefinitivo	No	1528936806045171712	Admiración	Si	1	117
2023-03-03T17:37:16.983645Z	2023-03-03T17:37:16.983707Z	115	Si	16.033	Qué desespero oír a Fico. Es desastroso. Qué nivel de argumentación y de conocimiento tan bajo. #ElDebateDefinitivo	No	1528940661742915584	Asco	Si	1	118
2023-03-03T17:37:40.511609Z	2023-03-03T17:37:40.511705Z	116	Si	23.144	En conclusión #ElDebateDefinitivo deja claro que Petro es un peligro. Mentiroso, arrogante, tramposo, encubridor, manipulador, violento, pasivo agresivo, resentido. En resumen, una porquería de ser humano, qué digo humano... un demonio.  Petro es el Pol Pot de Ciénaga de Oro	No	1528940342694842368	{"choices": ["Desagrado", "Miedo"]}	Si	1	119
2023-03-03T17:38:10.441797Z	2023-03-03T17:38:10.441889Z	117	Si	29.555	Hey respeten a @sergio_fajardo el tipo ya tiene sueño y estas no son horas para preocuparse por un país JAJAJAJAJAJAJAUAJAJAJAJA  Tibiazo de mierda!!!!! #PetroPresidente  #DebateElTiempoSemana  #ElDebateDefinitivo	Si	1528940800427556865	Asco	Si	1	120
2023-03-03T17:38:26.707626Z	2023-03-03T17:38:26.707721Z	118	Si	15.887	Pobre #Fico me hace recordar mis primeras clases de Cálculo Integral: no sabía ni 💩 , pero de todas formas asistía, para que el profe me viera.  #ElDebateDefinitivo	No	1528939321939591168	Desagrado	Si	1	121
2023-03-03T17:38:41.350433Z	2023-03-03T17:38:41.350472Z	119	Si	14.268	No quería decir grocerias pero que maricada, ni los animadores se respetan la palabra. #PetroGanaDebate #ElDebateDefinitivo	No	1528940068672524290	{"choices": ["Decepción", "Asco"]}	Si	1	122
2023-03-03T17:38:52.631894Z	2023-03-03T17:38:52.631962Z	120	Si	10.908	Discursos de odio, promesas pretensiosas, inviables y muchos egos #ElDebateDefinitivo  Que Dios se apiade de COLOMBIA 🙏	No	1528943628432904195	Miedo	Si	1	123
2023-03-03T17:39:15.315001Z	2023-03-03T17:39:15.315045Z	121	Si	22.298	#ElDebateDefinitivo @VickyDavilaH Deberían aprender hacer un debate cómo el que realizó la universidad externado, dónde los candidatos hablaban de sus propuestas y no de ataques a otros candidatos. Les quedó grande hacer un buen debate. #PetroGanaDebate @ELTIEMPO @RevistaSemana	No	1528942476647706624	Decepción	Si	1	124
2023-03-03T17:45:03.083862Z	2023-03-03T17:45:03.083917Z	122	Si	347.423	Petro una vez más dijo que Colombia es igual a Venezuela. A ese señor se le ve la cara de satisfacción cuando inserta mentiras descaradas en los cerebros vulnerables de los petristas.  #ElDebateDefinitivo	No	1528944593894526976	{"choices": ["Ira", "Asco"]}	Si	1	125
2023-03-03T17:45:16.614325Z	2023-03-03T17:45:16.614360Z	123	Si	13.154	En #ElDebateDefinitivo el mitómano de Petro negó haber dicho que va expropiar las pensiones de los colombianos en los fondos privados.	No	1528945925271461889	{"choices": ["Ira", "Asco"]}	Si	1	126
2023-03-03T17:45:39.253921Z	2023-03-03T17:45:39.253998Z	124	Si	22.25	#ElDebateDefinitivo  Vicky a Fajardo: Pero es que Maria Angela Holgüin la tiene en la casa. Fajardo: Ella no tiene que estar allá,  ella está donde quiere estar.  Una respuesta hermosa que resalta la importancia de la mujer en la sociedad y que no debe estar en la casa unicamente	No	1528945830828310529	Alegria	Si	1	127
2023-03-03T17:45:56.754393Z	2023-03-03T17:45:56.754429Z	125	Si	17.101	Incendiaron el país por una reforma tributaria mal presentada de 21 billones para que su Mesías diga que quiere una de 50...adivinen de donde los piensa sacar. #ElDebateDefinitivo  @RevistaSemana	No	1528944740732915712	Ira	Si	1	128
2023-03-03T17:46:07.709574Z	2023-03-03T17:46:07.709646Z	126	Si	10.565	¿Qué tienen en común Sergio Fajardo y el Manchester United este mes?  Que ambos dieron sueño. #ElDebateDefinitivo	Si	1528948873640689664	Decepción	Si	1	129
2023-03-03T17:46:37.601948Z	2023-03-03T17:46:37.601984Z	127	Si	29.533	@ingrodolfohdez  ¿cual es el miedo de ir a los debates ? Se le acabo el discurso “anti corrupción” o es por la escasez de propuestas 🧐🤔 #ElDebateDefinitivo	No	1528946633701998593	Desagrado	Si	1	130
2023-03-03T17:46:45.587863Z	2023-03-03T17:46:45.587918Z	128	Si	7.628	Después de almuerzo soy Fajardo #ElDebateDefinitivo	Si	1528947981612883970	Desagrado	Si	1	131
2023-03-03T17:47:11.386470Z	2023-03-03T17:47:11.386508Z	129	Si	25.406	Es que @sergio_fajardo,  si hasta @VickyDavilaH que no es santa de mi devoción, le dice que si va a asumir la presidencia tiene que acostrumbrarse a extenderse en el tiempo, como pasó en el debate, amigo, usted está en la olla.  #ElDebateDefinitivo	No	1528954945441091584	Desagrado	Si	1	132
2023-03-03T17:47:29.676014Z	2023-03-03T17:47:29.676051Z	130	Si	17.929	Quién no se va a querer ir a dormir oyendo a @petrogustavo con esa voz sexy y ahogada, recitar trabalenguas sin sentido para confundir a sus focas, haciéndoles creer que sabe más de matemáticas que @sergio_fajardo 😂 Que sueño profe! #ElDebateDefinitivo #FajardoPresidente	Si	1528957102936432640	Desagrado	Si	1	133
2023-03-03T17:47:48.202210Z	2023-03-03T17:47:48.202247Z	131	Si	18.155	Por lo que leo, el odio, la desinformación, los ataques y la polarización fueron protagonistas en el #ElDebateDefinitivo. Propuestas y debate real muy poquito 🤐.	No	1529044725524844547	Decepción	Si	1	134
2023-03-03T17:48:17.197126Z	2023-03-03T17:48:17.197204Z	132	Si	28.578	En #ElDebateDefinitivo Fico le refutó a Petro que su exfuncionario Villegas hubiese tenido contactos con la oficina de Envigado, si mal no recuerdo, Villegas reconoció esos contactos en el acuerdo con la Fiscalía. ¿Necesitamos más evidencias del nivel de cinismo del greñaldo?	No	1529052116177801217	Asco	Si	1	135
2023-03-03T17:48:41.075232Z	2023-03-03T17:48:41.075273Z	133	No	23.475	#ElDebateDefinitivo porque si @sergio_fajardo y @petrogustavo están planteando los mismos modelos pensiones por que al de fajardo no se le ha criticado como el de Petro?		1529077752376311810		Si	1	136
2023-03-03T17:49:05.566730Z	2023-03-03T17:49:05.566808Z	134	Si	24.092	En #ElDebateDefinitivo, Fajardo es el único personaje que se enoja porque tiene publicidad gratuita en TV y redes, pero a la misma vez recoje dinero en Vaki para aparecer en TV de manera no gratuita. Las matemáticas le fallaron al profesor.	No	1529083489991245824	Desagrado	Si	1	137
2023-03-03T17:49:35.949120Z	2023-03-03T17:49:35.949210Z	135	Si	29.978	Me da risa que "intelectuales" estén pensando en votar por el anciano corrupto cuando éste ni plan de gobierno tiene, jamás se le ha escuchado de su boca más que decretos a dedo y a la fuerza. Quiero ver cómo lo destruyen en los debates q faltan. #ElDebateDefinitivo	No	1529094981515878403	{"choices": ["Ira", "Desagrado"]}	Si	1	138
2023-03-03T19:15:04.758503Z	2023-03-03T19:15:04.758536Z	136	Si	5128.435	#ElDebateDefinitivo  Pensé que Fajardo y Fico traían propuestas pero no. Han copiado las de @petrogustavo pero no saben como implementarlas. Petro en cambio explica el como de sus propuestas, les corrige los cálculos, les explica malentendidos y como resultado los hace ver mal		1529110594477076480	{"choices": ["Desagrado", "Agrado"]}	Si	1	139
2023-03-03T19:17:49.723843Z	2023-03-03T19:17:49.723925Z	137	Si	164.566	Pueden ponerse de cabeza pero @JuanManSantos tuvo tan buen gobierno, que la mayoría de sus exfuncionarios están hoy en todas las campañas:  Prada con #Petro  Henao con #Fico  Cristo con #Fajardo   #ElDebateDefinitivo demostró que Santos unió a distintas corrientes políticas.	No	1529115912237993985	{"choices": ["Admiración", "Asombro"]}	Si	1	140
2023-03-03T19:18:20.954785Z	2023-03-03T19:18:20.954848Z	138	Si	30.833	Petro en #ElDebateDefinitivo estuvo sencillo y claro. Y decirlo con esa palabrita que le encanta al gobierno uribista de @IvanDuque: CONTUNDENTE.   Su síntesis:   Colombianos, hay tres posturas: i) La del gobierno uribista, defendida acá; más de lo mismo; más uribismo.	No	1529169653620162562	Admiración	Si	1	141
2023-03-03T19:18:54.863665Z	2023-03-03T19:18:54.863747Z	139	Si	33.514	#ElDebateDefinitivo En cualquier momento ese Fico comenzaba a dirigirse a los presentes cómo Cucho: "pero mirándome a losh ojosh Cucho"	No	1529176465329242112	Desagrado	Si	1	142
2023-03-03T19:19:08.743924Z	2023-03-03T19:19:08.743958Z	140	Si	13.501	#AColombiaLePreocupa la falta de alimento que se avecina, la seguridad alimentaria está en riesgo. El trigo se escasea y la falta de soluciones por parte del gobierno.	No	1529041350749995009	Incertidumbre	Si	1	143
2023-03-03T19:19:22.454999Z	2023-03-03T19:19:22.455039Z	141	Si	13.333	#AColombiaLePreocupa el empleo, la comida, la seguridad, la injusticia.....y poco le preocupa las agresiones entre los candidatos, es más, les aburren esas broncas.	No	1529042913623171073	Desagrado	Si	1	144
2023-03-03T19:19:28.346982Z	2023-03-03T19:19:28.347016Z	142	Si	5.526	#AColombiaLePreocupa la pérdida de empatia y la polarización.	No	1529056078700466176	Decepción	Si	1	145
2023-03-03T19:19:57.494855Z	2023-03-03T19:19:57.494893Z	143	Si	28.792	#AColombiaLePreocupa NADA, es tal el inconformismo con los gobernantes que la contienda se basa solo en quien ladra mas, triste pero es en lo que nos han convertido estas ratas manipuladoras	No	1529068797537271808	{"choices": ["Decepción", "Asco"]}	Si	1	146
2023-03-03T19:20:25.639011Z	2023-03-03T19:20:25.639093Z	144	Si	27.762	#AColombiaLePreocupa es la relación de @AndresPastrana_ con la Unión Temporal Disproel, que es la que hace el conteo corrupto desde hace más de 20 años. ¿Pasos de animal grande sobre el control de las elecciones?	No	1529074762265284615	{"choices": ["Ira", "Miedo"]}	Si	1	147
2023-03-03T19:20:55.658872Z	2023-03-03T19:20:55.658912Z	145	Si	29.643	#AColombiaLePreocupa que está madrugada una funcionaria de la Andi en tierra de sueños de rcn haya dicho que Colombia es autosuficiente para todo el 2022 en insumos agrícolas..y que hasta hay para exportar..entonces porque los alimentos nacionales se han subido hasta en un.200%	No	1529104683901628416	Ira	Si	1	148
2023-03-03T19:21:06.189397Z	2023-03-03T19:21:06.189489Z	146	Si	10.149	Hoy no es un #FelizMartes Hoy es el dia del golpe de estado que anunció Gustavo Petro hace unos días. Que nervios! 😬 #AColombiaLePreocupa	No	1529105618988056577	Miedo	Si	1	149
2023-03-03T19:21:33.712020Z	2023-03-03T19:21:33.712096Z	147	Si	27.132	#AColombiaLePreocupa tanto bruto que salen a decir.que lo que  expuso el hampon del cacas es una gran propuesta de Economía hágame el favor esa gente que clase de 💩💩💩 tiene en la cabeza	No	1529105460586074112	{"choices": ["Ira", "Asco"]}	Si	1	150
2023-03-03T19:21:46.676877Z	2023-03-03T19:21:46.676940Z	148	Si	12.564	#AColombiaLePreocupa que la carne de res se convierta en un recuerdo romántico como alimento.	No	1529125117552386048	Incertidumbre	Si	1	151
2023-03-03T19:21:55.806496Z	2023-03-03T19:21:55.806548Z	149	Si	8.775	#AColombiaLePreocupa el freno en la economía que se verá en los próximos 4 años, el horizonte no es prometedor. 🤦‍♂️🇨🇴😥	No	1529129369079275522	Miedo	Si	1	152
2023-03-03T19:22:27.090327Z	2023-03-03T19:22:27.090406Z	150	Si	30.877	Yo le hago una pregunta a los colombianos Uribistas extranjeros les preocupa que Colombia se convierta en una Venezuela, por que decidieron irse de Colombia cuando supuestamente estamos en un mar de rosas y todo es paz y amor?? #AColombiaLePreocupa	No	1529150539837104130	{"choices": ["Ira", "Desagrado"]}	Si	1	153
2023-03-03T19:22:44.614102Z	2023-03-03T19:22:44.614149Z	151	Si	17.141	Un sueño a un cambio a una esperanza a una segunda oportunidad que nos está dando la vida política petro presidente #LeApuestoA	No	1529044948309393413	Confianza	Si	1	154
2023-03-03T19:22:56.494187Z	2023-03-03T19:22:56.494260Z	152	Si	11.492	@lafm #LeApuestoA Colombia terminará otra vez vendiéndole a Venezuela el 33% de su producción o más.	No	1529046298749435905	Confianza	Si	1	155
2023-03-03T19:24:22.594186Z	2023-03-03T19:24:22.594253Z	153	Si	85.619	Esta mañana #leapuestoa que los que votarán por el que no debe ser, no serán capaces de devolvernos el país de los derechos. Hoy tenemos la posibilidad de decidir. Después quedaremos sumidos en el NO, si no estás de acuerdo con un gobierno ruin perpetuo.	No	1529062806435274754	Miedo	Si	1	156
2023-03-03T19:24:30.552248Z	2023-03-03T19:24:30.552280Z	154	No	7.605	#UnTramposoEs el señor de las bolsas		1528908549681717254		Si	1	157
2023-03-03T19:24:38.558184Z	2023-03-03T19:24:38.558220Z	155	Si	7.628	#UnTramposoEs Federico Gutiérrez que se copia de las propuestas de otros candidatos.	No	1528920313811111936	Desagrado	Si	1	158
2023-03-03T19:24:59.565090Z	2023-03-03T19:24:59.565163Z	156	Si	20.618	@lcvelez @lafm #UnTramposoEs aquel periodista que es imparcial con los candidatos y a uno le hace reto rockero al otro ni le deja hablar para explicar una reforma pensional. Asi son los tramposos y canallas 😅 por lo menos que haga un acto de caballerosidad @lcvelez	No	1528919348567494658	{"choices": ["Ira", "Desagrado"]}	Si	1	159
2023-03-03T19:25:10.792946Z	2023-03-03T19:25:10.792979Z	157	Si	10.831	Es el que quiere vender un guerrillero como el cambio #UnTramposoEs	No	1528959723965390851	Asco	Si	1	160
2023-03-03T19:25:20.483563Z	2023-03-03T19:25:20.483607Z	158	Si	9.321	#UnTramposoEs el que descubriremos cuando levantemos el tapete de la Casa de Nariño y veamos el mugre escondido.	No	1529126348517785607	Asco	Si	1	161
2023-03-03T19:25:26.153488Z	2023-03-03T19:25:26.153525Z	159		5.318	#GrandezaEs alcanzar esas metas por las que trabajas a diario.		1529162247557337089		No	1	162
2023-03-03T19:25:33.716464Z	2023-03-03T19:25:33.716498Z	160		7.088	Oigan yo no sabía lo rica que es Natumalta, y además no engorda, es pura y me cuida #GrandezaEs		1529161557342420992		No	1	163
2023-03-03T19:25:39.745338Z	2023-03-03T19:25:39.745370Z	161		5.643	#GrandezaEs que nos guste el asado con Natumalta		1529160306059923456		No	1	164
2023-03-03T19:25:44.714608Z	2023-03-03T19:25:44.714646Z	162		4.631	#GrandezaEs comerse la bandeja paisa completa		1529160550403526656		No	1	165
2023-03-03T19:25:50.436981Z	2023-03-03T19:25:50.437034Z	163		5.373	#GrandezaEs la energía que da Natumalta pal almuercito 😍		1529167213864927233		No	1	166
2023-03-03T19:25:57.016972Z	2023-03-03T19:25:57.017005Z	164		6.194	#VotoPor el candidato que obligue a @McDonaldsCol a poner pimienta otra vez.		1529403760224641026		No	1	167
2023-03-03T19:26:16.471407Z	2023-03-03T19:26:16.471445Z	165	Si	19.078	@darcyquinnr   #VotoPor  ti, Voto por mi voto por todos y que se acabe esta sinverguenceria mal llamada elecciones, que son una excusa de infamias,  atropeyos, mentiras, engaños,hipocrecias y degravios.	No	1529407183498223616	Ira	Si	1	168
2023-03-03T19:26:29.263307Z	2023-03-03T19:26:29.263340Z	166	No	12.418	@lafm #VotoPor la creación de oportunidades artificiales para darle curso a la economía.		1529419440084885505		Si	1	169
2023-03-03T19:26:48.514062Z	2023-03-03T19:26:48.514133Z	167	Si	18.857	@darcyquinnr #votoPor que la NARCO CORRUPTELA comience a pagar impuestos como el resto de Colombianos.	No	1529449043042107393	Ira	Si	1	170
2023-03-03T19:27:15.606328Z	2023-03-03T19:27:15.606435Z	168	Si	26.688	#VotoPor quien no tiene que acudir al populismo, politiquería y engaños para ganar votantes, llegó la hora de votar objetivamente.	No	1529458768798523393	Decepción	Si	1	171
2023-03-03T19:27:25.519742Z	2023-03-03T19:27:25.519809Z	169	No	9.52	#VotoPor un cambio, voto por Petro		1529463101942276096		Si	1	172
2023-03-03T19:27:39.933174Z	2023-03-03T19:27:39.933215Z	170	Si	14.041	@lafm #VotoPor #FajardoPresidente #UnPresidenteProfesor 💚, porque sus propuestas son reales, por su serenidad y porque ha hecho juicioso la tarea de presentar un programa a favor del medio ambiente 💚	No	1529471073716256770	Admiración	Si	1	173
2023-03-03T19:28:19.855566Z	2023-03-03T19:28:19.855599Z	171	Si	39.5	#VotoPor...FICO, jamás le daría mi voto a una persona que siempre le ha deseado el mal al pais.	No	1529549160805974017	Ira	Si	1	174
2023-03-03T19:28:37.945925Z	2023-03-03T19:28:37.945961Z	172	Si	17.702	Yo no #VotoPor x alguien q haya dañado o atentado contra la vida o dignidad de una persona, menos por alguien cuya actitud o comportamiento no sea coherente o respetuosa de los derechos fundamentales y menos si tiene  propósitos de dividir, incitar y promover diferencias y odios.	No	1529557468027801600	Desagrado	Si	1	175
2023-03-03T19:28:56.481226Z	2023-03-03T19:28:56.481297Z	173	Si	18.147	#VotoPor la libre empresa, por mi pensión, por la No democratización, por no terminar en los semáforos de un país extranjeros pidiendo limosna.	No	1529598699789336578	Miedo	Si	1	176
2023-03-03T19:29:01.732984Z	2023-03-03T19:29:01.733022Z	174	No	4.874	#VotoPor el candidato con mayor capacidad intelectual.		1529599896264880128		Si	1	177
2023-03-03T19:29:20.926544Z	2023-03-03T19:29:20.926618Z	175		18.822	#YaEsSuficiente el seguir creyendo  que el problema en #EEUU es por las armas legales, el problema es de salud mental; si la prohibición fuese la solución #Colombia sería un paraíso sin muertes violentas. @WRadioColombia		1529413621968961536		No	1	178
2023-03-03T19:29:29.890902Z	2023-03-03T19:29:29.890981Z	176	Si	8.568	#YaEsSuficiente La hegemonía de los mismos partidos de siempre	No	1529415854890287104	Desagrado	Si	1	179
2023-03-03T19:30:56.770465Z	2023-03-03T19:30:56.770543Z	177	Si	86.481	#YaEsSuficiente la corrupción estatal que es la evidencia de nuestra falta de ética como pueblo. La educación es nuestro camino.	No	1529425668525674497	Decepción	Si	1	180
2023-03-03T19:31:19.767778Z	2023-03-03T19:31:19.767856Z	178	Si	22.587	#YaEsSuficiente que el país siga en manos de las mafias políticas que han coptado el Estado en cabeza del uribismo; éstas merecen ser liquidadas  para que Colombia tenga otra historia con paz, justicia social y democracia. Por eso #VotoPor @petrogustavo y @FranciaMarquezM	No	1529434388546699264	Ira	Si	1	181
2023-03-03T19:31:32.146501Z	2023-03-03T19:31:32.146569Z	179	Si	11.969	#YaEsSuficiente de comerle cuento a Rodolfo Hernández, no va a debates por que no tiene nada que decir, no maneja cifras, no tiene claridad en sus propuestas.	No	1529438468434190337	Desagrado	Si	1	182
2023-03-03T19:32:09.276051Z	2023-03-03T19:32:09.276105Z	180	Si	36.756	@Enrique_GomezM Ud hablando de ética cuando trata de explotar la imagen de su tío quien no pudo ser presidente porque el pueblo le cobró en las urnas lo de su abuelo laureano que acabó las libertades dando sable y sotana mientras tenía al país en estado de sitio. #yaessuficiente de usted	No	1529443571777957890	Asco	Si	1	183
2023-03-03T19:32:13.439419Z	2023-03-03T19:32:13.439459Z	181		3.806	#YaEsSuficiente que  no me den cafe sin dos panes como minimo		1529444366275825671		No	1	184
2023-03-03T19:32:33.129306Z	2023-03-03T19:32:33.129386Z	182		19.315	#YaEsSuficiente Baste ya el tiempo pasado para haber hecho lo que agrada a los gentiles, andando en lascivias, concupiscencias, embriagueces, orgías, disipación y abominables idolatrías. 1 Pedro 4: 3.		1529507767261794305		No	1	185
2023-03-03T19:32:47.292886Z	2023-03-03T19:32:47.292919Z	183	Si	13.799	No le dará vergüenza a Gutiérrez andar de copietas de las propuestas de Petro y, para completar, hacerlo mal!  El nivel de mediocridad es insuperable.  #ElDebateDefinitivo	No	1529468360983040001	Asco	Si	1	186
2023-03-03T19:33:05.561779Z	2023-03-03T19:33:05.561817Z	184	No	17.913	#VanessaPregúnteleAFico si va hacer el proceso de paz ,como lo impremento  con santos y además el dió el si		1529464259402420224		Si	1	187
2023-03-03T19:33:21.461989Z	2023-03-03T19:33:21.462027Z	185	Si	15.534	#VanessaPregúnteleAFico cuáles son sus vínculos con las cementeras proveedoras para obras en su alcaldía , y por qué cobraban el bulto de cemento con un costo extra de 95%	No	1529478294525165573	Desagrado	Si	1	188
2023-03-03T19:33:36.880812Z	2023-03-03T19:33:36.880864Z	186	Si	14.996	#VanessaPregúnteleAFico Voté por este sujeto en Medellín porque la otra opción era @jcvelezuribe  Escoger entre gonorrea y sífilis	No	1529494967965536256	Desagrado	Si	1	189
2023-03-03T19:33:50.662044Z	2023-03-03T19:33:50.662084Z	187	Si	13.392	#ConvenceUnoMásPorPetro para no desaprovechar esta oportunidad histórica de elegir #ElCambioEnPrimera.	No	1529567083268284422	Confianza	Si	1	190
2023-03-03T19:35:48.537697Z	2023-03-03T19:35:48.537755Z	188	Si	117.505	#convenceunomasporPetro todos los días 3 y 4 personas no perdono unos votos mas, por las  generaciones futuras doy mi granito de arena. #VivirSabroso #PactoHistorico	No	1529611482857713664	Confianza	Si	1	191
2023-03-03T19:35:55.306392Z	2023-03-03T19:35:55.306425Z	189	No	6.347	Por el bien de Colombia  #FicoElGanador		1529781689794404353		Si	1	192
2023-03-03T19:36:01.890934Z	2023-03-03T19:36:01.890985Z	190	Si	6.225	#FicoElGanador por que colombia no puede perder la democracia	No	1529787150631374855	Miedo	Si	1	193
2023-03-03T19:36:13.815748Z	2023-03-03T19:36:13.815831Z	191	Si	11.507	@FicoGutierrez Propuestas viables y que favorecen la economía de todos los colombianos, este 29 de mayo yo me sumo y me identiFICO🇨🇴 #FicoElGanador	No	1529824506637713410	Confianza	Si	1	194
2023-03-03T19:36:33.290118Z	2023-03-03T19:36:33.290153Z	192	Si	19.069	@jcpastrana Y por las jugaditas logisticas politicas; despertaron a nuestros compatriotas #FicoElGanador	No	1529834290636267521	Otra	Si	1	195
2023-03-03T19:36:41.690101Z	2023-03-03T19:36:41.690166Z	193	Si	8.018	#FicoElGanador Fico debe ganar en primera vuelta tiene el mejor programa de gobierno	No	1529843575814504451	Confianza	Si	1	196
2023-03-03T19:36:58.141080Z	2023-03-03T19:36:58.141163Z	194	Si	16.031	@jarizabaletaf Oiga pues, por eso este corrupto y misogeno señor no puede ser presidente. #FicoElGanador	No	1529871959038775300	Asco	Si	1	197
2023-03-03T19:38:55.797369Z	2023-03-03T19:38:55.797449Z	195	No	117.208	#FicoElGanador #ElMejorCandidatoEs  #DebateDefinitivo  Sin recurrir a fanatismo y basandonos en los dos últimos debates definitivos y sobretodo con sus Argumentos, ¿con cual candidato se queda?  Por favor RT para que llegue a mas gente ☺️🤗.. Feliz Día a Todos 👍		1529876993252151297		Si	1	198
2023-03-03T19:39:06.462858Z	2023-03-03T19:39:06.462892Z	196	Si	10.251	Se siente en Bogotá, se siente en Colombia #FicoElGanador @FicoGutierrez	No	1529900848033189905	Confianza	Si	1	199
2023-03-03T19:39:24.003128Z	2023-03-03T19:39:24.003183Z	197	Si	17.156	@VickyDavilaH Duque en menos de 2 meses se apuntó 2 golazos.  Matamba y Gentil quietos en primera.  El pueblo ya decidió. #FicoElGanador  #FicoElGanador  #FicoElGanador	No	1529965222215180343	Confianza	Si	1	200
2023-03-03T19:39:37.330560Z	2023-03-03T19:39:37.330593Z	198	Si	12.907	La esperanza está en lo más alto #FicoElGanador	No	1529970563606798346	Confianza	Si	1	201
2023-03-03T19:39:48.110347Z	2023-03-03T19:39:48.110382Z	199	Si	10.377	#elmejorcandidatoes PETRO SIN LUGAR A DUDAS	No	1529782233095184385	Confianza	Si	1	202
2023-03-03T19:39:59.514219Z	2023-03-03T19:39:59.514295Z	200	Si	10.998	#ElMejorCandidatoEs #RodolfoPresidente un hombre que reconoce sus errores y que sabe que hay que hacer	No	1529789075787489285	{"choices": ["Admiración", "Confianza"]}	Si	1	203
2023-03-04T00:08:55.058964Z	2023-03-04T00:08:55.058998Z	201	Si	16135.178	#ElMejorCandidatoEs el que piensa en los más de 50 millones de colombianos, especialmente los excluidos, marginados, que han tenido pocas oportunidades y que sus propuestas conviertan a Colombia en sostenible.	No	1529795931389952000	Otra	Si	1	204
2023-03-04T00:10:03.851980Z	2023-03-04T00:10:03.852062Z	202	Si	68.381	#ElMejorCandidatoEs EL QUE TENGA LOS PIES EN LA TIERRA, QUE NO PROMETA LO IMPOSIBLE.	No	1529808974740082689	Incertidumbre	Si	1	205
