created_at	emocion	annotation_id	annotator	lead_time	tweet_id	ironia	answer	relevancia	text	id	sentimento	updated_at
2023-03-02T17:34:51.710922Z	Si	120	1	7.448	1528926429097906178	No		Si	El profesor es Fajardo, pero el que educa cada vez que habla es Petro #ElDebateDefinitivo My president ❤️	97	Admiración	2023-03-02T17:34:51.710961Z
2023-03-02T17:35:08.349238Z	Si	121	1	16.324	1528928604058529793	No		Si	Se le bajaron los Uribistas a Fico. Por eso se van con el @ingrodolfohdez Fico dice dizque no al glifosato, siii como no. #ElDebateDefinitivo	98	{"choices": ["Ira", "Asco"]}	2023-03-02T17:35:08.349275Z
2023-03-02T17:35:29.130830Z	Si	122	1	20.454	1528930507752448000	No	No me queda claro si en este caso la atención está dividida	Si	Hasta clase de matemáticas le terminó dando Petro a Fajardo jajajajajajajajajaj mk ese fajardo está que llora muero  #ElDebateDefinitivo	99	{"choices": ["Ira", "Asco", "Desagrado"]}	2023-03-02T17:35:29.130860Z
2023-03-02T17:35:38.621055Z	Si	123	1	9.193	1528930779346178048	No		Si	Lo mejor que hizo @petrogustavo fue volver a los debates.   Da cátedra en este momento.   #ElDebateDefinitivo  #DebateElTiempoSemana	100	Admiración	2023-03-02T17:35:38.621114Z
2023-03-02T17:35:46.285191Z	Si	124	1	7.376	1528929897175035905	No		Si	Y Rodolfo? En casa, no tiene con qué debatir. Pa' el todas las respuestas es combatir la corrupción a punta de madrazos.  #ElDebateDefinitivo	101	{"choices": ["Asco", "Desagrado"]}	2023-03-02T17:35:46.285220Z
2023-03-02T17:35:59.924364Z	Si	125	1	20.164	1528931674905526273	No	No me queda claro si en este caso la atención está dividida	Si	Vea, @FicoGutierrez se acaba de quedar sin nada que hacer en #ElDebateDefinitivo.  @petrogustavo de nuevo le ha dado una cátedra de economía y desarrollo al país. #PetroGanaDebate   #DebateElTiempoSemana	102	Admiración	2023-03-02T17:36:12.669726Z
2023-03-02T17:36:23.171089Z	Si	126	1	7.425	1528933041535598593			Si	#ElDebateDefinitivo Fico ¿50 billones de dónde? Que tipo tan bruto. Tergiversando la realidad como siempre.	103	{"choices": ["Ira", "Asco", "Desagrado"]}	2023-03-02T17:36:23.171160Z
2023-03-02T17:36:43.070431Z	Si	127	1	19.611	1528933046015107072	No	No me queda claro si en este caso la atención está dividida	Si	Fico se aprende lo que va a decir antes de los debates cómo hacía Duque hace 4 años, hablando por hablar luego de esa peinada de Petro al profesor 😂 #ElDebateDefinitivo	104	{"choices": ["Ira", "Asco", "Desagrado"]}	2023-03-02T17:36:43.070461Z
2023-03-02T17:36:57.548855Z	Si	128	1	14.108	1528933743200718848	No		Si	En #ElDebateDefinitivo Fajardo con sus preguntas hizo subir de votos a @petrogustavo en los votos de los indecisos. La ausencia del ingeniero ayudó a Petro, Fico pierde sólo. #PetroGanaDebate, es el único candidato que gana con argumentos.	105	Admiración	2023-03-02T17:36:57.548887Z
2023-03-02T17:37:06.521328Z	Si	129	1	8.617	1528935468351504384	No		Si	Comenzo el entrampamiento público en el debate presidencial. Ya ni disimulan. #ElDebateDefinitivo	106	{"choices": ["Decepción", "Asco", "Desagrado"]}	2023-03-02T17:37:06.521362Z
2023-03-02T17:37:20.849879Z	Si	130	1	14.057	1528934860546523138		No me queda claro si en este caso la atención está dividida	Si	#ElDebateDefinitivo petro no supera a Uribe Vélez en su intervención, lo primero que le sale de la boca es Uribe. Así gana votos; es su bandera del engaño, lo convirtió en el malo del paseo cuando los violentos fueron otros !!	107	{"choices": ["Ira", "Asco", "Desagrado"]}	2023-03-02T17:37:20.849912Z
2023-03-02T17:37:30.955116Z	Si	131	1	9.79	1528934091428593665	No		Si	A Vicky Dávila le fue mejor conduciendo el debate hace 4 años. Cuando no fue nadie.  #ElDebateDefinitivo	108	{"choices": ["Asco", "Desagrado"]}	2023-03-02T17:37:30.955152Z
2023-03-02T17:37:41.455159Z	Si	132	1	10.171	1528935646378840066	No		Si	#ElDebateDefinitivo @petrogustavo no tiene competencia, definitivamente es el ganador. Gana con argumentos claros y bueno, al parecer le va a enseñar a sumar a Fajardo.	109	{"choices": ["Admiración", "Confianza"]}	2023-03-02T17:37:41.455189Z
2023-03-02T17:37:59.209278Z	Si	133	1	17.483	1528935706625773568	No		Si	Fajardo quedo tan peinado que ya se quiere ir #ElDebateDefinitivo	110	{"choices": ["Decepción", "Asco", "Desagrado"]}	2023-03-02T17:37:59.209311Z
2023-03-06T01:26:40.966332Z	No	135	1	14.817	1528937331113218048			Si	nadie pero de verdad nadie, Fico:  Cuando yo fui alcalde   #ElDebateDefinitivo	111		2023-03-06T01:26:40.966369Z
2023-03-06T01:26:59.177717Z	Si	136	1	17.923	1528938119038488576	No	No me queda claro si en este caso la atención está dividida	Si	Conclusión del Debate, quiero tener la paciencia de Petro para aguantar a gente como Fico  #ElDebateDefinitivo	112	Admiración	2023-03-06T01:26:59.177747Z
2023-03-06T01:27:23.313536Z	Si	137	1	23.761	1528938096313737222	No		Si	Pues si es re tibio, además como hablas de respeto si ahorita insultaste re paila a Petro, wtf   #DebateElTiempoSemana  #ElDebateDefinitivo	113	{"choices": ["Ira", "Asco", "Desagrado"]}	2023-03-06T01:27:23.313580Z
2023-03-06T01:27:57.027769Z	Si	138	1	33.408	1528936806045171712		No me queda claro si es irónico o no respecto a Petro...	Si	Hace preguntas y no le gustan las respuestas. El presidente profesor es Petro. A todos nos enseña!! #ElDebateDefinitivo	114		2023-03-06T01:27:57.027799Z
2023-03-06T01:28:08.855648Z	Si	139	1	11.545	1528940661742915584	No		Si	Qué desespero oír a Fico. Es desastroso. Qué nivel de argumentación y de conocimiento tan bajo. #ElDebateDefinitivo	115	Ira	2023-03-06T01:28:08.855677Z
2023-03-06T01:28:21.792157Z	Si	140	1	12.584	1528940342694842368	No		Si	En conclusión #ElDebateDefinitivo deja claro que Petro es un peligro. Mentiroso, arrogante, tramposo, encubridor, manipulador, violento, pasivo agresivo, resentido. En resumen, una porquería de ser humano, qué digo humano... un demonio.  Petro es el Pol Pot de Ciénaga de Oro	116	{"choices": ["Ira", "Asco", "Desagrado"]}	2023-03-06T01:28:21.792188Z
2023-03-06T01:29:37.993048Z	Si	141	1	75.877	1528940800427556865	No	Hay algo de ironía en la primera parte...	Si	Hey respeten a @sergio_fajardo el tipo ya tiene sueño y estas no son horas para preocuparse por un país JAJAJAJAJAJAJAUAJAJAJAJA  Tibiazo de mierda!!!!! #PetroPresidente  #DebateElTiempoSemana  #ElDebateDefinitivo	117	{"choices": ["Ira", "Asco", "Desagrado"]}	2023-03-06T01:29:37.993082Z
2023-03-06T01:29:50.193214Z	Si	142	1	11.899	1528939321939591168	No		Si	Pobre #Fico me hace recordar mis primeras clases de Cálculo Integral: no sabía ni 💩 , pero de todas formas asistía, para que el profe me viera.  #ElDebateDefinitivo	118	{"choices": ["Ira", "Asco", "Desagrado"]}	2023-03-06T01:29:50.193245Z
2023-03-06T01:30:12.465702Z	Si	143	1	21.927	1528940068672524290			Si	No quería decir grocerias pero que maricada, ni los animadores se respetan la palabra. #PetroGanaDebate #ElDebateDefinitivo	119	{"choices": ["Decepción", "Asco", "Desagrado"]}	2023-03-06T01:30:12.465731Z
2023-03-06T01:30:22.052380Z	Si	144	1	9.29	1528943628432904195	No		Si	Discursos de odio, promesas pretensiosas, inviables y muchos egos #ElDebateDefinitivo  Que Dios se apiade de COLOMBIA 🙏	120	{"choices": ["Ira", "Decepción", "Asco", "Desagrado"]}	2023-03-06T01:30:22.052424Z
2023-03-06T01:31:04.618219Z	Si	145	1	42.276	1528942476647706624	No	No me queda claro si en este caso la atención está dividida	Si	#ElDebateDefinitivo @VickyDavilaH Deberían aprender hacer un debate cómo el que realizó la universidad externado, dónde los candidatos hablaban de sus propuestas y no de ataques a otros candidatos. Les quedó grande hacer un buen debate. #PetroGanaDebate @ELTIEMPO @RevistaSemana	121	{"choices": ["Decepción", "Asco", "Desagrado"]}	2023-03-06T01:31:04.618261Z
2023-03-06T01:31:18.614939Z	Si	146	1	13.617	1528944593894526976	No		Si	Petro una vez más dijo que Colombia es igual a Venezuela. A ese señor se le ve la cara de satisfacción cuando inserta mentiras descaradas en los cerebros vulnerables de los petristas.  #ElDebateDefinitivo	122	{"choices": ["Ira", "Asco", "Desagrado"]}	2023-03-06T01:31:18.615006Z
2023-03-06T01:31:28.015540Z	Si	147	1	9.117	1528945925271461889	No		Si	En #ElDebateDefinitivo el mitómano de Petro negó haber dicho que va expropiar las pensiones de los colombianos en los fondos privados.	123	{"choices": ["Ira", "Asco", "Desagrado"]}	2023-03-06T01:31:28.015571Z
2023-03-06T01:31:45.948405Z	Si	148	1	17.654	1528945830828310529	No		Si	#ElDebateDefinitivo  Vicky a Fajardo: Pero es que Maria Angela Holgüin la tiene en la casa. Fajardo: Ella no tiene que estar allá,  ella está donde quiere estar.  Una respuesta hermosa que resalta la importancia de la mujer en la sociedad y que no debe estar en la casa unicamente	124	{"choices": ["Admiración", "Agrado", "Confianza"]}	2023-03-06T01:31:45.948435Z
2023-03-06T01:32:23.456679Z	Si	149	1	37.145	1528944740732915712	No		Si	Incendiaron el país por una reforma tributaria mal presentada de 21 billones para que su Mesías diga que quiere una de 50...adivinen de donde los piensa sacar. #ElDebateDefinitivo  @RevistaSemana	125	{"choices": ["Ira", "Asco", "Desagrado"]}	2023-03-06T01:32:23.456711Z
2023-03-06T01:32:32.474741Z	Si	150	1	8.733	1528948873640689664	No		Si	¿Qué tienen en común Sergio Fajardo y el Manchester United este mes?  Que ambos dieron sueño. #ElDebateDefinitivo	126	{"choices": ["Ira", "Asco", "Desagrado"]}	2023-03-06T01:32:32.474787Z
2023-03-06T01:33:11.157185Z	Si	151	1	38.39	1528946633701998593	Si	Hay algo de ironía en la pregunta retórica	Si	@ingrodolfohdez  ¿cual es el miedo de ir a los debates ? Se le acabo el discurso “anti corrupción” o es por la escasez de propuestas 🧐🤔 #ElDebateDefinitivo	127	{"choices": ["Asco", "Desagrado", "Incertidumbre"]}	2023-03-06T01:33:11.157216Z
2023-03-06T01:33:21.521223Z	Si	152	1	10.046	1528947981612883970	No		Si	Después de almuerzo soy Fajardo #ElDebateDefinitivo	128	Admiración	2023-03-06T01:33:21.521255Z
2023-03-06T01:33:42.217607Z	Si	153	1	20.404	1528954945441091584	No		Si	Es que @sergio_fajardo,  si hasta @VickyDavilaH que no es santa de mi devoción, le dice que si va a asumir la presidencia tiene que acostrumbrarse a extenderse en el tiempo, como pasó en el debate, amigo, usted está en la olla.  #ElDebateDefinitivo	129	{"choices": ["Asco", "Desagrado"]}	2023-03-06T01:33:42.217662Z
2023-03-06T01:34:01.155679Z	Si	154	1	18.641	1528957102936432640	Si		Si	Quién no se va a querer ir a dormir oyendo a @petrogustavo con esa voz sexy y ahogada, recitar trabalenguas sin sentido para confundir a sus focas, haciéndoles creer que sabe más de matemáticas que @sergio_fajardo 😂 Que sueño profe! #ElDebateDefinitivo #FajardoPresidente	130	{"choices": ["Asco", "Desagrado"]}	2023-03-06T01:34:01.155711Z
2023-03-06T01:35:00.828508Z	Si	155	1	59.276	1529044725524844547	No		Si	Por lo que leo, el odio, la desinformación, los ataques y la polarización fueron protagonistas en el #ElDebateDefinitivo. Propuestas y debate real muy poquito 🤐.	131	{"choices": ["Decepción", "Asco", "Desagrado", "Tristeza"]}	2023-03-06T01:35:00.828538Z
2023-03-06T01:35:51.798093Z	Si	156	1	50.697	1529052116177801217	Si	Hay algo de ironía en la pregunta retórica	Si	En #ElDebateDefinitivo Fico le refutó a Petro que su exfuncionario Villegas hubiese tenido contactos con la oficina de Envigado, si mal no recuerdo, Villegas reconoció esos contactos en el acuerdo con la Fiscalía. ¿Necesitamos más evidencias del nivel de cinismo del greñaldo?	132	{"choices": ["Ira", "Decepción", "Asco"]}	2023-03-06T01:35:51.798139Z
2023-03-06T01:36:16.215209Z	No	157	1	24.13	1529077752376311810		Es una pregunta...	Si	#ElDebateDefinitivo porque si @sergio_fajardo y @petrogustavo están planteando los mismos modelos pensiones por que al de fajardo no se le ha criticado como el de Petro?	133		2023-03-06T01:36:16.215263Z
2023-03-06T01:36:31.689119Z	Si	158	1	15.131	1529083489991245824	No		Si	En #ElDebateDefinitivo, Fajardo es el único personaje que se enoja porque tiene publicidad gratuita en TV y redes, pero a la misma vez recoje dinero en Vaki para aparecer en TV de manera no gratuita. Las matemáticas le fallaron al profesor.	134	{"choices": ["Asco", "Desagrado"]}	2023-03-06T01:36:31.689168Z
2023-03-06T01:36:51.691259Z	Si	159	1	19.707	1529094981515878403			Si	Me da risa que "intelectuales" estén pensando en votar por el anciano corrupto cuando éste ni plan de gobierno tiene, jamás se le ha escuchado de su boca más que decretos a dedo y a la fuerza. Quiero ver cómo lo destruyen en los debates q faltan. #ElDebateDefinitivo	135	{"choices": ["Ira", "Asco", "Desagrado"]}	2023-03-06T01:36:51.691293Z
2023-03-06T01:37:27.320844Z	Si	160	1	35.361	1529110594477076480	No	No me queda claro si en este caso la atención está dividida	Si	#ElDebateDefinitivo  Pensé que Fajardo y Fico traían propuestas pero no. Han copiado las de @petrogustavo pero no saben como implementarlas. Petro en cambio explica el como de sus propuestas, les corrige los cálculos, les explica malentendidos y como resultado los hace ver mal	136	{"choices": ["Asco", "Desagrado"]}	2023-03-06T01:37:27.320884Z
2023-03-06T01:38:08.157773Z	Si	161	1	40.509	1529115912237993985			Si	Pueden ponerse de cabeza pero @JuanManSantos tuvo tan buen gobierno, que la mayoría de sus exfuncionarios están hoy en todas las campañas:  Prada con #Petro  Henao con #Fico  Cristo con #Fajardo   #ElDebateDefinitivo demostró que Santos unió a distintas corrientes políticas.	137	{"choices": ["Admiración", "Agrado"]}	2023-03-06T01:38:08.157802Z
2023-03-06T01:38:18.468999Z	Si	162	1	10.048	1529169653620162562			Si	Petro en #ElDebateDefinitivo estuvo sencillo y claro. Y decirlo con esa palabrita que le encanta al gobierno uribista de @IvanDuque: CONTUNDENTE.   Su síntesis:   Colombianos, hay tres posturas: i) La del gobierno uribista, defendida acá; más de lo mismo; más uribismo.	138	{"choices": ["Admiración", "Agrado"]}	2023-03-06T01:38:18.469028Z
2023-03-06T01:38:59.314478Z	Si	163	1	40.571	1529176465329242112	No		Si	#ElDebateDefinitivo En cualquier momento ese Fico comenzaba a dirigirse a los presentes cómo Cucho: "pero mirándome a losh ojosh Cucho"	139	{"choices": ["Ira", "Asco", "Desagrado"]}	2023-03-06T01:38:59.314512Z
2023-03-06T01:39:13.266735Z		164	1	13.592	1529041350749995009				#AColombiaLePreocupa la falta de alimento que se avecina, la seguridad alimentaria está en riesgo. El trigo se escasea y la falta de soluciones por parte del gobierno.	140	{"choices": ["Miedo", "Incertidumbre"]}	2023-03-06T01:39:13.266765Z
2023-03-06T01:39:26.105119Z	Si	165	1	12.567	1529042913623171073	No		Si	#AColombiaLePreocupa el empleo, la comida, la seguridad, la injusticia.....y poco le preocupa las agresiones entre los candidatos, es más, les aburren esas broncas.	141	{"choices": ["Miedo", "Incertidumbre"]}	2023-03-06T01:39:26.105148Z
2023-03-06T01:39:32.630864Z	Si	166	1	6.22	1529056078700466176	No		Si	#AColombiaLePreocupa la pérdida de empatia y la polarización.	142	{"choices": ["Miedo", "Incertidumbre"]}	2023-03-06T01:39:32.630894Z
2023-03-06T01:39:52.319292Z	Si	167	1	19.377	1529068797537271808	No		Si	#AColombiaLePreocupa NADA, es tal el inconformismo con los gobernantes que la contienda se basa solo en quien ladra mas, triste pero es en lo que nos han convertido estas ratas manipuladoras	143	{"choices": ["Asco", "Desagrado", "Miedo", "Incertidumbre"]}	2023-03-06T01:39:52.319327Z
2023-03-06T01:40:03.564151Z	Si	168	1	10.955	1529074762265284615	No		Si	#AColombiaLePreocupa es la relación de @AndresPastrana_ con la Unión Temporal Disproel, que es la que hace el conteo corrupto desde hace más de 20 años. ¿Pasos de animal grande sobre el control de las elecciones?	144	{"choices": ["Asco", "Desagrado", "Miedo", "Incertidumbre"]}	2023-03-06T01:40:03.564205Z
2023-03-06T01:40:29.462999Z	Si	169	1	25.614	1529104683901628416			Si	#AColombiaLePreocupa que está madrugada una funcionaria de la Andi en tierra de sueños de rcn haya dicho que Colombia es autosuficiente para todo el 2022 en insumos agrícolas..y que hasta hay para exportar..entonces porque los alimentos nacionales se han subido hasta en un.200%	145	{"choices": ["Desagrado", "Miedo", "Incertidumbre"]}	2023-03-06T01:40:29.463030Z
2023-03-06T01:40:47.496930Z	Si	170	1	17.664	1529105618988056577	No		Si	Hoy no es un #FelizMartes Hoy es el dia del golpe de estado que anunció Gustavo Petro hace unos días. Que nervios! 😬 #AColombiaLePreocupa	146	{"choices": ["Asco", "Desagrado", "Miedo", "Incertidumbre"]}	2023-03-06T01:40:47.497000Z
2023-03-06T01:41:04.157296Z	Si	171	1	16.346	1529105460586074112	No		Si	#AColombiaLePreocupa tanto bruto que salen a decir.que lo que  expuso el hampon del cacas es una gran propuesta de Economía hágame el favor esa gente que clase de 💩💩💩 tiene en la cabeza	147	{"choices": ["Asombro", "Asco", "Desagrado", "Odio"]}	2023-03-06T01:41:04.157331Z
2023-03-06T01:41:12.532929Z	Si	172	1	8.076	1529125117552386048	No		Si	#AColombiaLePreocupa que la carne de res se convierta en un recuerdo romántico como alimento.	148	{"choices": ["Miedo", "Incertidumbre"]}	2023-03-06T01:41:12.532963Z
2023-03-06T02:07:54.304678Z	Si	173	1	1601.398	1529129369079275522	No		Si	#AColombiaLePreocupa el freno en la economía que se verá en los próximos 4 años, el horizonte no es prometedor. 🤦‍♂️🇨🇴😥	149	{"choices": ["Miedo", "Incertidumbre"]}	2023-03-06T02:07:54.304709Z
2023-03-06T02:08:45.725050Z	No	174	1	51.148	1529150539837104130			Si	Yo le hago una pregunta a los colombianos Uribistas extranjeros les preocupa que Colombia se convierta en una Venezuela, por que decidieron irse de Colombia cuando supuestamente estamos en un mar de rosas y todo es paz y amor?? #AColombiaLePreocupa	150		2023-03-06T02:08:45.725081Z
2023-03-06T02:09:04.031316Z	Si	175	1	17.957	1529044948309393413			Si	Un sueño a un cambio a una esperanza a una segunda oportunidad que nos está dando la vida política petro presidente #LeApuestoA	151	{"choices": ["Admiración", "Confianza"]}	2023-03-06T02:09:04.031345Z
2023-03-06T02:09:19.865122Z	No	176	1	15.538	1529046298749435905			Si	@lafm #LeApuestoA Colombia terminará otra vez vendiéndole a Venezuela el 33% de su producción o más.	152		2023-03-06T02:09:19.865157Z
2023-03-06T02:09:44.409747Z	Si	177	1	24.219	1529062806435274754			Si	Esta mañana #leapuestoa que los que votarán por el que no debe ser, no serán capaces de devolvernos el país de los derechos. Hoy tenemos la posibilidad de decidir. Después quedaremos sumidos en el NO, si no estás de acuerdo con un gobierno ruin perpetuo.	153	{"choices": ["Incertidumbre", "Tristeza"]}	2023-03-06T02:09:44.409788Z
2023-03-06T02:09:53.654349Z	Si	178	1	8.892	1528908549681717254	No		Si	#UnTramposoEs el señor de las bolsas	154	{"choices": ["Ira", "Asco", "Desagrado"]}	2023-03-06T02:09:53.654380Z
2023-03-06T02:10:05.760530Z	Si	179	1	11.795	1528920313811111936	No		Si	#UnTramposoEs Federico Gutiérrez que se copia de las propuestas de otros candidatos.	155	{"choices": ["Ira", "Asco", "Desagrado"]}	2023-03-06T02:10:05.760595Z
2023-03-06T02:10:23.055096Z	Si	180	1	16.991	1528919348567494658			Si	@lcvelez @lafm #UnTramposoEs aquel periodista que es imparcial con los candidatos y a uno le hace reto rockero al otro ni le deja hablar para explicar una reforma pensional. Asi son los tramposos y canallas 😅 por lo menos que haga un acto de caballerosidad @lcvelez	156	{"choices": ["Ira", "Asco", "Desagrado"]}	2023-03-06T02:10:23.055127Z
2023-03-06T02:10:41.600809Z	Si	181	1	18.188	1528959723965390851	No		Si	Es el que quiere vender un guerrillero como el cambio #UnTramposoEs	157	{"choices": ["Ira", "Asco", "Desagrado"]}	2023-03-06T02:10:41.600841Z
2023-03-06T02:11:08.100130Z	Si	182	1	26.212	1529126348517785607	No		Si	#UnTramposoEs el que descubriremos cuando levantemos el tapete de la Casa de Nariño y veamos el mugre escondido.	158	{"choices": ["Ira", "Asco", "Desagrado"]}	2023-03-06T02:11:08.100161Z
2023-03-06T02:11:15.963563Z		183	1	7.575	1529162247557337089			No	#GrandezaEs alcanzar esas metas por las que trabajas a diario.	159		2023-03-06T02:11:15.963592Z
2023-03-06T02:11:27.278877Z		184	1	10.911	1529161557342420992			No	Oigan yo no sabía lo rica que es Natumalta, y además no engorda, es pura y me cuida #GrandezaEs	160		2023-03-06T02:11:27.278930Z
2023-03-06T02:11:39.618969Z		185	1	12.049	1529160306059923456			No	#GrandezaEs que nos guste el asado con Natumalta	161		2023-03-06T02:11:39.619012Z
2023-03-06T02:11:44.536038Z		186	1	4.642	1529160550403526656			No	#GrandezaEs comerse la bandeja paisa completa	162		2023-03-06T02:11:44.536091Z
2023-03-06T02:11:47.749932Z		187	1	2.891	1529167213864927233			No	#GrandezaEs la energía que da Natumalta pal almuercito 😍	163		2023-03-06T02:11:47.749962Z
2023-03-06T02:12:00.657428Z	No	188	1	12.61	1529403760224641026	Si		Si	#VotoPor el candidato que obligue a @McDonaldsCol a poner pimienta otra vez.	164		2023-03-06T02:12:00.657480Z
2023-03-06T02:12:19.523941Z	Si	189	1	18.54	1529407183498223616			Si	@darcyquinnr   #VotoPor  ti, Voto por mi voto por todos y que se acabe esta sinverguenceria mal llamada elecciones, que son una excusa de infamias,  atropeyos, mentiras, engaños,hipocrecias y degravios.	165	{"choices": ["Ira", "Asco", "Desagrado", "Confianza"]}	2023-03-06T02:12:19.523979Z
2023-03-06T02:12:31.920413Z	No	190	1	12.075	1529419440084885505			Si	@lafm #VotoPor la creación de oportunidades artificiales para darle curso a la economía.	166		2023-03-06T02:12:31.920459Z
2023-03-06T02:12:47.299566Z	Si	191	1	15.106	1529449043042107393	No		Si	@darcyquinnr #votoPor que la NARCO CORRUPTELA comience a pagar impuestos como el resto de Colombianos.	167	{"choices": ["Ira", "Asco", "Desagrado"]}	2023-03-06T02:12:47.299608Z
2023-03-06T02:13:14.326397Z	Si	192	1	26.752	1529458768798523393			Si	#VotoPor quien no tiene que acudir al populismo, politiquería y engaños para ganar votantes, llegó la hora de votar objetivamente.	168	{"choices": ["Asco", "Desagrado", "Alegria", "Confianza"]}	2023-03-06T02:13:14.326428Z
2023-03-06T02:13:23.277031Z	Si	193	1	8.58	1529463101942276096	No		Si	#VotoPor un cambio, voto por Petro	169	Admiración	2023-03-06T02:13:23.277083Z
2023-03-06T02:13:35.230204Z	Si	194	1	11.673	1529471073716256770	No		Si	@lafm #VotoPor #FajardoPresidente #UnPresidenteProfesor 💚, porque sus propuestas son reales, por su serenidad y porque ha hecho juicioso la tarea de presentar un programa a favor del medio ambiente 💚	170	{"choices": ["Admiración", "Confianza"]}	2023-03-06T02:13:35.230234Z
2023-03-06T02:14:09.344236Z	Si	195	1	33.805	1529549160805974017	No	No es ironía pero el voto se define por la negativa... 	Si	#VotoPor...FICO, jamás le daría mi voto a una persona que siempre le ha deseado el mal al pais.	171	{"choices": ["Asco", "Desagrado"]}	2023-03-06T02:14:09.344266Z
2023-03-06T02:14:31.244058Z	Si	196	1	21.55	1529557468027801600	No		Si	Yo no #VotoPor x alguien q haya dañado o atentado contra la vida o dignidad de una persona, menos por alguien cuya actitud o comportamiento no sea coherente o respetuosa de los derechos fundamentales y menos si tiene  propósitos de dividir, incitar y promover diferencias y odios.	172	{"choices": ["Asco", "Desagrado"]}	2023-03-06T02:14:31.244095Z
2023-03-06T02:15:26.565829Z	Si	197	1	54.992	1529598699789336578	No	Hay afirmaciones negativs y positivas... 	Si	#VotoPor la libre empresa, por mi pensión, por la No democratización, por no terminar en los semáforos de un país extranjeros pidiendo limosna.	173	Desagrado	2023-03-06T02:15:26.565872Z
2023-03-06T02:15:33.642392Z	No	198	1	6.798	1529599896264880128			Si	#VotoPor el candidato con mayor capacidad intelectual.	174		2023-03-06T02:15:33.642422Z
2023-03-06T02:15:46.179568Z	No	199	1	12.205	1529413621968961536			Si	#YaEsSuficiente el seguir creyendo  que el problema en #EEUU es por las armas legales, el problema es de salud mental; si la prohibición fuese la solución #Colombia sería un paraíso sin muertes violentas. @WRadioColombia	175		2023-03-06T02:15:46.179599Z
2023-03-06T02:15:54.689694Z	Si	200	1	8.197	1529415854890287104	No		Si	#YaEsSuficiente La hegemonía de los mismos partidos de siempre	176	{"choices": ["Asco", "Desagrado"]}	2023-03-06T02:15:54.689730Z
2023-03-06T02:16:08.788898Z	Si	201	1	13.768	1529425668525674497	No		Si	#YaEsSuficiente la corrupción estatal que es la evidencia de nuestra falta de ética como pueblo. La educación es nuestro camino.	177	{"choices": ["Asco", "Desagrado", "Confianza"]}	2023-03-06T02:16:08.788933Z
2023-03-06T02:16:43.460698Z	Si	202	1	34.326	1529434388546699264	No	No me queda claro si en este caso la atención está dividida	Si	#YaEsSuficiente que el país siga en manos de las mafias políticas que han coptado el Estado en cabeza del uribismo; éstas merecen ser liquidadas  para que Colombia tenga otra historia con paz, justicia social y democracia. Por eso #VotoPor @petrogustavo y @FranciaMarquezM	178	{"choices": ["Asco", "Desagrado", "Miedo"]}	2023-03-06T02:16:43.460730Z
2023-03-06T02:16:53.520548Z	Si	203	1	9.796	1529438468434190337	No		Si	#YaEsSuficiente de comerle cuento a Rodolfo Hernández, no va a debates por que no tiene nada que decir, no maneja cifras, no tiene claridad en sus propuestas.	179	{"choices": ["Asco", "Desagrado"]}	2023-03-06T02:16:53.520579Z
2023-03-06T02:17:09.698018Z	Si	204	1	15.88	1529443571777957890	No		Si	@Enrique_GomezM Ud hablando de ética cuando trata de explotar la imagen de su tío quien no pudo ser presidente porque el pueblo le cobró en las urnas lo de su abuelo laureano que acabó las libertades dando sable y sotana mientras tenía al país en estado de sitio. #yaessuficiente de usted	180	{"choices": ["Ira", "Asco", "Desagrado"]}	2023-03-06T02:17:09.698049Z
2023-03-06T02:17:15.452982Z		205	1	5.389	1529444366275825671			No	#YaEsSuficiente que  no me den cafe sin dos panes como minimo	181		2023-03-06T02:17:15.453013Z
2023-03-06T02:17:24.650198Z		206	1	8.891	1529507767261794305			No	#YaEsSuficiente Baste ya el tiempo pasado para haber hecho lo que agrada a los gentiles, andando en lascivias, concupiscencias, embriagueces, orgías, disipación y abominables idolatrías. 1 Pedro 4: 3.	182		2023-03-06T02:17:24.650230Z
2023-03-06T02:17:33.618439Z	Si	207	1	8.683	1529468360983040001	No		Si	No le dará vergüenza a Gutiérrez andar de copietas de las propuestas de Petro y, para completar, hacerlo mal!  El nivel de mediocridad es insuperable.  #ElDebateDefinitivo	183	{"choices": ["Ira", "Asco", "Desagrado"]}	2023-03-06T02:17:33.618478Z
2023-03-06T02:18:05.732907Z	Si	208	1	31.79	1529464259402420224	Si	Parece una pregunta retórica	Si	#VanessaPregúnteleAFico si va hacer el proceso de paz ,como lo impremento  con santos y además el dió el si	184	{"choices": ["Asco", "Desagrado"]}	2023-03-06T02:18:05.732938Z
2023-03-06T02:18:38.760544Z	Si	209	1	32.732	1529478294525165573		Hay algo de ironía en la pregunta retórica	Si	#VanessaPregúnteleAFico cuáles son sus vínculos con las cementeras proveedoras para obras en su alcaldía , y por qué cobraban el bulto de cemento con un costo extra de 95%	185	{"choices": ["Asco", "Desagrado"]}	2023-03-06T02:18:38.760586Z
2023-03-06T02:18:50.938326Z	Si	210	1	11.913	1529494967965536256	No		Si	#VanessaPregúnteleAFico Voté por este sujeto en Medellín porque la otra opción era @jcvelezuribe  Escoger entre gonorrea y sífilis	186	{"choices": ["Asco", "Desagrado", "Odio"]}	2023-03-06T02:18:50.938377Z
