index,id,text,emocion,label
772,468218628337582081,@jona_Rnova muy cierto nunk pero nunk faltara la #Oracion t amO #Feliz 16 amOr !!100pre #juntOs  bendiciOnes.😊 tQm... http://t.co/veptqQEPme,Alegria,3
773,464451666864246784,Wiii.. Más #Feliz q nunca!!! mil gracias por sus saluditos!! me he reído bastante con algunos mensajitos jeje.. los quiero muchoo!! :D ♥♥,Alegria,3
774,465391464026218496,"Amiguitos en Casa,Peli con mi Gordo...Y ahora a  dormir hasta cualquier hora... con esta lluvia hermosa!! Hay cosas Im-pa-ga-bles!!#Feliz",Alegria,3
775,468968642110308353,"UTN Futsal gano 8-2..jugamos bien, se metio y todo el entrenamiento dio sus frutos. El grupo esta unido y las ganas d crecer abundan! #feliz",Alegria,3
776,469622391870861312,Se siente bien darse cuenta que empezaste a superar a la persona que tanto amaste. #Feliz,Alegria,3
777,468243850533031936,Oportunidades como viajar a Bs.As TODO pago y conocer gente copada ..no se dan todos los dias #FELIZ :D,Alegria,3
778,468967362121961472,"Por fin despues de tanta mierda, vuelven los dias felices :D #Feliz",Alegria,3
779,465236379107360768,Lectura + musica = combo perfecto! Haciendo lo que me gusta.. #feliz,Alegria,3
780,470168911380774912,Ahh loco sólo faltan horas para festejar mi cumple en #Divi con @riverocalu uno de la cumple más importante #Feliz #NecesitoQuilombo 🙏🙏🙏,Alegria,3
781,464740569320026112,"No vino el de Musica y ahora creo que la de Historia, #FELIZ",Alegria,3
782,469520322996084736,cada vez me convenzo más que no me equivoque en elegir la danza para mi vida !! #Feliz,Alegria,3
783,469171922186817536,Por ser la primera vez fue bastante bien #feliz,Alegria,3
784,465591589101117440,Que linda noche carajo. Como quiero a toda esa gente con la que la pase tan bien anoche. Haganse cargo que lo digo bien! #Feliz,Alegria,3
785,465264433099309056,Por Ahí!!!!! Nunca cambies tu esencia Be Original 😎☺✌✌🙌 #AmoryPaz #Me #Feliz #EnloMio #PaLante #Bonita… http://t.co/nzXwwuIw8R,Alegria,3
786,465663943709847553,Que bien mañana es lunesssss! lpm al fin! son lo mejor! ojala no llueva asi no falto! no le hace me mojo y voy! #FELIZ,Alegria,3
787,468810811327389696,La vida es demasiado corta para ser otra cosa que no sea #Feliz,Alegria,3
788,464592154011381760,¿¿Ya vieron mi nombre?? Pase la primera etapa ;DD #llorodeemocion #feliz #emocion #gritos #examendeadmision #yooohooo http://t.co/qSZTjBvqqd,Alegria,3
789,469492934660722688,La vida son 3 días y vamos por el segundo y luego una sonrisa para el mundo #Sonrisa #Feliz #Recuerdos… http://t.co/CpubiYmBMY,Alegria,3
790,465132514424913921,Ustedes entienden que hoy veo a Pedro? akdfgfgfg HOY akdfghifg! #Feliz,Alegria,3
791,464837525937594368,Orgulloso de poder comprarme lo que quiero con mi propia plata y trabajo! #Feliz 🙌 http://t.co/9hawrpSaaF,Alegria,3
792,464852199512625152,"@MarianaBaraj pero podes creer que hace 15 minutos estaba pensando en eso???? Cosa e mandinga, o cosa de Dios.... Ya la escuchoo! #feliz ♥",Alegria,3
793,464749221951078401,"Wow.. hoy amaneci bien. Me siento #feliz  alegre, gracias a ti Dios. Eres #Maravilloso #TeAmo mi Dios :) #BuenosDias ;) :****",Alegria,3
794,465010912899108864,Nada mas lindo que terminar mi cumple con el gordo y mis dos mejores amigas #feliz,Alegria,3
795,469239483465203713,"#Vamos ya me terminaron la cacha de la moto, mañana la voy a buscar #Feliz.",Alegria,3
796,464790315808083968,"Para un día tan de mierda, es la mejor noticia que me pudieron haber dado :') #Feliz !!!!!",Alegria,3
797,469637146798596096,Mañana mi vieja va a ir a sacar las entradas para ir a ver a la beriso! #Feliz,Alegria,3
798,468376220779180032,De camino a recoger los empastados finales de mi tesis... Feliz y agradecido de ponerle fin a esta etapa de mi carrera! #feliz,Alegria,3
799,464985998259396608,Que gran honor compartir con @GabrielaEsPais en la Sultana de los Andes #Feliz #TuiterosConRafael @solbuendia http://t.co/S3fXXGBZkc,Alegria,3
800,465046913495363584,"El taxista mas copado del mundo me regalo un chocolate, que buena forma de terminar la noche. #Feliz",Alegria,3
801,468229174491369472,"GRACIAS a los jugadores, a Ramon, a Funes Mori x el gol a boca, a Chichizola  y mi papa por hacerme de river #Feliz http://t.co/NGwb5eeMfc""",Alegria,3
802,469033360812412929,"Pon la música a tope!y baila,canta y sé #Feliz que tenemos que hacer un #felizmiercoles",Alegria,3
803,465509937133912064,@AxelOficial idolo e hermano que tengas un excelente dia abrazos grandes ya no falta nada para tenes el cd en mis manos #Feliz,Alegria,3
804,468953272959893505,"Ah si, me olvide de decir. El 7 de junio vamos a ver a Argentina al Unico con Emi y Damian... #Feliz :D",Alegria,3
805,468378039681036288,Un mañanero siempre motiva a iniciar la semana con la mejor energía. #Feliz #Lunes http://t.co/GnJ2E7sdSL,Alegria,3
806,469589525879349248,"Que lindo tener compu nueva! Y lo mas lindo, poder instalar casi el paquete completo de Adobe Creative Club #Feliz http://t.co/dmfawjxa42",Alegria,3
807,469533817489743873,"Nunca sabes cuando y en donde te puedes encontrar a alguien, después de tantos años #feliz !!! :D",Alegria,3
808,468353300795260928,@JuanfraEscudero #LHM136Dia El optimismo es la fe que conduce al logro; nada puede realizarse sin esperanza.#feliz http://t.co/kaeV9rctwr,Alegria,3
809,468515907825041408,Millones de ideas en la cabeza! 😱¡ Si se puede !  Buenas noches #feliz #TwitterOff ✌ 😜,Alegria,3
810,464697204444516352,"@LuceroMexico MEGA #feliz pq pronto te veremos en #LuceroTeletónElSalvador de la forma más hermosa posible, ayudando a los nińos! TE ADORO 😘",Alegria,3
811,469575187357528064,Ya casi!!! por esta semana me siento liberada y el fin de semana a pasarla con el amor de mi vida que es la naturaleza :) #feliz,Alegria,3
812,468356859653410818,"Buen lunes, siii al fin horario corrido!! #feliz #buenasemana",Alegria,3
813,468941229796114432,Hoy le tire la onda a pancho para que hagamos Kick o Jiu y le gusto :D #Vamos ahora tnemos q averiguarle los dias no mas #Feliz,Alegria,3
814,465287761550118912,"Bueno pues a dormir que ya es hora después de tanta asignación, algunas muy graciosas y acertadas! :D #diagenial #feliz",Alegria,3
815,465109223320584192,Termine de rendir Historia del Arte Universal #Feliz,Alegria,3
816,469503118422843392,"mi vieja me dijo que me pagaba el tatuaje de la pelota de futbol ! y con mi plata me hago el otro , #Feliz",Alegria,3
817,464965208071737344,"Un buen asado de cumpleaños, familia unida y triunfo del Rojito. #FELIZ",Alegria,3
818,464474957603688448,"Fin de semana redondito. Hoy y el sabado Peña, el sabado al banco de primera y el domingo a la bombonera #Feliz",Alegria,3
819,469382307808563200,"Dormir dormir dormir, después de terminar mi súper reseña de arte #iuju #feliz",Alegria,3
820,464872032564695040,Por fin... Gracias Dios ya en mis manos mi tarjeta profesional😃✨ #Feliz,Alegria,3
821,468166760705691649,En un minuto puedo cambiar d actitud y en ese minuto puedo cambiar el dia entero... #Feliz resto del Domingo,Alegria,3
822,465213068080082946,"Que decían? Que nunca iba a volver a pisar Argentina? mmmmMMmmm lo dudo, #JustinSiEsPersonaGrataEnArgentina #feliz",Alegria,3
823,465524988687433728,Ni la distancia enorme puede dividir CUATRO corazones y un sólo latir .ya no queda nada #feliz,Alegria,3
824,468020400946155520,Prefiero seguir intentando que esperar toda la vida!!! Chau cj!!! #HoyDejeElVicio #Sorprendida #Feliz,Alegria,3
825,468022641157476352,Buen diaaaaaa!!!!! Domingo con mi princesa bella! Que mas se puede pedir!! #feliz,Alegria,3
826,469256088840581120,"Linda noticia , el lunes se vuelve a entrenar , al fin lpm #Feliz #Contento",Alegria,3
827,468255101707358208,Recien llego a Saladillo! #Feliz cantidad de km Por vos millo! que adentro la tn. Carhumo!,Alegria,3
828,469248567509786625,El estreno de Rejunte Qmbiero en la TV cada vez mas cerca.... #Asinomas #Feliz,Alegria,3
829,465594503727161347,"Domingo de lluvia, Agustina en la cama, Lemon Pie en el horno #feliz",Alegria,3
830,469581198696538112,A pocos minutos de recibir unos de mis logros mas grande de esta vida!!!... No fue fácil pero tampoco imposible! #éxitos #feliz,Alegria,3
831,469976672054571008,"Que lindo llegar del Cole, y tenes pizza alitos salado , palito de queso, etc :D #Feliz a.",Alegria,3
832,465607769669001216,Tengo planes y una vida entera para darte y regalarte todas mis noches en vela :) #feliz,Alegria,3
833,469523639424262144,"Mi prima Isabel es un amor todavía sigo recibiendo regalos y cariño de mis familiares, amigos y seres queridos #Feliz http://t.co/QoLg9Lvb8x",Alegria,3
834,465182512109846528,"Como Dios no podía estar en todas partes,entonces hizo a las madres El niño reconoce a la madre por la sonrisa #Feliz http://t.co/ISjadYzV2C",Alegria,3
835,468187481763246080,hermosa noche de sabado con amigas y terminando el domingo genial #Feliz,Alegria,3
836,470584661782298624,Qué hermoso el cielo celeste!! Feliz domingo para todos!! #feliz,Alegria,3
837,468351128577789952,Hoy es unos de esos dias en los que dices... yo puedo y lo voy a conseguir! Animos a tope #feliz :D,Alegria,3
838,468264612920844288,"Desvelada, cn dolor de espalda, a la vez cansada,  cn la cama grande sin cami, viendo cake boss..pero #feliz",Alegria,3
839,468402002016608256,Que linda manera de empezar la semana MUY arriba #feliz,Alegria,3
840,469810068406685696,"Superado el último día de clase del primer curso de la uní, a ver que tal se dan los exámenes ahora;))) #feliz #unofuera!",Alegria,3
841,468063873221013504,Bueno hoy es mi mejor dia porque a pesar de todo deje todo en la cancaa hasta lo último segundo que queedaba y lo disfrute  #feliz :) .....!,Alegria,3
842,465309476187549696,Se termino la jornada. Listo! #Feliz de hacer lo que me gusta! Y agradecido a #Dios por su #Fidelidad!,Alegria,3
843,468941661390004224,justo hoy tedas cuenta de cuantas personas te quieren hay que valorar y decirles cuanto los quieres #Feliz #Losamo,Alegria,3
844,465617396158726144,ferrari a pista dijieron otras ves #4845 y me lleve las fotos volvieron eso tiempos de nuevo #Feliz http://t.co/MhPQcau4k6,Alegria,3
845,465068315736817664,Que lindo dia hoy!! En unas horas nace mi ahijado #feliz,Alegria,3
846,469336779611717632,A descansar haciendo sanguchito con mis amores! Nada mejor para pasar el frío :) #Feliz #DulcesSueños,Alegria,3
847,465258718880624640,Hay equipo! @flor_cappiello BIENVENIDA AL EQUIPO DE #WOOW Ella será mi compañera incondicional en el teatro! #feliz http://t.co/CaikYyqD5J,Alegria,3
848,468141959240884225,Ver a los bosteros resentidos que no dan mas de la bronca es lo mejor que hay...#Feliz,Alegria,3
849,468962668418969601,"Baje 6 kilos en 3 semanas de gym, y eso que rompi la dieta de viernes a domingo #Feliz",Alegria,3
850,468270066438795264,@LuceroMexico Que crees adorada ya  hace 24 horas que hiciste inmensamente #FELIZ a tu ejército lucereno que te parece??,Alegria,3
851,465274805357662208,Hoy estreno mi nueva campera de cuero!!! #Feliz,Alegria,3
852,464706856414633984,"No entramos a la hora de doctrina con Gabi, Ramuno, Julian, Sol, Ange, Flor y Anto #Feliz",Alegria,3
853,465341288137490432,Pero ni que dia mas hermoso eh pasado hoy :) #Feliz,Alegria,3
854,468218188744781824,Cosas hermosas &amp; que te digan: hija a partir de mañana el coche es todo tuyo #feliz 👌😎😁,Alegria,3
855,469110624208056320,"#GraciasDios  mitad de semana ya, haber si avanza el tiempo ya quiero #Bucara..... .....#Feliz.....",Alegria,3
856,464794323939495936,"#trabajo duro, #disciplina y mejorar cada día , claves esenciales para destacar en la vida y ser #feliz #educacion http://t.co/8jJXI0S6RS",Alegria,3
857,465292693674131456,Es increíble como las gestos mas insignificantes nos cambian todo y marcan la diferencia... #feliz...,Alegria,3
858,464918547505102849,Que lindo buzo me regalastes @MaalenaRojas  sos la mejor de el mundo te amo muchisiimo #feliz http://t.co/NsUOHEVcKj,Alegria,3
859,469680418288332800,"Amo sentirme querida por mis amigas son tan bellas, nos entendemos y nos preocupamos la una a la otra. #Feliz desde la distancia",Alegria,3
860,465186673291440128,Que bueno saber que Tus Palabras pueden marcar la Vida de una persona #Feliz,Alegria,3
861,464987701801136128,"Unas chelas con mi enamorada!! Momento relax en mi bar preferido, Lima Bar! :) #UP #feliz",Alegria,3
862,468233301681905664,Me invade una alegría y felicidad inexplicable. Me voy a dormir con una sonrisa de oreja a oreja. Gracias River. Te amo! #Feliz,Alegria,3
863,465261176482717696,"Recien llegamos con mi hermano de la feria del libro , fuimos a ver a César Gonzáles / Camilo Blajaquis es un genio :)) #Feliz",Alegria,3
864,464621253593399298,Dias Como hoy! Es lo que Generan tanta Felicidad para continuar la Semana #Feliz #Ella #Risas #YoJesuso Hahaha Te Amo @Laladyna,Alegria,3
865,469692889652817921,Listo se me caen los dedos de los pies... modo oruga activadoo.. taparse hasta la cabezaaa.. Y mil formas de ser #Feliz..,Alegria,3
866,468044868573757441,"Falta solo un año para que mi sueño se haga realidad, y feliz de que mi familia me apoye #feliz!!!!!",Alegria,3
867,469631352078610432,Wuhuhu #Feliz #Feliz yo sabía q di bien mi examen pero no saabiaa q recontra  bienn jajaja (:,Alegria,3
868,469505636481253377,La luna sale a caminar siguiendo tus pupilas.  La noche brilla original después que tú la miras.... #Feliz,Alegria,3
869,469255311602483201,Pues nos vamos a ir durmiendo que mañana toca de madrugar! Buenas noches :))) #feliz,Alegria,3
870,465022098654900224,"Y ahora q tengo lo q quería, q sigue? Q fuerte. #Feliz #DejateLlevar.",Alegria,3
871,465131076952678402,Pana en verdad si frenas la maca te😬.Buenos días #feliz #sábado agradecido de Dios por otro día de vida🙏 http://t.co/iyXqo4egPC,Alegria,3
872,469634810064150528,Que lindo llegar a casa y enterarme que el Globo gano 2 a 1 #Feliz,Alegria,3
873,465324875318833153,#asadito #copetitos🙌 #Feliz celebrando a la mujer que más dolores de cabeza me ha dado :3 #teAmoVieja #PortiTODO #flacaLinda #nuncamefaltes,Alegria,3
874,464450903072714752,"Aprender de un adolescente Asperger más de lo que él puede aprender de ti, !!cómo me gusta mi trabajo!! #feliz",Alegria,3
875,468256271775592448,"Excelente fin con grandes amigos, esos si son amigos, buena compañia y no chingaderas. #Feliz #Apesarde (:",Alegria,3
876,465251717441785856,Se está acomodando todo.. Todo resulta ser tan lindo que ya me da miedo! Disfrutando! Y muy #Feliz,Alegria,3
877,465910606311464961,"Gracias @AndresCepeda1 nos veremos el Sábado 7 de junio en el Palacio de los Deportes, a las 8:00 de la noche. #Feliz",Alegria,3
878,468508190997745665,Que bien me sienta en el humor ir a San Pedro y elegir con la gente que  quiero estar. #Feliz #BuenasVibras,Alegria,3
879,468927517907517440,Es imposible ver la fiesta de river y no tener piel de gallina! #Feliz #RiverCampeonFox,Alegria,3
880,464890910908891136,"Jajajja aún me acuerdo del momento ""sonrisa"" y me meo yo sola! Buen intento @ma_garavi ! Mañana más!Jajaja me encantan estos trabajos #Feliz",Alegria,3
881,468905506816667648,La semana que viene me sacare la libreta para la moto .. #Feliz!,Alegria,3
882,464810366598672384,Aprobé la primer pre entrega de dibujo. Voy a dormir un mes entero. #Feliz #Feliz,Alegria,3
883,464875507964993537,"Y bueno, anotada oficialmente en la Universidad Austral, ahora esperar a Septiembre y meterle al curso de ingreso. #feliz #graciaspapas",Alegria,3
884,468153252144775168,Lindo partido se jugo con el defe de perder 2 a 1 a empatarselo al ultimo minuto ir a penales y ganar #Feliz,Alegria,3
885,464886849811775489,"El conocer realmente quien es el hombre al que amas, será tu HIT, toda la vida. Dediquemos tiempo a esto. #matrimonio #feliz #amor",Alegria,3
886,469320726986887168,Primer puesto a falta de una fecha! Q alegría se define en casa #feliz,Alegria,3
887,464820256960020480,#miporo #amor #feliz #Dereck Gracias a porroncio por hacerme tan feliz! Gracias!! La botaste 😍😍😍 full… http://t.co/SiWzSQUoSU,Alegria,3
888,468026380467204096,"Que bueno volverme al pueblo un domingo y saber que hoy, NO me toca volver a cba #feliz",Alegria,3
889,465644958519939072,Mi late night R&amp;B cuando estoy haciendo trabajos #calma #concentración #estudiando #feliz :) http://t.co/v94idB8GMO,Alegria,3
890,468167570630004737,"el mejor finde: familia, amigos, él y river.. #feliz me voy por dos semanitas a Obligado",Alegria,3
891,470696405565468672,"Y se termino el torneo, fue mi ultimo partido. Ahora a pasear #Feliz #Hockey http://t.co/H8A6XGIw2a",Alegria,3
892,469660938765746176,Hermosas mis rosas amarillas #enamorada #feliz llegar a casa y encontrarlo diciendo para mi #amarilla… http://t.co/vhaemBT9s5,Alegria,3
893,468399007807451136,#terelucas #niña #diversión #regalos #feliz TE AMO MI ANGELITA BELLA GRACIAS POR HACERME SENTIR AMADA http://t.co/QdkRCCZFwv,Alegria,3
894,464621613372407810,HBD 🎊🎉🎁 mi querida amiga Ada Bera  @adaberas1 que dios te bendiga siempre en amistad #feliz… http://t.co/Apid3nX6ev,Alegria,3
895,465151966230740992,Motiva saber que tu madre es tu mejor amiga .. #Feliz,Alegria,3
896,469315093306802176,11 meses que lindo compartit con alguien 11 meses y estar en el mismo camino con subidas y bajadas pero juntos. #Feliz .,Alegria,3
897,468940579376992256,Con la novedad q mi bb c le cayo su primer diente...el #feliz xq el Raton le traera cash!!!,Alegria,3
898,465523694266494976,Hoy cumplo 26 años. Gracias a la vida y a Dios que me a dado tanto. #Feliz #Pleno #Cumpleaños #26 #Gay #GayDF #DF http://t.co/y4c88F0zHZ,Alegria,3
899,469314048904167424,Cada dia estoy mas contenta de poder hacer esto que amo #Feliz,Alegria,3
900,465120062819430401,"Mi primer 10 de mayo, día de las madres!  gracias Dios por todas y cada una de las bendiciones que me das :-) #feliz",Alegria,3
901,465434896203526144,"#SiSePuede Otra #carreradelamujer terminada, mucho más trotando q andando. Cansada, contenta #feliz http://t.co/LpBCAU04uV",Alegria,3
902,465160078166065152,Marcar un paso en la historia de jujuy cuartos en una copa argentina #feliz :),Alegria,3
903,468401975693148160,"Que te digan que aprobaste un parcial en el que no te tenias ni un poquito de fe, te alegra el día, la semana y hasta el mes jajaja #Feliz",Alegria,3
904,465632059961389056,Perdon Boca hoy te falle. Pero fui a ver un palio y parece que en la semana si se da todo ok lo tengo! #Feliz,Alegria,3
905,468095383999361024,Que lindo es invitarlos a mirar el partido todos juntos con amigos y primos en casa!!! #Feliz,Alegria,3
906,469829163248271360,Qué lindo arrancar el viernes asiiiiii #feliz hoy me duermo todo!!!,Alegria,3
907,469167830018310144,Tener a la mujer mas maravillosa a tu lado y no poder dejar de mirarla... #enamorada #aparecesTu #feliz #aSalidoElSol,Alegria,3
908,464441364420493313,No existe algo mas lindo que tener a tu abuela unos dias en tu casa #Feliz ☺️❤️☺️,Alegria,3
909,469502978496266241,"Perfecto, que me digan que no tengo clase de italiano me alegro el dia, fue como sacarse un peso de encima #feliz #saltandoenunapata !!",Alegria,3
910,468179467878547456,"#MF2014  me ubicaron en la última mesa de espaldas al escenario, que más puedo pedir!?!? #PuedoComerTranquilo #Feliz #NadieMeJóde.",Alegria,3
911,465638208454533120,Vamoss boquita este es el camino te amo boca juniors #Feliz,Alegria,3
912,469278282119397376,La mayor satifasción. Dias procesado de fotos con tantas sesiones y que los modelos les guste mi trabajo. Mañana dia libre necesario #feliz,Alegria,3
913,464451688947273728,La profe de sistema le dijo hoy a mi mama que le encanto yo pq progreso todo el tiempo :)) #feliz,Alegria,3
914,468956849203859457,"No fue el mejor resultado, pero se sale feliz después de rodearse de tan buena gente y tantos grandes de la coctelería argentina! #Feliz",Alegria,3
915,464814424986226689,"Extremadamente #feliz #CuandoEscucho mi primer Album nadie creyó en mi, pero yo si creí en mi y lo logre hacer solito http://t.co/kamEt0qACS",Alegria,3
916,469627572134100992,Repitiria una y otra vez esta experiencia. Grande @_danielmartin_ muy grande. Gran concierto. Gran noche. Grandes invitados. #Feliz,Alegria,3
917,464940322049376256,ahii muchas formar de ser #Feliz ami la que mas me gusta es estar con tigo ♥♥♥,Alegria,3
918,465891178509250560,Aquellos que me critican con palabras yo les demuestro con hechos la clase de persona que soy :D #Feliz,Alegria,3
919,464457912912732161,A punta a despejar la mente con las mas lindas @MicaelaMena y @SoleCerletti y el amor de mi vida #ciro. #feliz,Alegria,3
920,464569412549611521,"3era reunión de Apoderado y mi Paula me hace feliz, me siento muy orgullosa de ella, puros 7, mi broca chica!  #Feliz",Alegria,3
921,469302510880956416,"""@MercedesRucci: ""@CarolinaMSardi: Destinos confirmados. #Viajemos"" // Dicen que viajando se fortalece el corazón... #Feliz"" :) te quiero!!",Alegria,3
922,469510597005307904,Gracias a lo deprimida que estoy hoy me salio una coreo de ballet hermosa!! #Feliz,Alegria,3
923,465119663228465153,@Victor_Souto @_cristi_GC @jeni__ca @AdanOA Muchas gracias!! Ha sido todo un Honor estar sobre ese césped en un día como hoy #Feliz :)),Alegria,3
924,464785347336232960,4 años que la vida gira en torno a EL. Te Amo Jo !! #Feliz #Amor http://t.co/OjLw0xkW3I,Alegria,3
925,465199644155609088,JUSTIN GANO EL JUICIO Q LE HABIA HECHO EL FOTOGRAFO ASIQUE LE PERMITIERON VOLVER A LA ARGENTINA!!  #FELIZ♥ @justinbieber,Alegria,3
926,469827128608182272,#selfie de felicidad absoluta del pedazo notable en Direccion financiera II ;) #feliz #happy #master #MBA http://t.co/hubHDcBwTH,Alegria,3
927,468055039937085440,hoy si que vale la pena bailar porqe me pagan :D #Feliz ! jaja,Alegria,3
928,465089926485512192,Nada mas lindo que levantarse y ver un mensaje de esa persona inesperada. #Feliz #BuenDia,Alegria,3
929,465020072285995008,No hay nada mas bonito que levantarse y mirar en el whatsapp que a la persona que mas quiere te envie una foto para ti #Bd #Feliz 😊😊😊😊😊,Alegria,3
930,469293009117671424,Esta noche! En @1324sanluis con toda la actualidad de Villa Mercedes! #Feliz @SanLuisTv @SERGIOBASTIAS @PabloOttogalli @Gretitys,Alegria,3
931,464794392147267584,Bueno. Terminando el viernes de U. Contento.!!!!! Gracias Dios. Ahora rumbo a casa. #bendecido #feliz,Alegria,3
932,465903567602458625,"Es increíble cómo, el cariño de los verdaderos amigos, te pueden cambiar tu estado emocional #Feliz",Alegria,3
933,470706976096546816,"Finde cortito,pero en familia con muchos mimos! Volvemos a la rutina con pilas recargadas.. #Feliz",Alegria,3
934,464855334566100992,"@JoseEscobarS ellos no contaron con la astucia del pueblo, no somos tontos y lo demostramos el 4Mayo, se respira paz y tranquilidad #feliz",Alegria,3
935,464783422528176128,Que Sacadera De Puta Pero Pase HPtaa! Pase X Fin' Me Quite Una Catedral De encima #Feliz 👍😄',Alegria,3
936,469697631581929472,Bueno charlamos un ratoo con nai y a dormir :)  mañana me espera un diaa muyy largo #Feliz :‘),Alegria,3
937,468983143333363713,Puede ser que mañana mi mama me levanté y me diga si querés podes faltar a gim :D #feliz,Alegria,3
938,469832538547298305,Nada mejor que empezar un viernes con buenas noticias !!!!! ♥ #feliz,Alegria,3
939,468972491093057537,"No puedo estar tan agradecida con la vida, por llevarme a donde me encuentro el día de ahora! #BendecidasyAfortunadas #Feliz",Alegria,3
940,465411642294296576,"Sin duda amo el personaje ""Effy"" y ""Maxie""en Skins. Volviendo a ver las temporadas. #Feliz #Relajo",Alegria,3
941,469694504715681792,@andrea_152   Salimos como mal pero  eso no importa porq DIos no mira eso si no la fe que tenemos en el #feliz http://t.co/UIECBaST8q,Alegria,3
942,464607367091744768,"Hoy Decido ser #FELIZ disfrutando el #PRESENTE, lo cuál es un regalo y los regalos se Valoran, se Aprovechan y Agradecen.",Alegria,3
943,470462702532722688,"Que hermosa noche, rodeada de gente tan linda! #Feliz #Amigos #Momentos ♡",Alegria,3
944,468823212802187264,Que linda esta lluvia y estar en la cama como el bebe mas hermoso del mundo! #Feliz ♥,Alegria,3
945,464846361381580800,Siento que hoy va ser un hermoso diaaaaaaa #Feliz,Alegria,3
946,468792651450703872,"Comiendo un asadito con stuart festejando un triunfo mas, vamos Lucas carajo! #Feliz!",Alegria,3
947,465488032138031104,Despertarme con la noticia de que me saque un 10 en el primer parcial de estadística es la mejor forma! #Feliz #Sonrisota,Alegria,3
948,468427531272466433,"Los recuerdos de anoche, roban locas sonrisas a mi boca #Feliz",Alegria,3
949,464522053903978496,Que se acerquen las doce de la noche y encienda el pc para seguir con análisis estadísticos...creo que me lo tengo que mirar...#feliz,Alegria,3
950,468194507075641345,Por fin e podido ver rap en directo!!!!! A sido la ostiaas quiero reperir bien prontito!! Jajaja #Feliz http://t.co/EMyEMGGQka,Alegria,3
951,469377986861735936,"""Es muy posible que lo que le voy a decir  le parezca una locura. Pero no quiero andar con rodeos: creo que estoy enamorada de usted"" #feliz",Alegria,3
952,468153048532287488,"Hola, pasando un lindo Domingo en el restaurant imperio :3 #FELIZ",Alegria,3
953,469439477090623488,"Y una vez terminado, te tumbas a su lado mirando al techo, sonríes y piensas: ""La paciencia siempre tiene su recompensa"" #feliz #paciente",Alegria,3
954,470039552246419458,"Gracias Amigo @Juanchimenco Muy Rico Todo Te Quiero Mucho, Una Tarde Diferente Con Personas Especiales @MichaelMolina09 #Feliz",Alegria,3
955,469634276620005376,Feliz de ir superando en tan poco tiempo mis posturas en #yoga ☺️ #feliz #yogaeverydamnday 🎐👌🎐 http://t.co/T7v7RecUXa,Alegria,3
956,468381939200954368,Gracias @CARPoficial por darme uno de los mejores domingos de mi vida!! Soy una gallinita de 22 años orgullosa #feliz http://t.co/1pskxj25Rm,Alegria,3
957,470464301942456320,"Me voy a dormir, un logro mas alcanzado #Feliz",Alegria,3
958,469605277411840000,1er parcial de la ante última materia de la licenciatura ADENTRO!!! Resta promocionarla!!! #FELIZ,Alegria,3
959,469983240150056961,"Gracias por esta nueva oportunidad y por creer en mi, por fin puedo decir que tengo #empleo !!!!! #feliz",Alegria,3
960,465256181523836929,Hoy doble festejo por mi cumple y por que gano el sanmaa #Feliz.,Alegria,3
961,464965318910423040,Como una persona en tan pocos días puede lograr algo así ... #Feliz *.*,Alegria,3
962,469182308407201793,"#21deMayo Día Mundial de la Diversidad Cultural#feliz a tod@s ""Orgullo de ser negra y representar a nuestra cultura! http://t.co/Yas2nAMzxj",Alegria,3
963,468944957987094528,"Creatividad algo que me caracteriza, siempre saco algo bueno de todas las ficciones que veo. #Feliz",Alegria,3
964,465255135711866880,Estrenando carro edición especial copa mundo 😄😄😄 #feliz #hyundai http://t.co/gfb1xYzTVh,Alegria,3
965,468062475901218816,Domingo sin asado pero con muchas cosas ricas :) #CumpleFeliz #Tio #Familia #Feliz,Alegria,3
966,468075298890989568,El negro se jugo y hoy comemos asado y matambre a la pizza ☺♥♥♥ #Domingo #Feliz #Rico,Alegria,3
967,464736778726146048,"Una nueva y hermosa etapa comienza, it's time to try defying gravity #feliz :D",Alegria,3
968,468225955786678273,Saber cual es el camino correcto y tener ganas de recorrerlo!! #Feliz,Alegria,3
969,464955900953108481,"Agradecida , bendecida y amada , por Ti mi Dios , gracias por todos lo que me ofreces dia a dia #GuiaIncondicional #Feliz",Alegria,3
970,465558035495403521,"Que bien estuvimos hoy, se ganó 6 a 1 y pude meter 2 goles #feliz",Alegria,3
971,468796884614914049,Rumo al aeropuerto despues de un inicio de semana  a full! Mañana a descansar y cargar las pilas para Salzburg #feliz,Alegria,3
972,464768923746172928,"noticias que te hacen #feliz mejor imposible, el año que viene vuelvo a mis pueblitos queridos! #volvemos",Alegria,3
973,465053749791453184,pues si....un año mas viejo si!!! :) :) ) #feliz,Alegria,3
974,469663064724619264,#admiro y adoro tu forma de actuar eres el mejor @Espitiamario no tengo palabras para decir lo mucho que te quiero #feliz noche hermoso =),Alegria,3
975,468807859590148096,"@OLGATANON1313 #Feliz tarde OlgaTañon Venezuela te ama, gracias x llevarnos siempre contigo tqm",Alegria,3
976,468992112709865472,Me acaban de dar una noticia que podía ser buena para mi carrera. Lo dejo en manos de Diosito!!! #emocionado #feliz #dormirefeliz 👱,Alegria,3
977,464598337677959169,"Tengo muchas ganas de estar bien, en serio, de recuperarme rápido y ser igual que antes #feliz",Alegria,3
