id,tweet,emocion
469823002025398272,"No sé que le ven a los cuernos... Si os gusta otr@ dejad la relación y no hagáis sufrir a vuestra pareja, pero hacer eso... #Asco",asco
468031222439231490,"Hoy domingo hay Tenis, futbol y basket...y mi plan para la tarde es estudiar, estudiar y estudiar... #porquézeñóporqué #asco",asco
469170619926708224,Me cago en estos colectivos! El peor servicio de transporte publico esta aqui en Sgo! #Asco,asco
465288649949855744,Cómo que esta de moda que las mujeres se dejen los pelos de las axilas?? #asco,asco
469097225642336256,Es increible que da igual la hora que pongas telecinco siempre se escuchan gritos y la misma telebasura. #asco,asco
463889295393050624,Lo peor que te puede pasar es ser delegada del grupo #asco,asco
465557164590108672,Tener un novio del real madrid es lo más maravilloso del mundo #asco #sufro #lloro #pobrecito #peromequiere #FCB❤️,asco
469756373333729280,Todo el mundo feliz porq ya ha terminado y yo estoy aqui muriendome de asco porq el martes tengo examen de geologia 😁✌️ #bien #asco,asco
468400684141142016,"Querer echarse una siesta y no poder, y no por estar ocupado, sino porque no consigues conciliar el sueño… #Asco",asco
469308579657568256,Qué bonito el paraguayo chupanaranjas insultando a la hinchada de Peñarol!! Qué más se puede esperar de un burro que una patada...#asco,asco
467765451414855680,Escuchar el debate de #L6Nredesociales y acordarme de Pilar Manjon.. Cuando les toca a otros no tardan en lanzar el grito en el cielo! #asco,asco
466281373582761984,"El españolismo poniendo de etarra a Itu para tapar, una vez más, la gran decadencia de sus ""estrellitas"". #asco #damilvueltasatodosylosabeis",asco
464106241535778818,"Veo el futuro, y lo que veo es que voy a suspender geografia. #asco",asco
466281930699579392,"@_yeda_ @novomedinilla Curioso que nada se diga de los áticos y demás patrimonio de Bono, esos si que no son limpios #asco",asco
467711653195550721,Creo q tengo mas respeto por unión q por la salle. #Asco,asco
466478178836705280,"@jaimeluanco son políticos... Se tiran los muertos, y entierran las rencillas si pueden trincar algo. Da igual el color... #asco",asco
466005674556940288,La humanidad sólo existe xa los que el cree. Lamentable la actitud de algunos ante la desagracia #PabloIglesias #Asco http://t.co/8ZqtjdAYce,asco
464573848558796800,Bueno de una vez por todas me voy a sentar a estudiar un rato! #gestion #ASCO,asco
470663227459006465,He tenido que pellizcarme cuando he puesto el Canal Internacional de @La1_tve y estaban dando España Directo con la décima del Madrid #asco,asco
465255170730123264,España no puede ser menos subnormal y hay que apoyar a lo marginado social que se han metido con ello. #asco,asco
464535471172120577,Loco! Q asco que me da la gente que hiso algo y despues lo niega! #ASCO,asco
464911956248649728,"mi papa llega a traer un lagarto del campo, lo saco a patas en el orto a el y al lagarto también ! #ASCO",asco
463847684546121730,"Que onda  ? Esta de moda poner dos minas tranzando en peliculas, novelas, etc cada ves que estan en un boliche ? #Asco",asco
466002266894639104,Hay alguna mujer pseudo conocida que no se haya metido con el mago Valdivia???!!! #asco!! @intrusoslared,asco
466155809832177665,"Aprovechar el asesinato de una persona para promoverse, hacer demagogia barata y buscar el aplauso fácil #asco http://t.co/tWS7j2mOkf",asco
470654640284258304,"Ahora entiendo porqué se les tiene tanta rabia a algunos madridistas, se creen que el mundo es suyo. #Asco #ViscaBarça",asco
465258501779251200,Que canción mas horrible dios! #EurovisionTVE márketing/barba. Si hubiera ido afeitado veremos que pasaría... Increible. #Asco,asco
465008186521817088,"Ir a la plaza,pero a una que no esté llena de ""parejitas felices"" dándose amor #Asco",asco
465920657864527872,Amanecer Dorado amenaza de muerte a familiares de jueces si no excarcelan a sus compañeros nazis. #ASCO #MuerteAlFascismo,asco
468214704205488128,Mohamed Alaa la vez pasada se chupo los dedos para acomodar el pollo y ahora deja las cosas en el piso #Asco #MasterChef7,asco
463739930951548928,Cosa que ODIO rotundamente es el olor a cigarro y al porro. Encima la gente no entiende que MOLESTA el  olor. #ASCO ME DA!,asco
469180339848757248,"Coca-Cola retira un anuncio porque el actor 'apoya a Herrira' http://t.co/7AaHf2zlcO Lo mires por donde lo mires, apesta #CazaDeBrujas #Asco",asco
467395252882792448,Ahora twitter de twitter tambien surjen ventanitas cuando tienes una noticficacion.... cada dia esta mas cerca el #facetwitter #asco,asco
469844914004426752,porquería de ciudad por culpa del gobierno. Mala planificacion de calles mucho trafico y comerciantes por todos lados #asco pobre #Querétaro,asco
464749097270796289,"A Juan se le cayó el chicle de la boca al piso, lo levantó y se lo puso devuelta en la boca. #Asco",asco
465342722631430144,@JOSECAAS3 @APANCHIS @Guillestrada14 aqui el problema es que venga quien venga estos mercenarios siguen añorando a la chochera #ASCO,asco
469593773815914496,Creo que me voy a tener que poner las pilas con el texto del Tercer sector. #ASCO,asco
467756802952949760,"“@atletista1989: @felixirdelpolo Si pudieran cerraban como Canal 9, estoy seguro.” Ojalá ! Los TD parecen un tríptico del PP #Asco",asco
466219775237296128,la casa de #mivecina huele horrible (animal muerto ) pero su animal esta VIVO!! #asco,asco
466202106295492609,A ver cuando cojones se va la marioneta de Del Bosque y por fin tenemos un entrenador de verdad en la selección. #Asco,asco
465022689007398912,No me puedo creer que con lo cansada que estaba ayer.... Lleve despierta desde las 7:30 con la semana que he llevado! #ASCO #elcuerpomanda,asco
467402441592688641,Como me repatela la gente que publica por twt que esta con alguien!! Parece vuestra vida una telenovela #asco,asco
469238829908365312,Me levanto me acuesto me levanto Me acuesto Que #asco No tener luz. -.-,asco
466968000621719552,"Estoy por cruzar, el señor del auto me deja pasar y cuando lo hago, me dice ""que lindo culo"". Lo peor? Tenia la edad de mi papa. #Asco.",asco
463838053958574083,"Tengo que leer los dos putos cuentos de Lengua, me voy a terminar quedando dormida. #Asco",asco
469506967292358656,@HanyKauam Pero que rayos es esto? Odio ver mi comida favorita en ti -.- #ASCO,asco
466615964101259264,"No soporto qué alguien me haga algo, me moleste y me lo calle. Y luego hago yo una tontería inofensiva y se me lie la de dios! #asco",asco
466243536233709568,Cosas que uno no quiere saber sobre la vida privada de su dentista #Asco,asco
467021452651528193,"el mariguanero Pepe Mujica, presidente de Uruguay dijo que se iba cortar  las uñas, #Asco",asco
467065708674031616,"Por una vez no quería que llegase el viernes, me toca un finde matador rodeada de apuntes #Asco #26llegaY",asco
467728837821083648,"Me alegro por esos colchoneros que sienten de verdad los colores, no a esas niñas que solo les gusta por irse de fiesta a Neptuno #Asco",asco
465254564363767809,"No se por qué dice ""le va a dar algo a esta mujer"" en serio, no te has dado cuenta #asco",asco
469828328309153793,Hoy tengo un dia de los q me molesta asta respirar .... con eso lo digo to #asco,asco
465510896455155712,Me entero desde mi casa de cuando meten gol de lo que gritan #asco,asco
468499650782437376,Parra prefiere mirar como la agarra el arquero en vez de ir a molestarlo #asco,asco
463749546351542273,Flipando....no me puedo creer que una profesora pueda llegar a este punto #asco,asco
463885059242479616,Vergüenza nos tendría que dar vivir en un país donde golpean a un #JUBILADO! #Asco me dan ! Como pueden seguir sosteniendo esto!? #Inmorales,asco
469306059308695552,"""...Planean una ola de #ProstituciónInfantil organizada en torno a los estadios del #mundial..."" #Mundial2014 #ASCO 
http://t.co/yEBVjuwdyq",asco
467341364897005568,De quien sera la pierna q encontraron en las flores? #asco #asco,asco
467520697204768769,Los 1.8 MDD que se donan a la Teleton no son nada comparado con los millones y millones que se donan a los PP #Asco,asco
470315496009891840,@veradebenito sobretodo con el penalti. Y Cretino Ronaldo celebrando mostrando tableta... #asco,asco
469594810727555072,"que asco y vergüenza me da la gente que fue a ""carnear"" las vacas muertas en la ruta #ASCO",asco
464439124641185792,"Pamplona pretende homenajear un batallón que violó y asesinó mujeres en la Guerra Civil http://t.co/HZLpgxI0jJ"" via @VdeVerdadNews #Asco",asco
468192562130714624,"Si fueran los Billboard Latinos, este sería el momento de la Legendaria Banda El Limón x.x que tristeza     Psd:  #Asco",asco
468376243008974848,Como es Aguirre la 'fuga' se tramita como falta y no como delito. Si hubiese sido otro ya estaba entre rejas http://t.co/skcBFirY1b #Asco,asco
470315492394422272,"Florentino, Aznar, la ostentosidad de Ronaldo, el capote que va a sacar Sergio Ramos. Que bonito país ! #ASCO",asco
465906253580214272,Me voy a tener que comer el acto de la tarde también #asco,asco
466368800846512129,"la flaca que me toco al lado no para de estornudar , para loca me vas a pegar algo #asco",asco
469678318736797696,"- ' He Sido [ A M ii G O ] De Gente Ke Ahora Miismo Me da #Asco.""",asco
464057358520287232,Ya era hora!El PP en contra #Asco Catalunya acelera el trámite para prohibir el circo con animales: http://t.co/hUU1CeaLmY vía @LaVanguardia,asco
469079237312671744,El viernes tenemos en #Granada a toda la caterba fascista del #PP andaluz. Habra que ponerse guantes liofilizados y urbason. #ASCO,asco
472844644221739008,"Estoy viendo que las cosas estan cambiando,y no quiero que cambien#Asco",asco
468824259759198208,"@elmundoes con tal de q les pongáis la X en la put* casilla a su favor, dirán lo q haga falta...Como siempre, sólo buscarán tu dinero. #Asco",asco
467406347399868417,"Seguiros metiendo mierda en el cuerpo para estar mas fuertotes, que vais a acabar bien... #asco #equipodeinvestigacion",asco
467535573084041216,@Hank_Solo no hay para menos: estos son los q se llenan la boca con los derechos del no-nacido pero si nace y está enfermo q le den #asco,asco
470461185784299520,Innecesario celebrar el gol (de penalti) con esa prepotencia y chulería. Por eso es tan odiado por todos. http://t.co/wK33PAdWI1 #Asco,asco
468160249535664130,Hace 6 años que no salen campeones y con un decenso en el medio de eso y dicen que son los mejores jajajajja... #ASCO,asco
467699274068021249,Odio profundamente tener que cambiar la bolsa de la basura #diu #asco,asco
464871602719821824,Que olor a facil... aaaaah esta en cr cierto cierto JAJAJJAJAJAJA  me dan risa y #asco lodije!,asco
468323719820374016,"Empizan los examenes hoy, terminan dentro de 14 días. El viernes 30, vuelvo a vivir #ASCO",asco
466673773287313408,"Estoy que ni yo misma me soporto, pero me tocan la moral de tal manera que cobra un valor ínfimo #asco",asco
468072075119566848,"Malisimo esa gente que te habla, despues te ve en la calle y ni saludan #Asco",asco
466015865008177152,"El escritor Amos Oz compara a los colonos radicales judíos con neonazis http://t.co/BytunWbGVW / Nazis judíos, Nazis en todo el mundo. #Asco",asco
465906097455656961,Vuelves a quitarnos la sonrisa (momentáneamente) gran hp pero nos has hecho más fuertes con tanto sufrimiento. #finviolenciagenero #asco,asco
463750413439991808,"Cumplí 1/2 para aprobar un examen ;leerme los temas .Me falta la otra mitad ,aprenderme los temas #lapartechunga#asco#poseso",asco
466609035949907968,Ver el paro de Moyano y darte cuenta q son TODOS NEGROS!!! #Asco,asco
465249991557402624,Después de la publicidad de Icardi no voy a volver a tomar Pepsi nunca jamás. #Asco,asco
467314139162218496,"Si, China es potencia economica, pero tan retrograda hacia la mujer y su libertad como en la España franquista http://t.co/0rp30GaAEl #ASCO",asco
469673728339894272,"Este vago es muuuuuy chamuyero y eso no me gusta, el hermosa, linda y bella es de pajeros #Asco #Chunio",asco
464813232541417474,Pues yo tengo mala suerte chaval voy y me encuentro a los dos mas gilipollas -.- #asco,asco
468953750284296193,Entre niños asesinos de #Tamaulipas y asesinos de perros en Zapopan este país va en pique... ¡Que ya venga mejor el gran terremoto! #asco,asco
466669587799740417,Se juntan mi tio y mi viejo y es un solo puñado de hablar de sexo y encima respecto a mi tia y mi vieja... #Asco,asco
467139260441972736,"yo con el no tuve nada ni pienso tener , re asalta cuna el pibe. #Asco",asco
469621936734347264,@todomundopequescada vez nos ponen más difícil la elección de un centro...luego pedirán excelencia xa becas #Asco @pasucoapasuco,asco
463806492215230465,Odio los examenes a primera por la simple razon de que me tengo que levantar antes pa llegar a tiempo ... #asco,asco
463728102028230656,Cuantas minas en bolas vi hoy #asco,asco
466533617020063744,"@marianorajoy @PPopular No quiero propaganda de ladrones en mi buzón, encima pagado con mis impuestos #ladrones #asco http://t.co/8iCAy9JXJl",asco
463805001958031360,"Que bronka y asco a la vez, verte en la parada RE gobernado abrazandola.. Caiste bajo mas Bajo que la enana tu novia OJO ERAS MALO #ASCO.",asco
466467009421922305,"Aquarius,mi desayuno,comida y cena.En el chasis me voy a quedar...#asco",asco
467131709671374849,Ritmo!! diga usted nombres de: bandas de cumbia y murgas usadas en actos políticos para atraer votantes.  #asco #vomito #vomito #masvomito,asco
469181806039011328,Dan ASCO las chicas de ahora que toman alcohol y están embarazadas. #ASCO.,asco
469677151940530176,Lo q hace la gente con tal de coger no ... sorprende asta el punto q llegan .... #asco,asco
468029314135773184,"@marianorajoy @mdcospedal Sacad la foto con todos los guardias que llevais, para que vean todos vuestras ""visitas"" lo baratas que son. #Asco",asco
469541358941011968,"No tenemos pasta ni ideas, pero PODEMOS joder a la Izquierda que a la Derecha ya están otros.#asco http://t.co/5N0CM0iYxI",asco
466622561561096192,No hay manera de que hoy me salga una pirueta en condiciones... #asco,asco
466360417825345536,"Cuando escuchó que alguien dice con orgullo que es priísta, se me revuelve el estómago y le vómito en la cara #asco",asco
468970295978893314,A ver con cuantos tuiteros se despachan hoy los fachas que nos gobiernan #Asco,asco
465939408756412416,@EnLopes @PPopular Sois pura escoria. Os burláis de un muerto cuando todavía está caliente. Ya os tocará a vosotros rendir cuentas...#asco,asco
466585835409014784,@carlosbs99 dios los crea y ellos se juntan..a ver si dios se los lleva igual que los trajeron al.mundo¡¡ #Asco Eterno¡¡,asco
469153373825282048,"Nada mas feo que comer fideos blancos , #Asco -.",asco
465257476372574209,"Estas negras no van prendidas de sus chongos, van imantadas en las motos #asco",asco
466654136524881920,Pase por la vuelta  de mi casa y quienes estan? los negros vagos de mierda drogandose #Asco .,asco
464974129033408512,Nada más grasa y horrible que ver dos minas peleando en la calle. #ASCO.,asco
466022352539881472,"Buenas noches, good night, bona nit, boa noite. #Asco es el q me producen aquellos q se meten dónde no los llaman. http://t.co/qTE0BXzAs5",asco
469686474099937281,"Si sigo asi voy a explotar , llega un punto en el que me imagino rodando #asco",asco
465444952563281920,Con gente como esta no puedes tener ni confianza ni privacidad o secretos #ASCO,asco
466973759963148288,Como para demostrar lo salada que estoy: me estaba por bajar del micro y un nene hermoso me vomito la pierna #Asco #LaSal,asco
467767613800869888,"@itoguille bueno eso se puede hacer,  escribir en tuiter es mucho peor.  Las verdades de Maruenda son las únicas verdades. #ASCO  de tío",asco
464576694331138049,"Como odio alas negras partuceras que después se hacen las pobrecitas , y mas cuando comparten machos #Sucias #asco",asco
463823284673327105,"Dioos legalizar la marihuana en uruguay? esto es un desastre, que mierda de pais, y seguro futuramente aca pasara lo mismo!! #asco",asco
464075084785664000,"Soledad Silveira es de esas viejas que se hacen las buenas y son las mas forras. Quien no tuvo una profesora así??

#Asco",asco
466350206871957505,uuh alto olor a salsa sale de la heladera #asco,asco
468994604801728512,"Por lo visto Mujica nació este domingo. Que país tan lamentable tenemos. Si no sales el los grandes medios, no existes. #MarcaEspaña #Asco",asco
466979069369012226,En Hearthstone me ha salido repetida por primera vez una legendaria: Molino Tormento de maná #Mecagoentuputamadre #MuerteaBlizzard #Asco,asco
465045009860157440,"""MAKETO"" se atreven a llamarme algunos. Teniendo apellidos vascos y ellos ni uno oye... Si es que... #ASCO",asco
469674874647363585,@MauroIcardi Que #ASCO q das como hombre! Y la pelotuda de wanda por estar cn vos! Son los dos Tan poca cosa!!!! #verguenza,asco
466707579440078848,"@Mariflower_ @pejertoman en un país donde no respetan a nada ni nadie, que hacen y deshacen como más les beneficie a ellos... #asco",asco
468275268004503552,@ElGaSaTa si hablas de mamadas es una remamada que le guste la muerta fresco hahaha #Asco. Mejor que se mate.,asco
466048338433818625,"Nunca más me compro 1/4 en esa heladería. Ahora me duele la panza, para mi que esos helados estaban viejos o no sé. #Horror #Asco",asco
467003987997126656,Y menos si pueden comprar conciencias con dinero. Una cosa es hacer negocios lucrar y otra que con plata te digan que debes pensar #asco,asco
466604709365952512,No entiendo como un jugador puede armar toda la selección...........#Asco,asco
469569171140128768,"camino al amor, va a ser exactamente igual a la otra que actuaban los mismos #asco",asco
463862621888733184,El Salvador no necesita que los corruptos de @ARENAOFICIAL vuelvan llegar al poder. #Asco,asco
466172733030932480,"Ya me han tocado la polla suficiente en 2 dias no quiero saber nada de NADIE, a la mierda el mobil, ni me hableis, ni me busqueis #Asco",asco
469346388992868352,"@armandoCadenas lo sé, basta encontrar gente como ↓ para perder la fe en la humanidad. Hay puro moxxito zhulo #Asco http://t.co/pUS2ONKZtQ",asco
465580372362010625,"Por que en el fb tengo a una pendeja que pone de estado: ""que lindo dia para fuma un porro"" ? #asco",asco
467051588692242432,39 partidos políticos para las elecciones europeas y te echan un debate de los 2 que están destrozando este país. Y los demás? #PPSOE #asco,asco
466248201293799424,Alguien se esta pudriendo en  carro del metro donde voy! #asco,asco
464455585464070144,Que alguien me explique porqe los hombres chinos/japoneses se dejan las uñas tan largas :s! #Asco,asco
469210166341427200,@d2ls mucho #asco !! Creo que este verano viajare buscando el frio otra vez. Lo que se dice huir !!!,asco
467090669392379904,"Como odio, detesto con toda mi alma la gente qe mastica chicle con la boca abierta #ASCO! Histérica me ponen.",asco
467308016044605440,"@missGable_ Si quiero #TuitearParaEvitarElTalego, ¿Qué hace este pavo dando tanto #Asco a la sociedad? http://t.co/nOGHLZA4cc"" #CaneteStyle",asco
468210501621932032,"Miley es demasiado cochina, de seguro pone la Qk seca esa otra vez para que el público le meta dedo como en su anterior presentación. #Asco",asco
465499257072803841,"Si me ponen a elegir entre la #Formula1 y la #FormulaRenault elijo la segunda, que por lo menos se oye el motor. #Asco",asco
464524903296008192,@SaraconClase que hijo de la gran puta este este xavi #asco #asco y más #asco denunciable mea colonias guardiola2... . Arg me irrito,asco
465335605317337089,Desalojar familias de condición Humilde solo para dar buena impresión en el Mundial #Asco,asco
469090782226702336,Ojalá se enfrentase a los toros en igualdad de condiciones... Y luego censuran a quiénes luchamos por la dignidad. #Asco #España #JesulinEP,asco
467320931896291328,"Iba caminando por la calle, encontre una rata mordiendose con una paloma.. El dia a dia en mi vida es tan normal #ASCO #ZoiEzpezial #SoloAmi",asco
470694492002320385,"La mitad de los votos de podemos son chavales de 18 a 25 años antisistema que no tienen ni puta idea, pero como es la moda pues eso... #asco",asco
468207684555378688,"Se hace el lindo y es un palo, nunca vi a nadie mas flaquito #Asco",asco
468196931819552768,Y después queremos que salgan noticias contra el Gobierno de la Ciudad en el grupo Clarín? Si son socios practicamente. #Asco,asco
464808503434297344,Cuando venia caminando unos negros me dijeron ''QUE LINDA MI AMORRR'' #Asco #TraumaForeva,asco
466337170031398912,Pues vamos a cenar y a ducharme #DolorDeCabeza #DolorDeGarganta #Tos #Asco y para colmo me queda repasar un rato. #BuenasNoches,asco
466264754210631680,"Gallo viejo no hace buen caldo, menos si superan los 40 años. Es más, desde antes. #Losers #ASCO #RaboVerdes",asco
468202893682954241,"Estaba en la cocina, y apareció una cucaracha. Tuve que llamar a mi mamá, casi me agarra un ataque #fobia #asco",asco
464059685902241792,Y de repente los taxistas son mas babosos q los albañiles! #asco #VerguenzaAjena,asco
466015120330854402,"@quejasya macromercado de san martin, olor a mierda en la zona de congelados, #asco",asco
472838304661250048,"Me extraña que de un pueblo como el Francés, el antisemitismo tan extremo. De la cuna de la cultura y la educación, a esta barbarie. #ASCO",asco
466669867626950656,"IU le pone el culo al pp, que seguirá gobernando en #Extremadura. ¿Qué piensan las bases sobre esta vergüenza? #elpoderdelagente #asco",asco
469833219970727936,"@trafficVALENCIA @livirabo31 @yhonarv @gela_lfossi @marcomarquez14 Normalmente el agua huele a cloaca, pero hoy era a cloro puro #Asco",asco
469085179303432194,@mananascuatro #banez Soy mujer y quiero ver a su madre y familia #DebajoDeLaMesa #verguenza #asco #fuera,asco
463727360974802944,"Me he pasado el día de autobuses luego a luego... Van 4 y ya esta bien. Ahora a preparar la exposición de mañana... :,( #Asco",asco
466242800963833856,Estoy arta de tener que cambiarme de ropa cada vez que vuelvo del centro #TeOdioBarro #Asco,asco
465490079264550913,"""@CuadernosTM: Por primera vez en 15 años d profesión me han llamado advirtiéndome d q tenga mucho cuidado por la calle"" #ASCO #indignación",asco
467326194312957955,"Cuanto asco mas me podia generar la publicidad de Pepsi! Hermosos valores le dejan a la gente, robar entre otras cosas! #ASCO",asco
467532423769915392,Puta puta puta puta puta MIERDA de puerta del garaje #ASCO 😡,asco
469269809298165761,El periódico AS (supuestamente periódico del RM) saca en su portada a Cerezo con esta frase; ESPAÑA VA CON EL ATLETI. #ASco #AsCamaraDeGas,asco
468091965759045632,"#NazarenaConMirtha Si queres hacer prensa amarilla,hacelo.No lo hagas de manera solapada y menos que menos ,critiques a los demas. #Asco",asco
464817926781304833,no se como termine viendo las fotos de una mina que da nauseas y encima publica fotos desnuda y de las estrías q tiene parece cebra #asco,asco
465893566460723200,Cuando pensaba que la mierda no podía salir más en Telecinco hago Zapping y SÁLVAME se supera. #asco #bazofia #agonia http://t.co/hSzngEMnkE,asco
465963453338124288,"Se quitan la careta,#PPPSOE planean una coalición,vaya Montón de basura qe vamos a Juntar,dan ganas de Vomitar #asco #HueleAMierda",asco
468068851595632641,"La retransmisión de La Sexta está siendo lamentable, un insulto al Alavés y al Lugo, sólo pendientes de la 1a división. #asco",asco
464748538250137601,De esto que quieres matar a alguien....pero como eres buena persona intentas controlarte #Asco,asco
466215332353683457,Tener 18 años es una mierda. Pido ir a Pucela y no me dejan...como si tuviera 15 pero con edad legal para poder ir #Asco,asco
467072951452696577,"La impotencia que me da que se metan con mis primos y mas con cosas asi, #asco",asco
466325519500582913,"Alguien menciona por ahí que lo peor es darle publicidad al miserable que ha compuesto la cancioncita de marras, estoy de acuerdo #asco",asco
464072711518441473,Los veintitantos grados que hace y estudiar literatura no es compatible lo miras por donde lo mires #Asco,asco
468230132533297152,"Que final tan mas aburrida, nada que ver con el primer juego del navo #asco #fraude",asco
465356836611186688,"@SayuriRedPin jajaja es tan genial! los únicos ships que si no te soporto en el rivamika, petraxhanji (osea) y farlan o levi x isabel #Asco",asco
470317350546591744,"Lo de celebrar el 4-1 con el tiempo cumplido,quitándote la camiaeta y pegando gritos, se le llama ""respeto"" al rival no? #asco",asco
469587668628934656,Menudo peloteo veo por algunas redes sociales... #Increible #DobleCara #PersonasAsíNo #Asco,asco
466968668786921473,"Encima tenemos al lado la parejita feliz, no se calman de amarse!!! Hiper melosos #asco",asco
466961574599483392,"Rajoy: ""Por muy duras que puedan ser las discusiones en casa, nunca se pueden romper los lazos que nos unen"" . ¿Aunque haya maltrato? #asco",asco
466273898854510592,IR AL DMV SIN CITA ES UN DOLOR DE CABEZA !!! #asco !!! BUEN DIA PARA TODOS !! SALUDOS,asco
465264203662897154,Ejemplo de #MACHISMO:Casi uno de cada tres divorcios se debe al síndrome premenstrual de las mujeres  @abc_es http://t.co/BluYXfbQvy #ASCO,asco
465198394638876673,Le tiraría la antena a un canal de a tres media. Pero no voy a decir que canal... #Asco #DeporSempre,asco
469103881516244993,"Coca-Cola retira un spot tras una persecución política. En Cuba? Venezuela? Corea? No,una vez mas, en España... http://t.co/7zGcnV9zSq #Asco",asco
464634952387399680,"Levantarse as 7 da manhan pa vomitar , un viernes , non podia ser un lunes ? #Asco.",asco
468134450627608576,NO HAY UN TT CON EL DÍA DE LA ESCARAPELA ... QUE VERGÜENZA ! DESPUES SE VISTEN DE CELESTES Y BLANCO PARA EL MUNDIAL NADA MAS. #ASCO,asco
468771813536063490,"Mato a mi mama, le puso ajo a la ensalada y no me aviso #asco 🔪🔫 💣",asco
468787791321501696,Estoy tan traumada con la tela satinada que enserio aun no puedo creer que para algunas personas sea infaltable en sus trajes. #ASCO,asco
465279409201901568,@j_rodriguez6 @wandaicardi @MauroIcardi Acá en Arg. bajó el consumo de Pepsi #asco y encima ser chorro acá no es algo q caiga lindo!,asco
465142511464636416,@losmanolostv hijo de puta @LioMessi_ @messies el mayor hijo d puta q ha podido dar el futbol y la vida en si #asco #vomito #virus #contagio,asco
463783184199462913,"@antracita1 Bueno, Ignacio González le va a dorar la píldora con 1,5m€ para arreglar iglesias en Madrid...ya se le pasará el enfado. #ASCO",asco
467434953140359168,@DianaLovar es una vergüenza q no haya datos de uno de los grandes dramas de este país. Y eso es pq estas personas no importan.. #asco,asco
468157936012120064,"Una edil del frente ampliio no tiene dientes, que impresentable por dios, vergüenza! #FA #Asco",asco
469222853418971136,Escuchar cosas... Y pensar: que falsa es la gente dios! #asco #falsedad,asco
469183873268867072,Estoy muy harta d escuchar lo importante q es el partido de fútbol del sábado #asco,asco
469279617178927104,Cosa más asquerosa que la miel no debe existir #Asco,asco
467818593582075905,"la foto del pibe este en tanga que me paso camila,nono por dios #Asco",asco
467033505177038848,@planetaurbe este tipo ya es el dibujito de la palabra #Asco cada vez q la buscas en un diccionario o google imagenes,asco
468790801053794305,Señores de apariencia respetable que durante la comida hablan de follarse a veinteañeras y de irse a Cuba sin sus mujeres. Qué #Asco.,asco
465546452278972417,"#VamosRiverSoloFaltan2Finales ?? Juegan contra un equipo descendido y otro a punto de hacerlo, eso es una final para vos? #Asco dan gallinas",asco
467518494255632385,"Ya se me pasó el hambre y el frío, ahora tampoco no me puedo dormir. Mañana a las nueve me tengo que levantar #asco",asco
465590398493401088,"Hoy le hago #Bowling a @JorgeFiloso asquerosamente bostero, quizá tripero y también pincha rata!!! #Asco",asco
470667317786193920,Me enferma esa gente que publica boludeces solo para subir seguidores. #Asco,asco
467067087157215234,"Hay 6 hijos de puta que están presos por haber abusado de su hermanita desde que tenía 4 años, no digo personas, porque no lo son. #Asco",asco
464508903188070401,"Esta tarde en una hora con la bici casi me atropellan dos veces. No estorbamos al tráfico, somos tráfico.  #educacionvial #conciencia #asco",asco
466621506832068608,Hoy empezamos el día con Taller y lo terminamos con Curriculum #Asco,asco
467025902963261440,¿Pero cómo puede ser la gente tan guarra? #Asco #Basura,asco
468804695449174016,"Quiero dormir, pero no termino mas de ordenar esta pieza #Desorden #Asco",asco
467661863644594176,@PioMoa1 demostrando con su #lgtbfobia porque la dictadura franquista le parece positiva en la Historia de España. #Asco,asco
468496803814703105,"Que asco me da mi pelo cuando lo tengo asi de largueteee puuufff, no me lo puedo peinar y no me gusta como queda #asco",asco
466945753278332929,Que pecha de tiendas...cada dia me gusta menos ir a comprarme ropa#asco,asco
467679063310872576,"Flipa, Campus de fútbol de los mongolos en Málaga, darán un video con sus mejores insultos al @MalagaCF a los chavales? #Asco #Boicot",asco
467074065958977536,"No hice nada en el último partido, es más me quede parada y aún así me estoy por morir del dolor de rodilla #Asco",asco
464960492965224448,"En el 85-63 de Indiana a Washington, los Wizards tiraron un 32.9% de cancha, 25% en triples y 52% en libres más 17 pérdidas #asco",asco
465666929769070592,@manchirod @MUPRA_Mexico Entre la locura y depravación de los ENTES ASESINOS y la falta de leyes adecuadas para #BienestarAnimal es un #Asco,asco
469991190842982400,"No mames la peste a axila del wey que va junto a mi en la combi, ojos llorosos y todo el pedo! #Asco",asco
469293904760934401,"no se que me da mas verguenza, los que le robaron el asiento trasero a 5h o las que le estan mandado tweets a felicia #asco",asco
464112987151024128,"VAMOS, VAMOS, SIGAN TIRANDO BASURA A MI PATIO INFAMES ENGENDROS! #ViviendoEnPlantaBaja #asco",asco
468288873475620864,Soy la pringada de la uam. Todo el mundo termino el viernes pasado excepto mi clase que terminamos mañana #asco #muertearosa,asco
465365839114678272,Encima que estaba lleno de negros te tocaban el culo #Asco,asco
465477090985648128,"No tiene nombre y lo dice todo, las ayudas que se dan para discapacitados unos 18.000€, mientras que a los toros 90.000€ por TRES días #asco",asco
469671099501150208,"En Asamblea se ""legalizan"" las decisiones q toma el dueño de una primera minoría. Para Correa 42% del electorado es poder absoluto. #asco",asco
469781680220569601,"Estoy hasta el pito de las paginas de publicidad, de espiar amigos y demás mierdas que se twittean solas desde mi twitter #Asco",asco
463816610403217408,Ahora los genios de @metrodesantiago piensan q con música relajante solucionan su mal servicio... #asco,asco
465323468356341761,"#lanochedeml 2da verdad q dijo #anibalfernandez : ""quiero ganarles a todos, quiero ser presidente"". #asco",asco
